,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testGetClassification.0,System.0,out.0,println.0,"""getClassification"".0",SystemClient_DBImpl.0,instance.0,=.0,new.0,SystemClient_DBImpl.1,Set.0,expResult.0,=.1,nan.0,Set.1,result.0,=.2,instance.1,getClassification.0,assertEquals.0,expResult.1,result.1,// TODO review the generated test code and remove the default call to fail..200,fail.0,"""The test case is a prototype. "".100",prewritten,accurate,missing,unnecessary,readable,code
0,136,testGetClassification,33719607,1210556979075,19071374594,1,1,"(0.0744723528623581, 0.2614888548851013)","(0.08525796979665756, 0.26136836409568787)",1,1,2.513046264648437,2.504974365234375,Fixation,POINT (0.0798651613295078 0.2614286094903946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210556987408,19071382927,1,1,"(0.0731755793094635, 0.26260092854499817)","(0.08276212960481644, 0.25895956158638)",1,1,2.506942749023437,2.503662109375,Fixation,POINT (0.07796885445714 0.2607802450656891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210556995742,19071391261,1,1,"(0.0738743394613266, 0.264909952878952)","(0.08370889723300934, 0.2580258250236511)",1,1,2.502182006835937,2.506927490234375,Fixation,POINT (0.078791618347168 0.2614678889513016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557004075,19071399594,1,1,"(0.07526563853025436, 0.26838457584381104)","(0.08592712879180908, 0.25753355026245117)",1,1,2.5180816650390625,2.508636474609375,Fixation,POINT (0.0805963836610317 0.2629590630531311),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557012408,19071407927,1,1,"(0.07472199946641922, 0.26370784640312195)","(0.08775562793016434, 0.2651132047176361)",1,1,2.516876220703125,2.504730224609375,Fixation,POINT (0.0812388136982918 0.264410525560379),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557020741,19071416260,1,1,"(0.07520374655723572, 0.2639392018318176)","(0.08412017673254013, 0.2662489712238312)",1,1,2.498291015625,2.501327514648437,Fixation,POINT (0.0796619616448879 0.2650940865278244),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557029074,19071424593,1,1,"(0.07018530368804932, 0.2708377540111542)","(0.07974327355623245, 0.2509925663471222)",1,1,2.5218048095703125,2.511703491210937,Fixation,POINT (0.0749642886221409 0.2609151601791382),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557037408,19071432927,1,1,"(0.06306341290473938, 0.23752452433109283)","(0.07113318890333176, 0.23416754603385925)",1,1,2.5319976806640625,2.4976959228515625,Fixation,POINT (0.0670983009040356 0.235846035182476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557045742,19071441261,1,1,"(0.0658591017127037, 0.2239602506160736)","(0.07383448630571365, 0.20706060528755188)",1,1,2.531005859375,2.5239715576171875,Fixation,POINT (0.0698467940092087 0.2155104279518127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557054075,19071449594,1,1,"(0.06488370895385742, 0.21817395091056824)","(0.07468663156032562, 0.19591586291790009)",1,1,2.516876220703125,2.5115509033203125,Fixation,POINT (0.0697851702570915 0.2070449069142342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557062408,19071457927,1,1,"(0.06496506184339523, 0.21679626405239105)","(0.07540830224752426, 0.19923342764377594)",1,1,2.52398681640625,2.5110321044921875,Fixation,POINT (0.0701866820454598 0.2080148458480835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557070741,19071466260,1,1,"(0.06606332212686539, 0.21850846707820892)","(0.07133011519908905, 0.19951936602592468)",1,1,2.5197296142578125,2.514801025390625,Fixation,POINT (0.0686967186629772 0.2090139165520668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557079075,19071474594,1,1,"(0.06573240458965302, 0.2109622359275818)","(0.07097004354000092, 0.20242157578468323)",1,1,2.5325927734375,2.5189208984375,Fixation,POINT (0.068351224064827 0.2066919058561325),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557087413,19071482931,1,1,"(0.06362763792276382, 0.21773864328861237)","(0.07438495010137558, 0.2035457342863083)",1,1,2.5325164794921875,2.5200958251953125,Fixation,POINT (0.0690062940120697 0.2106421887874603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557095747,19071491265,1,1,"(0.06585314869880676, 0.21273933351039886)","(0.07328172773122787, 0.1977468878030777)",1,1,2.525543212890625,2.518173217773437,Fixation,POINT (0.0695674382150173 0.2052431106567383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557104079,19071499597,1,1,"(0.06594526022672653, 0.21337571740150452)","(0.0736551284790039, 0.19240333139896393)",1,1,2.517196655273437,2.50494384765625,Fixation,POINT (0.0698001943528652 0.2028895244002342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557112413,19071507931,1,1,"(0.06461699306964874, 0.2126673310995102)","(0.07613325119018555, 0.20609745383262634)",1,1,2.513671875,2.51129150390625,Fixation,POINT (0.0703751221299171 0.2093823924660683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557120747,19071516265,1,1,"(0.06756146252155304, 0.21303173899650574)","(0.07716623693704605, 0.1992030292749405)",1,1,2.517074584960937,2.5103912353515625,Fixation,POINT (0.0723638497292996 0.2061173841357231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557129080,19071524598,1,1,"(0.06634791195392609, 0.2098408192396164)","(0.07568835467100143, 0.19621579349040985)",1,1,2.515731811523437,2.5235748291015625,Fixation,POINT (0.0710181333124638 0.2030283063650131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557137413,19071532931,1,1,"(0.06640687584877014, 0.22197170555591583)","(0.07513406872749329, 0.19979465007781982)",1,1,2.514984130859375,2.522201538085937,Fixation,POINT (0.0707704722881317 0.2108831778168678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557145746,19071541264,1,1,"(0.06894611567258835, 0.22088448703289032)","(0.07540486007928848, 0.20633451640605927)",1,1,2.50872802734375,2.519317626953125,Fixation,POINT (0.0721754878759384 0.2136095017194748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557154079,19071549597,1,1,"(0.06947105377912521, 0.2103460282087326)","(0.0756535530090332, 0.19889870285987854)",1,1,2.5337066650390625,2.513458251953125,Fixation,POINT (0.0725623033940792 0.2046223655343056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557162413,19071557931,1,1,"(0.06675536930561066, 0.21436327695846558)","(0.07870563864707947, 0.20040801167488098)",1,1,2.54107666015625,2.51116943359375,Fixation,POINT (0.0727305039763451 0.2073856443166733),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557170747,19071566265,1,1,"(0.0663747563958168, 0.21647216379642487)","(0.07447411864995956, 0.19655802845954895)",1,1,2.532470703125,2.5229644775390625,Fixation,POINT (0.0704244375228882 0.2065150961279869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557179080,19071574598,1,1,"(0.06164238601922989, 0.22149156033992767)","(0.07398457825183868, 0.2020368129014969)",1,1,2.5304107666015625,2.533432006835937,Fixation,POINT (0.0678134821355343 0.2117641866207123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557187413,19071582931,1,1,"(0.06779934465885162, 0.2182900607585907)","(0.07336568087339401, 0.20148490369319916)",1,1,2.52923583984375,2.516387939453125,Fixation,POINT (0.0705825127661228 0.2098874822258949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557195746,19071591264,1,1,"(0.06385964155197144, 0.21538786590099335)","(0.07447744905948639, 0.19653545320034027)",1,1,2.5442352294921875,2.5167999267578125,Fixation,POINT (0.0691685453057289 0.2059616595506668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557204079,19071599598,1,1,"(0.06726456433534622, 0.2151588350534439)","(0.078532874584198, 0.2025729864835739)",1,1,2.520477294921875,2.524383544921875,Fixation,POINT (0.0728987194597721 0.2088659107685089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557212412,19071607931,1,1,"(0.06358661502599716, 0.21912939846515656)","(0.077613964676857, 0.20055803656578064)",1,1,2.523910522460937,2.5199737548828125,Fixation,POINT (0.0706002898514271 0.2098437175154686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557220751,19071616270,1,1,"(0.06436652690172195, 0.21843093633651733)","(0.07803213596343994, 0.20769932866096497)",1,1,2.5199737548828125,2.5326690673828125,Fixation,POINT (0.071199331432581 0.2130651324987412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557229083,19071624602,1,1,"(0.06708689779043198, 0.2124698907136917)","(0.08014930784702301, 0.20277172327041626)",1,1,2.535873413085937,2.5190582275390625,Fixation,POINT (0.0736181028187275 0.207620806992054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557237418,19071632936,1,1,"(0.0675429031252861, 0.2216414511203766)","(0.07863622158765793, 0.19613155722618103)",1,1,2.53790283203125,2.5110626220703125,Fixation,POINT (0.073089562356472 0.2088865041732788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testGetClassification,33719607,1210557254085,19071649603,1,1,"(0.09945515543222427, 0.1529691368341446)","(0.10724519938230515, 0.14549212157726288)",1,1,2.553207397460937,2.53509521484375,Fixation,POINT (0.1033501774072647 0.1492306292057037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557270751,19071666269,1,1,"(0.1186797246336937, 0.13969163596630096)","(0.12822872400283813, 0.12291815876960754)",1,1,2.568572998046875,2.531845092773437,Fixation,POINT (0.1234542243182659 0.1313048973679542),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557279084,19071674602,1,1,"(0.12034216523170471, 0.14430809020996094)","(0.12595213949680328, 0.13085301220417023)",1,1,2.5636138916015625,2.54425048828125,Fixation,POINT (0.123147152364254 0.1375805512070656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557287418,19071682936,1,1,"(0.12201478332281113, 0.14968009293079376)","(0.13157501816749573, 0.13187985122203827)",1,1,2.5792236328125,2.547103881835937,Fixation,POINT (0.1267949007451534 0.140779972076416),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557295751,19071691269,1,1,"(0.1227467954158783, 0.14470534026622772)","(0.13022835552692413, 0.12586107850074768)",1,1,2.5710601806640625,2.5554962158203125,Fixation,POINT (0.1264875754714012 0.1352832093834877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557304085,19071699603,1,1,"(0.12127534300088882, 0.14739274978637695)","(0.12610135972499847, 0.13399331271648407)",1,1,2.5716094970703125,2.539093017578125,Fixation,POINT (0.1236883513629436 0.1406930312514305),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557312416,19071707934,1,1,"(0.12292243540287018, 0.14260149002075195)","(0.12497708201408386, 0.12648464739322662)",1,1,2.56658935546875,2.5457916259765625,Fixation,POINT (0.123949758708477 0.1345430687069893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557320749,19071716267,1,1,"(0.119216188788414, 0.14612899720668793)","(0.1250084489583969, 0.1339196115732193)",1,1,2.562118530273437,2.5439605712890625,Fixation,POINT (0.1221123188734055 0.1400243043899536),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557329083,19071724601,1,1,"(0.1221659928560257, 0.14412112534046173)","(0.1265614628791809, 0.13849502801895142)",1,1,2.5538787841796875,2.546630859375,Fixation,POINT (0.1243637278676033 0.1413080766797066),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557337418,19071732936,1,1,"(0.12077559530735016, 0.14817878603935242)","(0.12665541470050812, 0.1328740417957306)",1,1,2.5740509033203125,2.5530242919921875,Fixation,POINT (0.1237155050039291 0.1405264139175415),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557345751,19071741269,1,1,"(0.1223975196480751, 0.1485237032175064)","(0.12531429529190063, 0.13179266452789307)",1,1,2.566162109375,2.547393798828125,Fixation,POINT (0.1238559074699879 0.1401581838726997),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557354089,19071749607,1,1,"(0.11895441263914108, 0.14908452332019806)","(0.12371639907360077, 0.1309451013803482)",1,1,2.563018798828125,2.54595947265625,Fixation,POINT (0.1213354058563709 0.1400148123502731),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557362423,19071757941,1,1,"(0.11853905022144318, 0.1429058462381363)","(0.12441174685955048, 0.1356676071882248)",1,1,2.5582733154296875,2.5458221435546875,Fixation,POINT (0.1214753985404968 0.1392867267131805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557370756,19071766274,1,1,"(0.1218867152929306, 0.14720673859119415)","(0.12717273831367493, 0.13255411386489868)",1,1,2.559661865234375,2.548980712890625,Fixation,POINT (0.1245297268033028 0.1398804262280464),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557379090,19071774608,1,1,"(0.120570108294487, 0.14599938690662384)","(0.12425476312637329, 0.13554924726486206)",1,1,2.544647216796875,2.5599517822265625,Fixation,POINT (0.1224124357104302 0.140774317085743),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557387423,19071782941,1,1,"(0.12502656877040863, 0.14811000227928162)","(0.12384870648384094, 0.13161614537239075)",1,1,2.568389892578125,2.531112670898437,Fixation,POINT (0.1244376376271248 0.1398630738258362),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557395756,19071791274,1,1,"(0.1264280378818512, 0.14683091640472412)","(0.13033367693424225, 0.13462302088737488)",1,1,2.5592498779296875,2.5484619140625,Fixation,POINT (0.1283808574080467 0.1407269686460495),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557404090,19071799608,1,1,"(0.123725026845932, 0.1478613018989563)","(0.125832200050354, 0.13601592183113098)",1,1,2.559967041015625,2.5371551513671875,Fixation,POINT (0.124778613448143 0.1419386118650436),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557412423,19071807941,1,1,"(0.1252199113368988, 0.1463283747434616)","(0.1284543126821518, 0.13468582928180695)",1,1,2.582427978515625,2.5447998046875,Fixation,POINT (0.1268371120095253 0.1405071020126343),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557420756,19071816274,1,1,"(0.12361188232898712, 0.14862440526485443)","(0.125120148062706, 0.13130030035972595)",1,1,2.558624267578125,2.5611724853515625,Fixation,POINT (0.1243660151958466 0.1399623528122902),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557429090,19071824608,1,1,"(0.12156130373477936, 0.1443520188331604)","(0.12473080307245255, 0.13217739760875702)",1,1,2.569320678710937,2.551254272460937,Fixation,POINT (0.123146053403616 0.1382647082209587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557437423,19071832941,1,1,"(0.12275900691747665, 0.15527942776679993)","(0.11962710320949554, 0.13217021524906158)",1,1,2.5794677734375,2.55511474609375,Fixation,POINT (0.1211930550634861 0.1437248215079308),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557445756,19071841274,1,1,"(0.1217210590839386, 0.1477964222431183)","(0.12618035078048706, 0.13115568459033966)",1,1,2.5770263671875,2.5655670166015625,Fixation,POINT (0.1239507049322128 0.139476053416729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557454090,19071849608,1,1,"(0.11491656303405762, 0.14970846474170685)","(0.11758904159069061, 0.13337098062038422)",1,1,2.5590057373046875,2.5618896484375,Fixation,POINT (0.1162528023123741 0.1415397226810455),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557470756,19071866274,1,1,"(0.0991397276520729, 0.15944010019302368)","(0.10494968295097351, 0.13890835642814636)",1,1,2.5846099853515625,2.551742553710937,Fixation,POINT (0.1020447053015232 0.149174228310585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557479093,19071874611,1,1,"(0.09830540418624878, 0.15470603108406067)","(0.09893568605184555, 0.13479115068912506)",1,1,2.59844970703125,2.5663299560546875,Fixation,POINT (0.0986205451190472 0.1447485908865929),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557487427,19071882945,1,1,"(0.09882263839244843, 0.15486349165439606)","(0.09999294579029083, 0.1371166706085205)",1,1,2.5821533203125,2.556549072265625,Fixation,POINT (0.0994077920913696 0.1459900811314583),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557495760,19071891278,1,1,"(0.09492562711238861, 0.1573983132839203)","(0.09984813630580902, 0.14132274687290192)",1,1,2.5800323486328125,2.575347900390625,Fixation,POINT (0.0973868817090988 0.1493605300784111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557504094,19071899612,1,1,"(0.0977114588022232, 0.1593489646911621)","(0.10109797865152359, 0.13412383198738098)",1,1,2.5874481201171875,2.5611572265625,Fixation,POINT (0.0994047187268734 0.1467363983392716),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557512427,19071907945,1,1,"(0.09938744455575943, 0.1611405462026596)","(0.10048320889472961, 0.13765279948711395)",1,1,2.5849151611328125,2.5696258544921875,Fixation,POINT (0.0999353267252445 0.1493966728448868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557520760,19071916278,1,1,"(0.09737555682659149, 0.1568327099084854)","(0.10075372457504272, 0.13935017585754395)",1,1,2.589340209960937,2.5748443603515625,Fixation,POINT (0.0990646407008171 0.1480914428830147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557529094,19071924611,1,1,"(0.09679990261793137, 0.158194899559021)","(0.1014476791024208, 0.1370963752269745)",1,1,2.59027099609375,2.5810089111328125,Fixation,POINT (0.0991237908601761 0.1476456373929977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557537428,19071932945,1,1,"(0.09693235158920288, 0.1555636078119278)","(0.09925626218318939, 0.13150081038475037)",1,1,2.6002197265625,2.588531494140625,Fixation,POINT (0.0980943068861961 0.1435322090983391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557545761,19071941278,1,1,"(0.09517645090818405, 0.15229249000549316)","(0.1017393171787262, 0.13853853940963745)",1,1,2.59588623046875,2.579010009765625,Fixation,POINT (0.0984578840434551 0.1454155147075653),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557554095,19071949612,1,1,"(0.09647855907678604, 0.15478061139583588)","(0.09891132265329361, 0.13863816857337952)",1,1,2.583602905273437,2.578521728515625,Fixation,POINT (0.0976949408650398 0.1467093899846077),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557562427,19071957944,1,1,"(0.09563801437616348, 0.1519167274236679)","(0.10373275727033615, 0.13758431375026703)",1,1,2.606170654296875,2.585906982421875,Fixation,POINT (0.0996853858232498 0.1447505205869675),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557570761,19071966278,1,1,"(0.09605555981397629, 0.16131724417209625)","(0.1018349751830101, 0.13680411875247955)",1,1,2.6101837158203125,2.5931396484375,Fixation,POINT (0.0989452674984932 0.1490606814622879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557579095,19071974612,1,1,"(0.09674879908561707, 0.15867145359516144)","(0.0991320013999939, 0.13771909475326538)",1,1,2.611053466796875,2.5970611572265625,Fixation,POINT (0.0979404002428055 0.1481952741742134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557587427,19071982944,1,1,"(0.09577557444572449, 0.1528681367635727)","(0.10060250759124756, 0.13591381907463074)",1,1,2.5920867919921875,2.589462280273437,Fixation,POINT (0.098189041018486 0.1443909779191017),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557595761,19071991278,1,1,"(0.09816281497478485, 0.16265732049942017)","(0.10045304894447327, 0.1364690512418747)",1,1,2.610687255859375,2.6120758056640625,Fixation,POINT (0.0993079319596291 0.1495631858706474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557604094,19071999611,1,1,"(0.09887001663446426, 0.1529315561056137)","(0.09952695667743683, 0.13848111033439636)",1,1,2.6295623779296875,2.6151580810546875,Fixation,POINT (0.0991984866559506 0.145706333220005),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557612433,19072007950,1,1,"(0.09819752722978592, 0.15817593038082123)","(0.09907279908657074, 0.13921788334846497)",1,1,2.619415283203125,2.60699462890625,Fixation,POINT (0.0986351631581783 0.1486969068646431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557620767,19072016284,1,1,"(0.09992232918739319, 0.16068361699581146)","(0.09986712783575058, 0.13614995777606964)",1,1,2.630233764648437,2.60498046875,Fixation,POINT (0.0998947285115719 0.1484167873859406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557629100,19072024617,1,1,"(0.09779802709817886, 0.1578075885772705)","(0.09714280813932419, 0.13683490455150604)",1,1,2.6356353759765625,2.621612548828125,Fixation,POINT (0.0974704176187515 0.1473212465643883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557637434,19072032951,1,1,"(0.09833306074142456, 0.161601722240448)","(0.10138889402151108, 0.13617068529129028)",1,1,2.6406402587890625,2.625274658203125,Fixation,POINT (0.0998609773814678 0.1488862037658691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557645767,19072041284,1,1,"(0.10100413858890533, 0.16138955950737)","(0.09920689463615417, 0.13520067930221558)",1,1,2.657623291015625,2.625732421875,Fixation,POINT (0.1001055166125298 0.1482951194047928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557654100,19072049617,1,1,"(0.09760987758636475, 0.15833888947963715)","(0.10465191304683685, 0.13636910915374756)",1,1,2.6252593994140625,2.6185455322265625,Fixation,POINT (0.1011308953166008 0.1473539993166924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557662434,19072057951,1,1,"(0.09804190695285797, 0.16518278419971466)","(0.10004221647977829, 0.1393773853778839)",1,1,2.6483612060546875,2.6290435791015625,Fixation,POINT (0.0990420617163181 0.1522800847887993),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557670767,19072066284,1,1,"(0.09814220666885376, 0.16221609711647034)","(0.10035479813814163, 0.13867734372615814)",1,1,2.666976928710937,2.6392822265625,Fixation,POINT (0.0992485024034977 0.1504467204213142),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557679100,19072074617,1,1,"(0.0993223711848259, 0.16256757080554962)","(0.1036207526922226, 0.13952897489070892)",1,1,2.650360107421875,2.637802124023437,Fixation,POINT (0.1014715619385242 0.1510482728481293),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557687433,19072082950,1,1,"(0.09368296712636948, 0.16642895340919495)","(0.1015637144446373, 0.1337769627571106)",1,1,2.661865234375,2.638427734375,Fixation,POINT (0.0976233407855034 0.1501029580831528),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557695767,19072091284,1,1,"(0.09706179052591324, 0.16484308242797852)","(0.1009468212723732, 0.13496364653110504)",1,1,2.6685333251953125,2.645294189453125,Fixation,POINT (0.0990043058991432 0.1499033644795418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557704101,19072099618,1,1,"(0.10217080265283585, 0.16246145963668823)","(0.09755109250545502, 0.1341586410999298)",1,1,2.652740478515625,2.63934326171875,Fixation,POINT (0.0998609475791454 0.148310050368309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557712433,19072107950,1,1,"(0.09937915205955505, 0.15481987595558167)","(0.09697079658508301, 0.1380380243062973)",1,1,2.660552978515625,2.650543212890625,Fixation,POINT (0.098174974322319 0.1464289501309395),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557720767,19072116284,1,1,"(0.09870968759059906, 0.15862686932086945)","(0.09892750531435013, 0.140059232711792)",1,1,2.6667022705078125,2.6458892822265625,Fixation,POINT (0.0988185964524746 0.1493430510163307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testGetClassification,33719607,1210557770769,19072166286,1,1,"(0.23137745261192322, 0.31784793734550476)","(0.2399802953004837, 0.3047292232513428)",1,1,2.71295166015625,2.636215209960937,Fixation,POINT (0.2356788739562035 0.3112885802984238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
