,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,protected.0,void.0,createNewServerProcess.0,Socket.0,socket.0,logger.0,info.0,"""Received connection on port "".100",+.0,getPort.0,+.1,""" from ["".101",+.2,socket.1,getInetAddress.0,+.3,""":"".0",+.4,socket.2,getPort.1,+.5,"""]."".0",Thread.0,t.0,=.0,new.0,Thread.1,getNewServerProcess.0,socket.3,t.1,start.0,getServerProcesses.0,add.0,t.2,new.1,Thread.2,new.2,Monitor.0,t.3,)).0,start.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,createNewServerProcess,3457090,1210118770558,18633167692,1,1,"(0.37006351351737976, 0.15879639983177185)","(0.36596983671188354, 0.16073422133922577)",1,1,2.7442626953125,2.6221923828125,Fixation,POINT (0.3680166751146316 0.1597653105854988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118778892,18633176026,1,1,"(0.3708620071411133, 0.1622491478919983)","(0.36560869216918945, 0.16887778043746948)",1,1,2.727447509765625,2.618881225585937,Fixation,POINT (0.3682353496551514 0.1655634641647339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118787225,18633184359,1,1,"(0.3741629421710968, 0.1597670614719391)","(0.3663673996925354, 0.172971710562706)",1,1,2.734115600585937,2.6165008544921875,Fixation,POINT (0.3702651709318161 0.1663693860173225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118795558,18633192692,1,1,"(0.37236031889915466, 0.15817835927009583)","(0.3667992651462555, 0.1707499474287033)",1,1,2.7417755126953125,2.6324920654296875,Fixation,POINT (0.3695797920227051 0.1644641533493996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118803891,18633201025,1,1,"(0.3733506202697754, 0.15903766453266144)","(0.36597752571105957, 0.16359283030033112)",1,1,2.7237091064453125,2.6169891357421875,Fixation,POINT (0.3696640729904175 0.1613152474164963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118812224,18633209358,1,1,"(0.3677181005477905, 0.16494759917259216)","(0.3644416928291321, 0.16412417590618134)",1,1,2.7309112548828125,2.63433837890625,Fixation,POINT (0.3660798966884613 0.1645358875393868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118820558,18633217692,1,1,"(0.37268391251564026, 0.16431717574596405)","(0.3651390075683594, 0.16263645887374878)",1,1,2.74078369140625,2.6259765625,Fixation,POINT (0.3689114600419998 0.1634768173098564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118828892,18633226026,1,1,"(0.3714320957660675, 0.16213974356651306)","(0.36517441272735596, 0.17008338868618011)",1,1,2.7357635498046875,2.6351318359375,Fixation,POINT (0.3683032542467117 0.1661115661263466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118837225,18633234359,1,1,"(0.3758297562599182, 0.15928395092487335)","(0.3651348054409027, 0.17086030542850494)",1,1,2.725250244140625,2.623687744140625,Fixation,POINT (0.3704822808504105 0.1650721281766892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118845558,18633242692,1,1,"(0.3735496401786804, 0.1609371453523636)","(0.36934247612953186, 0.16966454684734344)",1,1,2.716659545898437,2.625885009765625,Fixation,POINT (0.3714460581541061 0.1653008460998535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118853891,18633251025,1,1,"(0.37211182713508606, 0.16571380198001862)","(0.3636336922645569, 0.16250665485858917)",1,1,2.73236083984375,2.610824584960937,Fixation,POINT (0.3678727596998215 0.1641102284193039),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118862226,18633259359,1,1,"(0.37009817361831665, 0.15907874703407288)","(0.3654482066631317, 0.1716848760843277)",1,1,2.73736572265625,2.619476318359375,Fixation,POINT (0.3677731901407242 0.1653818115592003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118870559,18633267692,1,1,"(0.37238943576812744, 0.16443288326263428)","(0.36845216155052185, 0.17162781953811646)",1,1,2.7386932373046875,2.61474609375,Fixation,POINT (0.3704207986593246 0.1680303514003754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118878892,18633276025,1,1,"(0.37210580706596375, 0.1628260612487793)","(0.3661420941352844, 0.16384762525558472)",1,1,2.727630615234375,2.6228485107421875,Fixation,POINT (0.3691239506006241 0.163336843252182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118887225,18633284358,1,1,"(0.3709314167499542, 0.1613994538784027)","(0.36810946464538574, 0.1703299880027771)",1,1,2.72491455078125,2.623779296875,Fixation,POINT (0.36952044069767 0.1658647209405899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118895564,18633292697,1,1,"(0.3686201870441437, 0.16181060671806335)","(0.36512836813926697, 0.16802532970905304)",1,1,2.7297515869140625,2.6078338623046875,Fixation,POINT (0.3668742775917053 0.1649179682135582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118903898,18633301031,1,1,"(0.36935850977897644, 0.16364969313144684)","(0.3655698299407959, 0.17461715638637543)",1,1,2.70379638671875,2.5977020263671875,Fixation,POINT (0.3674641698598862 0.1691334247589111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118912231,18633309364,1,1,"(0.37207382917404175, 0.16299299895763397)","(0.36590319871902466, 0.16501003503799438)",1,1,2.70947265625,2.5977325439453125,Fixation,POINT (0.3689885139465332 0.1640015169978142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118920564,18633317697,1,1,"(0.36983972787857056, 0.16328759491443634)","(0.36394113302230835, 0.16948898136615753)",1,1,2.732772827148437,2.6165771484375,Fixation,POINT (0.3668904304504394 0.1663882881402969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118928897,18633326030,1,1,"(0.368346244096756, 0.15936750173568726)","(0.3637502193450928, 0.17615389823913574)",1,1,2.708160400390625,2.61090087890625,Fixation,POINT (0.3660482317209244 0.1677606999874115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118937230,18633334363,1,1,"(0.3707451820373535, 0.1633685678243637)","(0.3661968410015106, 0.16947199404239655)",1,1,2.7076568603515625,2.6030426025390625,Fixation,POINT (0.3684710115194321 0.1664202809333801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118945564,18633342697,1,1,"(0.37265631556510925, 0.16519179940223694)","(0.3645978569984436, 0.16707637906074524)",1,1,2.723876953125,2.5988922119140625,Fixation,POINT (0.3686270862817764 0.1661340892314911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118953897,18633351030,1,1,"(0.3670349717140198, 0.16605155169963837)","(0.3652494549751282, 0.17508050799369812)",1,1,2.702621459960937,2.6114044189453125,Fixation,POINT (0.366142213344574 0.1705660298466682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118962230,18633359363,1,1,"(0.3676190972328186, 0.16685447096824646)","(0.3672257959842682, 0.16788262128829956)",1,1,2.7112579345703125,2.578704833984375,Fixation,POINT (0.3674224466085434 0.167368546128273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118970564,18633367697,1,1,"(0.37079334259033203, 0.15911151468753815)","(0.36357173323631287, 0.1690155267715454)",1,1,2.7104034423828125,2.602142333984375,Fixation,POINT (0.3671825379133224 0.1640635207295418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118978895,18633376028,1,1,"(0.36911723017692566, 0.1597873717546463)","(0.3662812113761902, 0.1698610633611679)",1,1,2.7021484375,2.5904693603515625,Fixation,POINT (0.3676992207765579 0.1648242175579071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118987231,18633384364,1,1,"(0.36743539571762085, 0.1601826548576355)","(0.36591073870658875, 0.1757877916097641)",1,1,2.699188232421875,2.584808349609375,Fixation,POINT (0.3666730672121048 0.1679852232336998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210118995562,18633392695,1,1,"(0.38029515743255615, 0.16491727530956268)","(0.37560904026031494, 0.17214009165763855)",1,1,2.7061767578125,2.6064910888671875,Fixation,POINT (0.3779520988464356 0.1685286834836006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119012228,18633409361,1,1,"(0.4231102168560028, 0.16190238296985626)","(0.4190666973590851, 0.16186872124671936)",1,1,2.70904541015625,2.581817626953125,Fixation,POINT (0.421088457107544 0.1618855521082878),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119020562,18633417695,1,1,"(0.4281326234340668, 0.16296428442001343)","(0.42574766278266907, 0.1614471822977066)",1,1,2.701171875,2.5894012451171875,Fixation,POINT (0.4269401431083679 0.16220573335886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119028899,18633426032,1,1,"(0.4261561334133148, 0.16479606926441193)","(0.42178183794021606, 0.1655062735080719)",1,1,2.68951416015625,2.566024780273437,Fixation,POINT (0.4239689856767654 0.1651511713862419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119037233,18633434366,1,1,"(0.42778700590133667, 0.1656051129102707)","(0.4266945719718933, 0.15963363647460938)",1,1,2.70306396484375,2.5955810546875,Fixation,POINT (0.427240788936615 0.16261937469244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119045566,18633442699,1,1,"(0.426869660615921, 0.16191960871219635)","(0.42592647671699524, 0.15867824852466583)",1,1,2.7039794921875,2.570465087890625,Fixation,POINT (0.4263980686664581 0.1602989286184311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119053899,18633451032,1,1,"(0.4272216260433197, 0.15967442095279694)","(0.42533406615257263, 0.16203553974628448)",1,1,2.6969757080078125,2.5746002197265625,Fixation,POINT (0.4262778460979462 0.1608549803495407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119062232,18633459365,1,1,"(0.4257749319076538, 0.161407932639122)","(0.4244912266731262, 0.16315919160842896)",1,1,2.6961822509765625,2.6001434326171875,Fixation,POINT (0.42513307929039 0.1622835621237755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119070566,18633467699,1,1,"(0.42740121483802795, 0.16089704632759094)","(0.42353183031082153, 0.16141462326049805)",1,1,2.6994781494140625,2.576080322265625,Fixation,POINT (0.4254665225744247 0.1611558347940445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119078899,18633476032,1,1,"(0.4288332760334015, 0.16333284974098206)","(0.42610964179039, 0.16489854454994202)",1,1,2.685165405273437,2.573822021484375,Fixation,POINT (0.4274714589118958 0.164115697145462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119087232,18633484365,1,1,"(0.42872172594070435, 0.16263632476329803)","(0.42606788873672485, 0.16429977118968964)",1,1,2.696380615234375,2.5719757080078125,Fixation,POINT (0.4273948073387146 0.1634680479764938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119095565,18633492698,1,1,"(0.4266777038574219, 0.16277478635311127)","(0.4236532151699066, 0.1615225374698639)",1,1,2.681488037109375,2.581878662109375,Fixation,POINT (0.4251654595136642 0.1621486619114876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119103899,18633501032,1,1,"(0.42713624238967896, 0.16098575294017792)","(0.4221305847167969, 0.16612088680267334)",1,1,2.68701171875,2.577178955078125,Fixation,POINT (0.4246334135532379 0.1635533198714256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119112232,18633509365,1,1,"(0.4283401370048523, 0.1641508787870407)","(0.4233667552471161, 0.1636977344751358)",1,1,2.6943511962890625,2.579574584960937,Fixation,POINT (0.4258534461259842 0.1639243066310883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119120566,18633517699,1,1,"(0.42606788873672485, 0.16641005873680115)","(0.4242536723613739, 0.16208083927631378)",1,1,2.6866455078125,2.574188232421875,Fixation,POINT (0.4251607805490494 0.1642454490065575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119128899,18633526032,1,1,"(0.42655572295188904, 0.16229881346225739)","(0.4223925769329071, 0.15539498627185822)",1,1,2.6873321533203125,2.575592041015625,Fixation,POINT (0.4244741499423981 0.1588468998670578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119137233,18633534365,1,1,"(0.42439642548561096, 0.15980957448482513)","(0.42452511191368103, 0.15401369333267212)",1,1,2.6913604736328125,2.576629638671875,Fixation,POINT (0.424460768699646 0.1569116339087486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119145566,18633542698,1,1,"(0.42726922035217285, 0.16265517473220825)","(0.4253411591053009, 0.15674856305122375)",1,1,2.694793701171875,2.5538482666015625,Fixation,POINT (0.4263051897287369 0.159701868891716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119153900,18633551032,1,1,"(0.42800018191337585, 0.15708915889263153)","(0.422063946723938, 0.15018866956233978)",1,1,2.6885528564453125,2.570175170898437,Fixation,POINT (0.4250320643186569 0.1536389142274857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119162239,18633559371,1,1,"(0.424827516078949, 0.15720193088054657)","(0.4222969710826874, 0.15156731009483337)",1,1,2.6784820556640625,2.577499389648437,Fixation,POINT (0.4235622435808182 0.15438462048769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119170571,18633567703,1,1,"(0.42474308609962463, 0.16212092339992523)","(0.4245989918708801, 0.16044189035892487)",1,1,2.6785888671875,2.572021484375,Fixation,POINT (0.4246710389852524 0.161281406879425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119178905,18633576037,1,1,"(0.426087886095047, 0.15839321911334991)","(0.4225843548774719, 0.15540628135204315)",1,1,2.68621826171875,2.5605926513671875,Fixation,POINT (0.4243361204862595 0.1568997502326965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119187238,18633584370,1,1,"(0.4257199168205261, 0.15339675545692444)","(0.41953161358833313, 0.1529432088136673)",1,1,2.69329833984375,2.5659942626953125,Fixation,POINT (0.4226257652044296 0.1531699821352959),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119195571,18633592703,1,1,"(0.4243357479572296, 0.16662077605724335)","(0.42342332005500793, 0.15277673304080963)",1,1,2.6754302978515625,2.563385009765625,Fixation,POINT (0.4238795340061188 0.1596987545490265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119203905,18633601037,1,1,"(0.4268243610858917, 0.16298016905784607)","(0.4253586232662201, 0.15920762717723846)",1,1,2.686798095703125,2.563507080078125,Fixation,POINT (0.4260914921760559 0.1610938981175423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119212238,18633609370,1,1,"(0.42731761932373047, 0.16104581952095032)","(0.4203963577747345, 0.15261852741241455)",1,1,2.681243896484375,2.5632476806640625,Fixation,POINT (0.4238569885492325 0.1568321734666824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119220571,18633617703,1,1,"(0.4224787652492523, 0.16297544538974762)","(0.4188212752342224, 0.15667852759361267)",1,1,2.67242431640625,2.573471069335937,Fixation,POINT (0.4206500202417374 0.1598269864916802),,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119228905,18633626037,1,1,"(0.42840856313705444, 0.16393715143203735)","(0.42565470933914185, 0.15829318761825562)",1,1,2.6771240234375,2.56402587890625,Fixation,POINT (0.4270316362380981 0.1611151695251465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119237238,18633634370,1,1,"(0.4244873821735382, 0.1620882898569107)","(0.42709484696388245, 0.1620226353406906)",1,1,2.689437866210937,2.551239013671875,Fixation,POINT (0.4257911145687103 0.1620554625988007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119262238,18633659370,1,1,"(0.39336633682250977, 0.16796350479125977)","(0.38578298687934875, 0.1670680046081543)",1,1,2.669189453125,2.56640625,Fixation,POINT (0.3895746618509293 0.167515754699707),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119270571,18633667703,1,1,"(0.38952797651290894, 0.16364775598049164)","(0.3832845389842987, 0.1624792218208313)",1,1,2.67474365234375,2.5695343017578125,Fixation,POINT (0.3864062577486038 0.1630634889006615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119278905,18633676037,1,1,"(0.389566034078598, 0.17104122042655945)","(0.38252130150794983, 0.16265462338924408)",1,1,2.672470092773437,2.579376220703125,Fixation,POINT (0.3860436677932739 0.1668479219079018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119287243,18633684375,1,1,"(0.3877164423465729, 0.16973808407783508)","(0.38441750407218933, 0.16124501824378967)",1,1,2.6848297119140625,2.5624237060546875,Fixation,POINT (0.3860669732093811 0.1654915511608124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119295576,18633692708,1,1,"(0.38609570264816284, 0.16467277705669403)","(0.3850802779197693, 0.16424430906772614)",1,1,2.667327880859375,2.5782012939453125,Fixation,POINT (0.3855879902839661 0.1644585430622101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119303910,18633701042,1,1,"(0.3883173167705536, 0.1693846732378006)","(0.3871447443962097, 0.16926199197769165)",1,1,2.667022705078125,2.567230224609375,Fixation,POINT (0.3877310305833816 0.1693233326077461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119312243,18633709375,1,1,"(0.38608139753341675, 0.1646803766489029)","(0.3829425871372223, 0.16398859024047852)",1,1,2.674041748046875,2.5570526123046875,Fixation,POINT (0.3845119923353195 0.1643344834446907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119320576,18633717708,1,1,"(0.38743680715560913, 0.16702808439731598)","(0.3815193474292755, 0.16786058247089386)",1,1,2.6699371337890625,2.5657501220703125,Fixation,POINT (0.3844780772924423 0.1674443334341049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119328910,18633726042,1,1,"(0.3863126039505005, 0.16509875655174255)","(0.3826107680797577, 0.17053957283496857)",1,1,2.6772918701171875,2.5654754638671875,Fixation,POINT (0.3844616860151291 0.1678191646933556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119337243,18633734375,1,1,"(0.38819563388824463, 0.16276949644088745)","(0.38734352588653564, 0.16636869311332703)",1,1,2.6661834716796875,2.57080078125,Fixation,POINT (0.3877695798873901 0.1645690947771072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119345576,18633742708,1,1,"(0.3914833664894104, 0.16534748673439026)","(0.3863106667995453, 0.16713516414165497)",1,1,2.65386962890625,2.56201171875,Fixation,POINT (0.3888970166444778 0.1662413254380226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119353910,18633751042,1,1,"(0.3890076279640198, 0.16366498172283173)","(0.3815478980541229, 0.16906625032424927)",1,1,2.661483764648437,2.5718231201171875,Fixation,POINT (0.3852777630090714 0.1663656160235405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119362243,18633759375,1,1,"(0.3875534236431122, 0.16365855932235718)","(0.3849876821041107, 0.16638974845409393)",1,1,2.659530639648437,2.5641326904296875,Fixation,POINT (0.3862705528736114 0.1650241538882256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119370577,18633767709,1,1,"(0.3904654085636139, 0.16385595500469208)","(0.3868519365787506, 0.16673269867897034)",1,1,2.667327880859375,2.54705810546875,Fixation,POINT (0.3886586725711822 0.1652943268418312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119378910,18633776042,1,1,"(0.38760167360305786, 0.16356824338436127)","(0.3868178725242615, 0.16874036192893982)",1,1,2.6627197265625,2.5761871337890625,Fixation,POINT (0.3872097730636597 0.1661543026566505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119387243,18633784375,1,1,"(0.38908395171165466, 0.16772247850894928)","(0.38199660181999207, 0.1694006621837616)",1,1,2.6699981689453125,2.5834197998046875,Fixation,POINT (0.3855402767658234 0.1685615703463554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119395577,18633792709,1,1,"(0.38697513937950134, 0.16438959538936615)","(0.38428589701652527, 0.17240673303604126)",1,1,2.682708740234375,2.562973022460937,Fixation,POINT (0.3856305181980133 0.1683981642127037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119403910,18633801042,1,1,"(0.38676363229751587, 0.16572663187980652)","(0.385745644569397, 0.17412778735160828)",1,1,2.6706085205078125,2.571884155273437,Fixation,POINT (0.3862546384334564 0.1699272096157074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119412244,18633809375,1,1,"(0.3874911665916443, 0.1692032814025879)","(0.38549232482910156, 0.16956065595149994)",1,1,2.669296264648437,2.562530517578125,Fixation,POINT (0.3864917457103729 0.1693819686770439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119420583,18633817714,1,1,"(0.3876168727874756, 0.17244887351989746)","(0.3852466344833374, 0.17190787196159363)",1,1,2.6765899658203125,2.567489624023437,Fixation,POINT (0.3864317536354065 0.1721783727407455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119428916,18633826047,1,1,"(0.3883695900440216, 0.16756221652030945)","(0.3841046988964081, 0.16843630373477936)",1,1,2.669036865234375,2.559783935546875,Fixation,POINT (0.3862371444702148 0.1679992601275444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119437249,18633834380,1,1,"(0.388765424489975, 0.16243240237236023)","(0.38794049620628357, 0.1713094413280487)",1,1,2.6705474853515625,2.5571441650390625,Fixation,POINT (0.3883529603481293 0.1668709218502045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119445582,18633842713,1,1,"(0.387125164270401, 0.16328856348991394)","(0.38707730174064636, 0.16864807903766632)",1,1,2.6610870361328125,2.5563201904296875,Fixation,POINT (0.3871012330055237 0.1659683212637901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createNewServerProcess,3457090,1210119453916,18633851047,1,1,"(0.3892470598220825, 0.16526740789413452)","(0.38470473885536194, 0.16857796907424927)",1,1,2.6615753173828125,2.578353881835937,Fixation,POINT (0.3869758993387222 0.1669226884841919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
