,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,capitalizeString.0,String.1,s.0,String.2,result.0,=.0,""""".0",for.0,int.0,i.0,=.1,0.0,i.1,<.0,s.1,length.0,i.2,if.0,i.3,==.0,0.1,||.0,s.2,substring.0,i.4,-.0,1.0,i.5,equals.0,""" "".0",result.1,+=.0,s.3,substring.1,i.6,i.7,+.0,1.1,toUpperCase.0,else.0,result.2,+=.1,s.4,substring.2,i.8,i.9,+.1,1.2,return.0,result.3,prewritten,accurate,missing,unnecessary,readable,code
0,136,capitalizeString,1412807,1208220098452,16734501636,1,1,"(0.12077302485704422, 0.2488585263490677)","(0.12719589471817017, 0.28354841470718384)",1,1,2.7058868408203125,2.763214111328125,Fixation,POINT (0.1239844597876072 0.2662034705281258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220106786,16734509970,1,1,"(0.12035612761974335, 0.2574390769004822)","(0.12999702990055084, 0.29106566309928894)",1,1,2.72161865234375,2.766998291015625,Fixation,POINT (0.1251765787601471 0.2742523699998856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220115124,16734518308,1,1,"(0.12150892615318298, 0.25300857424736023)","(0.12911492586135864, 0.2870514690876007)",1,1,2.7403717041015625,2.75048828125,Fixation,POINT (0.1253119260072708 0.2700300216674805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220123457,16734526641,1,1,"(0.11843246221542358, 0.2596206068992615)","(0.13060785830020905, 0.2852637469768524)",1,1,2.751083374023437,2.75262451171875,Fixation,POINT (0.1245201602578163 0.272442176938057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220131791,16734534975,1,1,"(0.12208862602710724, 0.2635316550731659)","(0.13132785260677338, 0.2875005900859833)",1,1,2.73077392578125,2.7551422119140625,Fixation,POINT (0.1267082393169403 0.2755161225795746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220140124,16734543308,1,1,"(0.12868785858154297, 0.2614113688468933)","(0.128792405128479, 0.2836640179157257)",1,1,2.721054077148437,2.75384521484375,Fixation,POINT (0.128740131855011 0.2725376933813095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220148457,16734551641,1,1,"(0.12540681660175323, 0.25055572390556335)","(0.1286969929933548, 0.2869723439216614)",1,1,2.721343994140625,2.7555084228515625,Fixation,POINT (0.127051904797554 0.2687640339136124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220156791,16734559975,1,1,"(0.12740470468997955, 0.25301864743232727)","(0.13004814088344574, 0.2801366448402405)",1,1,2.72137451171875,2.756210327148437,Fixation,POINT (0.1287264227867126 0.2665776461362839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220165124,16734568308,1,1,"(0.12565499544143677, 0.25752949714660645)","(0.13219963014125824, 0.285517156124115)",1,1,2.712753295898437,2.767578125,Fixation,POINT (0.1289273127913475 0.2715233266353607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220173457,16734576641,1,1,"(0.1257980316877365, 0.2531527876853943)","(0.13010305166244507, 0.27743443846702576)",1,1,2.7321014404296875,2.758041381835937,Fixation,POINT (0.1279505416750908 0.26529361307621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220181791,16734584975,1,1,"(0.1256914585828781, 0.2588687837123871)","(0.1331992894411087, 0.28639671206474304)",1,1,2.740234375,2.74713134765625,Fixation,POINT (0.1294453740119934 0.2726327478885651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220190123,16734593307,1,1,"(0.12472660839557648, 0.2547812759876251)","(0.13205170631408691, 0.28709882497787476)",1,1,2.7301177978515625,2.759185791015625,Fixation,POINT (0.1283891573548317 0.2709400504827499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220198456,16734601640,1,1,"(0.12307868152856827, 0.25575023889541626)","(0.12963369488716125, 0.2816954255104065)",1,1,2.7076873779296875,2.75091552734375,Fixation,POINT (0.1263561882078648 0.2687228322029114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220206790,16734609974,1,1,"(0.12346374988555908, 0.25149962306022644)","(0.1269635111093521, 0.27989646792411804)",1,1,2.720199584960937,2.75225830078125,Fixation,POINT (0.1252136304974556 0.2656980454921722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220215123,16734618307,1,1,"(0.11941781640052795, 0.24760833382606506)","(0.12160756438970566, 0.28748276829719543)",1,1,2.728378295898437,2.7430572509765625,Fixation,POINT (0.1205126903951168 0.2675455510616302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220223456,16734626640,1,1,"(0.12094525247812271, 0.24668219685554504)","(0.12346920371055603, 0.28467127680778503)",1,1,2.7220001220703125,2.738128662109375,Fixation,POINT (0.1222072280943394 0.265676736831665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220231790,16734634974,1,1,"(0.12524732947349548, 0.24741996824741364)","(0.1251833438873291, 0.27882081270217896)",1,1,2.7375030517578125,2.7400054931640625,Fixation,POINT (0.1252153366804123 0.2631203904747963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220240123,16734643307,1,1,"(0.12514866888523102, 0.2425534576177597)","(0.13053259253501892, 0.2792772650718689)",1,1,2.71710205078125,2.7472381591796875,Fixation,POINT (0.127840630710125 0.2609153613448143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220248460,16734651644,1,1,"(0.12502385675907135, 0.2457362562417984)","(0.1318855583667755, 0.2821415662765503)",1,1,2.7301177978515625,2.73876953125,Fixation,POINT (0.1284547075629234 0.2639389112591744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220256794,16734659978,1,1,"(0.12054775655269623, 0.2539272606372833)","(0.13559037446975708, 0.27816838026046753)",1,1,2.724349975585937,2.739105224609375,Fixation,POINT (0.1280690655112266 0.2660478204488754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220265128,16734668312,1,1,"(0.11826818436384201, 0.25528770685195923)","(0.1341373473405838, 0.2882840633392334)",1,1,2.733505249023437,2.7515411376953125,Fixation,POINT (0.1262027658522129 0.2717858850955963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220273461,16734676645,1,1,"(0.11866764724254608, 0.2556433379650116)","(0.13411442935466766, 0.28849565982818604)",1,1,2.7290802001953125,2.7335662841796875,Fixation,POINT (0.1263910382986069 0.2720694988965988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220281795,16734684979,1,1,"(0.12472409754991531, 0.2535041570663452)","(0.13605397939682007, 0.28309375047683716)",1,1,2.719970703125,2.732269287109375,Fixation,POINT (0.1303890384733677 0.2682989537715912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220290128,16734693312,1,1,"(0.12440609931945801, 0.24766767024993896)","(0.1382082998752594, 0.2780929505825043)",1,1,2.7290802001953125,2.717391967773437,Fixation,POINT (0.1313071995973587 0.2628803104162216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220298461,16734701645,1,1,"(0.12675507366657257, 0.23767822980880737)","(0.1355801820755005, 0.27373015880584717)",1,1,2.7276153564453125,2.7599334716796875,Fixation,POINT (0.1311676278710365 0.2557041943073273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220306795,16734709979,1,1,"(0.12482120841741562, 0.23493893444538116)","(0.1363638937473297, 0.2769472599029541)",1,1,2.71923828125,2.748153686523437,Fixation,POINT (0.1305925510823727 0.2559430971741676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220315128,16734718312,1,1,"(0.11740943044424057, 0.24518319964408875)","(0.13132476806640625, 0.27597033977508545)",1,1,2.73516845703125,2.7589874267578125,Fixation,POINT (0.1243670992553234 0.2605767697095871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208220323461,16734726645,1,1,"(0.10884696245193481, 0.24379026889801025)","(0.11996105313301086, 0.2777484953403473)",1,1,2.733917236328125,2.735809326171875,Fixation,POINT (0.1144040077924728 0.2607693821191788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220331795,16734734979,1,1,"(0.0979640781879425, 0.23890145123004913)","(0.10419356822967529, 0.2652679681777954)",1,1,2.72418212890625,2.719512939453125,Fixation,POINT (0.1010788232088089 0.2520847097039223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220340128,16734743312,1,1,"(0.10118374228477478, 0.23781411349773407)","(0.10171215981245041, 0.2712722718715668)",1,1,2.7208404541015625,2.748779296875,Fixation,POINT (0.1014479510486126 0.2545431926846504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220348461,16734751645,1,1,"(0.10156869888305664, 0.23793506622314453)","(0.10118821263313293, 0.2601063549518585)",1,1,2.725799560546875,2.745635986328125,Fixation,POINT (0.1013784557580948 0.2490207105875015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220356795,16734759979,1,1,"(0.09703885018825531, 0.2332248091697693)","(0.10359533131122589, 0.26969531178474426)",1,1,2.7091217041015625,2.7519989013671875,Fixation,POINT (0.1003170907497406 0.2514600604772568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220365128,16734768312,1,1,"(0.09958086907863617, 0.2381148487329483)","(0.10521034151315689, 0.26954028010368347)",1,1,2.7392578125,2.7546539306640625,Fixation,POINT (0.1023956052958965 0.2538275644183159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220373467,16734776651,1,1,"(0.10148885846138, 0.23997201025485992)","(0.107679083943367, 0.27548664808273315)",1,1,2.7135772705078125,2.752166748046875,Fixation,POINT (0.1045839712023735 0.2577293291687965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220381800,16734784984,1,1,"(0.0996890515089035, 0.23459702730178833)","(0.10601706802845001, 0.26892951130867004)",1,1,2.715316772460937,2.736068725585937,Fixation,POINT (0.1028530597686768 0.2517632693052292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220390134,16734793318,1,1,"(0.10342295467853546, 0.23391349613666534)","(0.10446898639202118, 0.26656976342201233)",1,1,2.726715087890625,2.73846435546875,Fixation,POINT (0.1039459705352783 0.2502416297793388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220398467,16734801651,1,1,"(0.1043582409620285, 0.2329726219177246)","(0.1086573526263237, 0.26798948645591736)",1,1,2.727813720703125,2.74017333984375,Fixation,POINT (0.1065077967941761 0.250481054186821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220406800,16734809984,1,1,"(0.1003546193242073, 0.23260831832885742)","(0.10419569909572601, 0.26597166061401367)",1,1,2.7220916748046875,2.7455596923828125,Fixation,POINT (0.1022751592099667 0.2492899894714356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220415134,16734818318,1,1,"(0.1021304726600647, 0.23448120057582855)","(0.10023845732212067, 0.26366105675697327)",1,1,2.7289276123046875,2.727401733398437,Fixation,POINT (0.1011844649910927 0.2490711286664009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220423467,16734826650,1,1,"(0.09686540812253952, 0.23312081396579742)","(0.09601478278636932, 0.27416327595710754)",1,1,2.7284698486328125,2.7450408935546875,Fixation,POINT (0.0964400954544544 0.2536420449614525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220431800,16734834983,1,1,"(0.097786083817482, 0.23129764199256897)","(0.09429692476987839, 0.2704615592956543)",1,1,2.7158203125,2.7576141357421875,Fixation,POINT (0.0960415042936802 0.2508796006441116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220440134,16734843317,1,1,"(0.0973401889204979, 0.22607141733169556)","(0.09315911680459976, 0.27271872758865356)",1,1,2.72216796875,2.7374267578125,Fixation,POINT (0.0952496528625488 0.2493950724601746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220448467,16734851650,1,1,"(0.10146839171648026, 0.23053093254566193)","(0.09484517574310303, 0.2721829116344452)",1,1,2.71893310546875,2.7374267578125,Fixation,POINT (0.0981567837297916 0.2513569220900536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220456800,16734859983,1,1,"(0.09901563823223114, 0.23527321219444275)","(0.0952167883515358, 0.2713719308376312)",1,1,2.7150421142578125,2.7288055419921875,Fixation,POINT (0.0971162132918835 0.253322571516037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220465134,16734868317,1,1,"(0.09642870724201202, 0.23563045263290405)","(0.10000399500131607, 0.27030667662620544)",1,1,2.72149658203125,2.7394256591796875,Fixation,POINT (0.098216351121664 0.2529685646295548),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220473467,16734876650,1,1,"(0.09827953577041626, 0.23167762160301208)","(0.09779423475265503, 0.273047536611557)",1,1,2.717025756835937,2.727569580078125,Fixation,POINT (0.0980368852615356 0.2523625791072846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220481800,16734884983,1,1,"(0.09902694076299667, 0.23441258072853088)","(0.10064220428466797, 0.271404892206192)",1,1,2.699462890625,2.7078399658203125,Fixation,POINT (0.0998345725238323 0.2529087364673614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220490134,16734893317,1,1,"(0.09911445528268814, 0.23311123251914978)","(0.10100061446428299, 0.27334487438201904)",1,1,2.715545654296875,2.714706420898437,Fixation,POINT (0.1000575348734856 0.2532280534505844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220498467,16734901650,1,1,"(0.10132452100515366, 0.23080065846443176)","(0.10473956912755966, 0.2779471278190613)",1,1,2.7132110595703125,2.7166748046875,Fixation,POINT (0.1030320450663567 0.2543738931417465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220506804,16734909987,1,1,"(0.1026177853345871, 0.2279433012008667)","(0.10430116951465607, 0.2732313871383667)",1,1,2.6927642822265625,2.694732666015625,Fixation,POINT (0.1034594774246216 0.2505873441696167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220515138,16734918321,1,1,"(0.10171262174844742, 0.2335045486688614)","(0.10713490098714828, 0.27686554193496704)",1,1,2.7045440673828125,2.720077514648437,Fixation,POINT (0.1044237613677978 0.2551850453019142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220523471,16734926654,1,1,"(0.10465848445892334, 0.23371118307113647)","(0.10882958024740219, 0.278346985578537)",1,1,2.7111968994140625,2.701171875,Fixation,POINT (0.1067440323531628 0.2560290843248367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220531804,16734934987,1,1,"(0.10137888789176941, 0.23065301775932312)","(0.10964509844779968, 0.27703168988227844)",1,1,2.7019500732421875,2.711029052734375,Fixation,POINT (0.1055119931697846 0.2538423538208008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220540138,16734943321,1,1,"(0.09851080179214478, 0.231134295463562)","(0.1079348772764206, 0.26846036314964294)",1,1,2.677154541015625,2.695663452148437,Fixation,POINT (0.1032228395342827 0.2497973293066025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220548471,16734951654,1,1,"(0.10000543296337128, 0.23058953881263733)","(0.10560717433691025, 0.2708844244480133)",1,1,2.6858367919921875,2.6964263916015625,Fixation,POINT (0.1028063036501408 0.2507369816303253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220556804,16734959987,1,1,"(0.09902774542570114, 0.23767121136188507)","(0.1073998287320137, 0.2703950107097626)",1,1,2.6781005859375,2.70709228515625,Fixation,POINT (0.1032137870788574 0.2540331110358238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220565138,16734968321,1,1,"(0.09966593235731125, 0.2431083619594574)","(0.10891524702310562, 0.2683667242527008)",1,1,2.689788818359375,2.6891021728515625,Fixation,POINT (0.1042905896902084 0.2557375431060791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220573471,16734976654,1,1,"(0.09950128197669983, 0.2407636195421219)","(0.10803268104791641, 0.2727043330669403)",1,1,2.6928253173828125,2.68304443359375,Fixation,POINT (0.1037669815123081 0.2567339763045311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220581804,16734984987,1,1,"(0.09857603162527084, 0.2364509105682373)","(0.10679490864276886, 0.27089187502861023)",1,1,2.6658477783203125,2.686737060546875,Fixation,POINT (0.1026854701340198 0.2536713927984238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220590138,16734993321,1,1,"(0.09746594727039337, 0.24227410554885864)","(0.10491401702165604, 0.2749868929386139)",1,1,2.696807861328125,2.66851806640625,Fixation,POINT (0.1011899821460247 0.2586304992437363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220598471,16735001654,1,1,"(0.09901800751686096, 0.2400176078081131)","(0.10277748107910156, 0.2833074629306793)",1,1,2.6893768310546875,2.6721343994140625,Fixation,POINT (0.1008977442979813 0.2616625353693962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208220606804,16735009987,1,1,"(0.09871998429298401, 0.24717281758785248)","(0.09833888709545135, 0.27304357290267944)",1,1,2.6820526123046875,2.698348999023437,Fixation,POINT (0.0985294356942177 0.260108195245266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,capitalizeString,1412807,1208241907640,16756310721,1,1,"(0.20437940955162048, 0.29215580224990845)","(0.2028631865978241, 0.30473437905311584)",1,1,2.693145751953125,2.6899566650390625,,POINT (0.2036212980747223 0.2984450906515122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241915979,16756319062,1,1,"(0.2060946524143219, 0.29946303367614746)","(0.20384477078914642, 0.32534900307655334)",1,1,2.71246337890625,2.638336181640625,Fixation,POINT (0.2049697116017342 0.3124060183763504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241924311,16756327395,1,1,"(0.20518626272678375, 0.30088478326797485)","(0.20404766499996185, 0.2986297905445099)",1,1,2.700424194335937,2.688949584960937,Fixation,POINT (0.2046169638633728 0.2997572869062424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241932644,16756335729,1,1,"(0.2106994390487671, 0.28817808628082275)","(0.20426887273788452, 0.2933414578437805)",1,1,2.7068023681640625,2.6671905517578125,Fixation,POINT (0.2074841558933258 0.2907597720623016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241940976,16756344062,1,1,"(0.2136237770318985, 0.30356478691101074)","(0.20272211730480194, 0.30807098746299744)",1,1,2.719573974609375,2.661956787109375,Fixation,POINT (0.2081729471683502 0.3058178871870041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241949307,16756352395,1,1,"(0.20799897611141205, 0.3095453977584839)","(0.20218534767627716, 0.30569419264793396)",1,1,2.7158660888671875,2.6457977294921875,Fixation,POINT (0.2050921618938446 0.3076197952032089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241957640,16756360729,1,1,"(0.20480085909366608, 0.3092019855976105)","(0.20171476900577545, 0.30858635902404785)",1,1,2.738510131835937,2.661773681640625,Fixation,POINT (0.2032578140497208 0.3088941723108292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241965972,16756369062,1,1,"(0.20304732024669647, 0.30112332105636597)","(0.20368550717830658, 0.29848241806030273)",1,1,2.6803741455078125,2.6712799072265625,Fixation,POINT (0.2033664137125015 0.2998028695583344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241974304,16756377395,1,1,"(0.20007050037384033, 0.29120439291000366)","(0.20538166165351868, 0.29851630330085754)",1,1,2.69873046875,2.6891632080078125,Fixation,POINT (0.2027260810136795 0.2948603481054306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241982637,16756385729,1,1,"(0.2091185301542282, 0.3061808943748474)","(0.20837187767028809, 0.30064743757247925)",1,1,2.7344970703125,2.703094482421875,Fixation,POINT (0.2087452039122582 0.3034141659736633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241990965,16756394062,1,1,"(0.20255497097969055, 0.292633056640625)","(0.21219220757484436, 0.3009255826473236)",1,1,2.7075958251953125,2.701644897460937,Fixation,POINT (0.2073735892772675 0.2967793196439743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208241999298,16756402395,1,1,"(0.20392195880413055, 0.2957741320133209)","(0.21037568151950836, 0.29740217328071594)",1,1,2.728866577148437,2.6956939697265625,Fixation,POINT (0.2071488201618195 0.2965881526470184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208242007635,16756410733,1,1,"(0.20562918484210968, 0.2793354392051697)","(0.21063300967216492, 0.2940216660499573)",1,1,2.716171264648437,2.6951904296875,Fixation,POINT (0.2081310972571373 0.2866785526275635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,capitalizeString,1412807,1208242015966,16756419067,1,1,"(0.2063635289669037, 0.27833136916160583)","(0.20718178153038025, 0.2970850169658661)",1,1,2.722030639648437,2.6810760498046875,Fixation,POINT (0.206772655248642 0.287708193063736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
