,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,List.0,getStatusFlagFields.0,List.1,list.0,=.0,new.0,ArrayList.0,String.0,statusFlagPath.0,=.1,"""/collectionConfigRecord/statusFlags/statusFlag/status"".0",for.0,Iterator.0,i.0,=.2,im.0,getInputFields.0,iterator.0,i.1,hasNext.0,InputField.0,field.0,=.3,InputField.1,i.2,next.0,// prtln ( field toString() );.200,if.0,field.1,getNormalizedXPath.0,startsWith.0,statusFlagPath.1,list.1,add.0,field.2,return.0,list.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getStatusFlagFields,22622479,1210061143347,18575540690,1,1,"(0.08195556700229645, 0.24024945497512817)","(0.09389790147542953, 0.247267946600914)",1,1,2.46258544921875,2.4777069091796875,Fixation,POINT (0.087926734238863 0.2437587007880211),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061151680,18575549023,1,1,"(0.08442247658967972, 0.23828241229057312)","(0.09013576060533524, 0.24153363704681396)",1,1,2.4705352783203125,2.49041748046875,Fixation,POINT (0.0872791185975075 0.2399080246686935),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061160014,18575557357,1,1,"(0.08489767462015152, 0.2363174557685852)","(0.09204219281673431, 0.24427318572998047)",1,1,2.4690704345703125,2.487091064453125,Fixation,POINT (0.0884699337184429 0.2402953207492828),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061168347,18575565690,1,1,"(0.08531540632247925, 0.23449701070785522)","(0.090731680393219, 0.24318987131118774)",1,1,2.4811553955078125,2.479232788085937,Fixation,POINT (0.0880235433578491 0.2388434410095215),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061176681,18575574024,1,1,"(0.08666377514600754, 0.2365327924489975)","(0.09325633943080902, 0.2481355369091034)",1,1,2.47314453125,2.48309326171875,Fixation,POINT (0.0899600572884083 0.2423341646790504),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061185013,18575582356,1,1,"(0.08202072232961655, 0.2357373982667923)","(0.09205377101898193, 0.25000059604644775)",1,1,2.4666900634765625,2.489410400390625,Fixation,POINT (0.0870372466742992 0.24286899715662),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061193347,18575590690,1,1,"(0.08425624668598175, 0.235301673412323)","(0.09065268188714981, 0.24647396802902222)",1,1,2.4627227783203125,2.4772186279296875,Fixation,POINT (0.0874544642865658 0.2408878207206726),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061201681,18575599024,1,1,"(0.08480005711317062, 0.2371876835823059)","(0.094109445810318, 0.2437731921672821)",1,1,2.4735870361328125,2.481536865234375,Fixation,POINT (0.0894547514617443 0.240480437874794),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061210014,18575607357,1,1,"(0.08213434368371964, 0.23569025099277496)","(0.09275615215301514, 0.24953559041023254)",1,1,2.468856811523437,2.490447998046875,Fixation,POINT (0.0874452479183674 0.2426129207015038),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061218347,18575615690,1,1,"(0.08005222678184509, 0.23007558286190033)","(0.09266811609268188, 0.24173276126384735)",1,1,2.461181640625,2.478057861328125,Fixation,POINT (0.0863601714372635 0.2359041720628738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061226684,18575624027,1,1,"(0.0828142836689949, 0.2369079738855362)","(0.08939824253320694, 0.23925520479679108)",1,1,2.47906494140625,2.4733428955078125,Fixation,POINT (0.0861062631011009 0.2380815893411636),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061235018,18575632361,1,1,"(0.08180268853902817, 0.2310183346271515)","(0.09380065649747849, 0.24454335868358612)",1,1,2.456085205078125,2.4821014404296875,Fixation,POINT (0.0878016725182533 0.2377808466553688),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061243351,18575640694,1,1,"(0.08361030369997025, 0.24599990248680115)","(0.0904911682009697, 0.23896892368793488)",1,1,2.4870147705078125,2.473175048828125,Fixation,POINT (0.08705073595047 0.242484413087368),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061251684,18575649027,1,1,"(0.08120988309383392, 0.24016796052455902)","(0.09036530554294586, 0.2345568984746933)",1,1,2.47979736328125,2.47760009765625,Fixation,POINT (0.0857875943183899 0.2373624294996262),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061260018,18575657361,1,1,"(0.08404602855443954, 0.24178828299045563)","(0.09173521399497986, 0.23434041440486908)",1,1,2.4795379638671875,2.4625244140625,Fixation,POINT (0.0878906212747097 0.2380643486976624),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061268351,18575665694,1,1,"(0.08491918444633484, 0.24782054126262665)","(0.09356009215116501, 0.24347572028636932)",1,1,2.489364624023437,2.474090576171875,Fixation,POINT (0.0892396382987499 0.245648130774498),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061276684,18575674027,1,1,"(0.0824061930179596, 0.2382642924785614)","(0.09467174857854843, 0.23879125714302063)",1,1,2.4815826416015625,2.486846923828125,Fixation,POINT (0.088538970798254 0.238527774810791),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061285018,18575682361,1,1,"(0.08725596964359283, 0.24835775792598724)","(0.08986620604991913, 0.23988622426986694)",1,1,2.4821929931640625,2.4815826416015625,Fixation,POINT (0.088561087846756 0.2441219910979271),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061293351,18575690694,1,1,"(0.0872870609164238, 0.24302427470684052)","(0.09058637171983719, 0.24558603763580322)",1,1,2.495025634765625,2.491668701171875,Fixation,POINT (0.0889367163181305 0.2443051561713219),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061301684,18575699027,1,1,"(0.08459983766078949, 0.24110747873783112)","(0.09260224550962448, 0.24535666406154633)",1,1,2.47882080078125,2.4805145263671875,Fixation,POINT (0.088601041585207 0.2432320713996887),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061310018,18575707360,1,1,"(0.08727370947599411, 0.23923546075820923)","(0.09325248003005981, 0.24274784326553345)",1,1,2.4972076416015625,2.4862213134765625,Fixation,POINT (0.090263094753027 0.2409916520118713),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061318352,18575715694,1,1,"(0.08368496596813202, 0.2365483045578003)","(0.09267169237136841, 0.24116037786006927)",1,1,2.4828033447265625,2.47998046875,Fixation,POINT (0.0881783291697502 0.2388543412089348),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061326685,18575724027,1,1,"(0.08478527516126633, 0.23450763523578644)","(0.09160454571247101, 0.23932066559791565)",1,1,2.486663818359375,2.479827880859375,Fixation,POINT (0.0881949104368687 0.236914150416851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061335019,18575732361,1,1,"(0.08369237929582596, 0.2472301572561264)","(0.09252597391605377, 0.2407575100660324)",1,1,2.5099029541015625,2.47900390625,Fixation,POINT (0.0881091766059399 0.2439938336610794),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061343352,18575740694,1,1,"(0.0836344063282013, 0.2456573247909546)","(0.09498903155326843, 0.2527950406074524)",1,1,2.4732208251953125,2.469818115234375,Fixation,POINT (0.0893117189407349 0.2492261826992035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061351690,18575749032,1,1,"(0.07912380993366241, 0.25041618943214417)","(0.0939716324210167, 0.26255908608436584)",1,1,2.463104248046875,2.471221923828125,Fixation,POINT (0.0865477211773396 0.256487637758255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061360024,18575757366,1,1,"(0.07832229137420654, 0.2506246864795685)","(0.0874224528670311, 0.25569620728492737)",1,1,2.45672607421875,2.455535888671875,Fixation,POINT (0.0828723721206188 0.2531604468822479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061368357,18575765699,1,1,"(0.08198444545269012, 0.2588484585285187)","(0.08335058391094208, 0.25033748149871826)",1,1,2.448638916015625,2.4757537841796875,Fixation,POINT (0.0826675146818161 0.2545929700136185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061635033,18576032374,1,1,"(0.13256414234638214, 0.2685012221336365)","(0.052224740386009216, 0.3154236376285553)",1,1,2.4500274658203125,1.9637908935546875,,POINT (0.0923944413661957 0.2919624298810959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
0,136,getStatusFlagFields,22622479,1210061651700,18576049041,1,1,"(0.13377316296100616, 0.2726479470729828)","(0.1406649500131607, 0.19325268268585205)",1,1,2.4226837158203125,2.600677490234375,Fixation,POINT (0.1372190564870834 0.2329503148794174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061660025,18576057366,1,1,"(0.13346925377845764, 0.26938650012016296)","(0.1368989199399948, 0.23210398852825165)",1,1,2.4357452392578125,2.526397705078125,Fixation,POINT (0.1351840868592262 0.2507452443242073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061668358,18576065699,1,1,"(0.13059091567993164, 0.2707592844963074)","(0.13629302382469177, 0.2558179795742035)",1,1,2.443878173828125,2.5040435791015625,Fixation,POINT (0.1334419697523117 0.2632886320352554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061676692,18576074033,1,1,"(0.13259199261665344, 0.2644825279712677)","(0.13564877212047577, 0.26704102754592896)",1,1,2.4335174560546875,2.4692535400390625,Fixation,POINT (0.1341203823685646 0.2657617777585983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061685034,18576082375,1,1,"(0.13470140099525452, 0.2635880410671234)","(0.13709457218647003, 0.2755401134490967)",1,1,2.449676513671875,2.4609527587890625,Fixation,POINT (0.1358979865908623 0.26956407725811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061693366,18576090707,1,1,"(0.13303974270820618, 0.2621937692165375)","(0.13750283420085907, 0.27611157298088074)",1,1,2.4656524658203125,2.450714111328125,Fixation,POINT (0.1352712884545326 0.2691526710987091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061701700,18576099041,1,1,"(0.13407863676548004, 0.2579701244831085)","(0.13923422992229462, 0.2870234251022339)",1,1,2.4407958984375,2.4476318359375,Fixation,POINT (0.1366564333438873 0.2724967747926712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061710033,18576107374,1,1,"(0.13356946408748627, 0.26286253333091736)","(0.14113567769527435, 0.27722012996673584)",1,1,2.445526123046875,2.456390380859375,Fixation,POINT (0.1373525708913803 0.2700413316488266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061718366,18576115707,1,1,"(0.1320810317993164, 0.2622920572757721)","(0.14135339856147766, 0.28621816635131836)",1,1,2.4583740234375,2.457305908203125,Fixation,POINT (0.136717215180397 0.2742551118135452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061726700,18576124041,1,1,"(0.13515935838222504, 0.25943097472190857)","(0.14251665771007538, 0.2820238769054413)",1,1,2.468597412109375,2.45654296875,Fixation,POINT (0.1388380080461502 0.2707274258136749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061735034,18576132375,1,1,"(0.13040009140968323, 0.25535446405410767)","(0.14104749262332916, 0.28080013394355774)",1,1,2.475570678710937,2.444732666015625,Fixation,POINT (0.1357237920165062 0.2680772989988327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061743366,18576140707,1,1,"(0.13103993237018585, 0.26041918992996216)","(0.13935081660747528, 0.2735866606235504)",1,1,2.469711303710937,2.456405639648437,Fixation,POINT (0.1351953744888306 0.2670029252767563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061751705,18576149046,1,1,"(0.13062931597232819, 0.25881531834602356)","(0.13726851344108582, 0.26598310470581055)",1,1,2.455474853515625,2.4517974853515625,Fixation,POINT (0.133948914706707 0.262399211525917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061760038,18576157379,1,1,"(0.12862712144851685, 0.25609877705574036)","(0.1428883969783783, 0.27957919239997864)",1,1,2.4797821044921875,2.4580535888671875,Fixation,POINT (0.1357577592134476 0.2678389847278595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061768372,18576165713,1,1,"(0.13205011188983917, 0.250998318195343)","(0.13958576321601868, 0.28176847100257874)",1,1,2.4654693603515625,2.4639892578125,Fixation,POINT (0.1358179375529289 0.2663833945989609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061776705,18576174046,1,1,"(0.13315346837043762, 0.23972344398498535)","(0.13902601599693298, 0.2766503691673279)",1,1,2.465911865234375,2.46075439453125,Fixation,POINT (0.1360897421836853 0.2581869065761566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061785038,18576182379,1,1,"(0.13646100461483002, 0.2568620443344116)","(0.14109636843204498, 0.2807486057281494)",1,1,2.4803924560546875,2.469512939453125,Fixation,POINT (0.1387786865234375 0.2688053250312805),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061793372,18576190713,1,1,"(0.13687841594219208, 0.24499954283237457)","(0.1406438797712326, 0.2848881483078003)",1,1,2.4772186279296875,2.4803466796875,Fixation,POINT (0.1387611478567123 0.2649438455700874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061801705,18576199046,1,1,"(0.13899622857570648, 0.2524621784687042)","(0.1386462301015854, 0.28274330496788025)",1,1,2.4814605712890625,2.477401733398437,Fixation,POINT (0.1388212293386459 0.2676027417182922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061810038,18576207379,1,1,"(0.13689593970775604, 0.24600717425346375)","(0.14506617188453674, 0.2809494435787201)",1,1,2.484237670898437,2.497406005859375,Fixation,POINT (0.1409810557961464 0.2634783089160919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061818372,18576215713,1,1,"(0.1388300210237503, 0.249257892370224)","(0.1506415754556656, 0.2759650945663452)",1,1,2.4981842041015625,2.485931396484375,Fixation,POINT (0.144735798239708 0.2626114934682846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061826705,18576224046,1,1,"(0.14519105851650238, 0.24121956527233124)","(0.1499374806880951, 0.2707570195198059)",1,1,2.4875030517578125,2.49273681640625,Fixation,POINT (0.1475642696022987 0.2559882923960686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061835039,18576232379,1,1,"(0.1406613141298294, 0.2483929693698883)","(0.14945535361766815, 0.2724085748195648)",1,1,2.4972076416015625,2.5071563720703125,Fixation,POINT (0.1450583338737488 0.2604007720947266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061843372,18576240712,1,1,"(0.14072149991989136, 0.24154983460903168)","(0.14481323957443237, 0.27452319860458374)",1,1,2.5079345703125,2.493408203125,Fixation,POINT (0.1427673697471619 0.2580365166068077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061851706,18576249046,1,1,"(0.14257538318634033, 0.24262987077236176)","(0.1492951512336731, 0.27249446511268616)",1,1,2.4949951171875,2.481475830078125,Fixation,POINT (0.1459352672100067 0.257562167942524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061860039,18576257379,1,1,"(0.14102472364902496, 0.24237510561943054)","(0.14636963605880737, 0.2698215842247009)",1,1,2.5073394775390625,2.5016326904296875,Fixation,POINT (0.1436971798539162 0.2560983449220657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061868372,18576265712,1,1,"(0.14259494841098785, 0.2437477707862854)","(0.1461332142353058, 0.2684485614299774)",1,1,2.51318359375,2.503326416015625,Fixation,POINT (0.1443640813231468 0.2560981661081314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061876711,18576274051,1,1,"(0.1388489454984665, 0.24366936087608337)","(0.14564742147922516, 0.26941773295402527)",1,1,2.509033203125,2.4974365234375,Fixation,POINT (0.1422481834888458 0.2565435469150543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061885044,18576282384,1,1,"(0.14061951637268066, 0.2416326254606247)","(0.14701198041439056, 0.2655874490737915)",1,1,2.517486572265625,2.510650634765625,Fixation,POINT (0.1438157483935356 0.2536100372672081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061893378,18576290718,1,1,"(0.13921785354614258, 0.2388853132724762)","(0.14690274000167847, 0.26493170857429504)",1,1,2.509490966796875,2.497772216796875,Fixation,POINT (0.1430602967739105 0.2519085109233856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061901711,18576299051,1,1,"(0.1407402902841568, 0.2476542890071869)","(0.14787927269935608, 0.26609504222869873)",1,1,2.525634765625,2.513214111328125,Fixation,POINT (0.1443097814917564 0.2568746656179428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061910044,18576307384,1,1,"(0.13979686796665192, 0.2414584755897522)","(0.1481185406446457, 0.26588624715805054)",1,1,2.53948974609375,2.513214111328125,Fixation,POINT (0.1439577043056488 0.2536723613739014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061918378,18576315718,1,1,"(0.14092324674129486, 0.24198521673679352)","(0.14651945233345032, 0.264824777841568)",1,1,2.5304718017578125,2.52166748046875,Fixation,POINT (0.1437213495373726 0.2534049972891808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061926711,18576324051,1,1,"(0.14054332673549652, 0.23796886205673218)","(0.1464502066373825, 0.2665950357913971)",1,1,2.522552490234375,2.529769897460937,Fixation,POINT (0.1434967666864395 0.2522819489240646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061935044,18576332384,1,1,"(0.14127382636070251, 0.24298568069934845)","(0.14549341797828674, 0.2678346037864685)",1,1,2.5352935791015625,2.517807006835937,Fixation,POINT (0.1433836221694946 0.2554101422429085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061943377,18576340717,1,1,"(0.1415439397096634, 0.24219457805156708)","(0.14553336799144745, 0.25996723771095276)",1,1,2.532012939453125,2.5144500732421875,Fixation,POINT (0.1435386538505554 0.2510809078812599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061951711,18576349051,1,1,"(0.1404138058423996, 0.24351179599761963)","(0.14445191621780396, 0.2649890184402466)",1,1,2.54241943359375,2.5284423828125,Fixation,POINT (0.1424328610301018 0.2542504072189331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061960044,18576357384,1,1,"(0.14001263678073883, 0.24000465869903564)","(0.14476290345191956, 0.2620781660079956)",1,1,2.5355224609375,2.5125885009765625,Fixation,POINT (0.1423877701163292 0.2510414123535156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061968378,18576365718,1,1,"(0.13994601368904114, 0.24630439281463623)","(0.14828762412071228, 0.2605533301830292)",1,1,2.534912109375,2.51812744140625,Fixation,POINT (0.1441168189048767 0.2534288614988327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061976711,18576374051,1,1,"(0.14124669134616852, 0.2446591854095459)","(0.14625465869903564, 0.2683166563510895)",1,1,2.555572509765625,2.5364990234375,Fixation,POINT (0.1437506750226021 0.2564879208803177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061985044,18576382384,1,1,"(0.1378883719444275, 0.23708204925060272)","(0.1455296128988266, 0.2688193917274475)",1,1,2.526123046875,2.5403289794921875,Fixation,POINT (0.141708992421627 0.2529507204890251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210061993377,18576390717,1,1,"(0.13976478576660156, 0.24625173211097717)","(0.14619877934455872, 0.2613958716392517)",1,1,2.5265045166015625,2.524276733398437,Fixation,POINT (0.1429817825555801 0.2538238018751144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062001711,18576399051,1,1,"(0.14326058328151703, 0.23728251457214355)","(0.1467118114233017, 0.2651362717151642)",1,1,2.543563842773437,2.5338897705078125,Fixation,POINT (0.1449861973524094 0.2512093931436539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062010048,18576407388,1,1,"(0.14240510761737823, 0.2453738898038864)","(0.14448007941246033, 0.2678455412387848)",1,1,2.5558624267578125,2.535736083984375,Fixation,POINT (0.1434425935149193 0.2566097155213356),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062018381,18576415721,1,1,"(0.14377714693546295, 0.24329279363155365)","(0.14562349021434784, 0.2605660557746887)",1,1,2.5272216796875,2.5323028564453125,Fixation,POINT (0.1447003185749054 0.2519294247031212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062026714,18576424054,1,1,"(0.14526252448558807, 0.2384982407093048)","(0.14526289701461792, 0.263674259185791)",1,1,2.5441436767578125,2.530746459960937,Fixation,POINT (0.145262710750103 0.2510862499475479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062035048,18576432388,1,1,"(0.14632157981395721, 0.2481120079755783)","(0.15291494131088257, 0.2689167261123657)",1,1,2.5453033447265625,2.5466766357421875,Fixation,POINT (0.1496182605624199 0.258514367043972),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062060048,18576457388,1,1,"(0.19849534332752228, 0.23850437998771667)","(0.21340832114219666, 0.2848525047302246)",1,1,2.549301147460937,2.5447998046875,Fixation,POINT (0.2059518322348595 0.2616784423589706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062068381,18576465721,1,1,"(0.20563706755638123, 0.24266022443771362)","(0.21012945473194122, 0.2747296392917633)",1,1,2.548187255859375,2.525985717773437,Fixation,POINT (0.2078832611441612 0.2586949318647385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062076714,18576474054,1,1,"(0.2034667581319809, 0.2439049631357193)","(0.2118944376707077, 0.2772393524646759)",1,1,2.547836303710937,2.5311431884765625,Fixation,POINT (0.2076805979013443 0.2605721578001976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062085048,18576482388,1,1,"(0.20371507108211517, 0.23815861344337463)","(0.2096821814775467, 0.28108301758766174)",1,1,2.5296783447265625,2.543563842773437,Fixation,POINT (0.2066986262798309 0.2596208155155182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getStatusFlagFields,22622479,1210062093382,18576490722,1,1,"(0.2070300281047821, 0.24471944570541382)","(0.21483302116394043, 0.2783052921295166)",1,1,2.542633056640625,2.5264434814453125,Fixation,POINT (0.2109315246343613 0.2615123689174652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
