,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,addLimit.0,JPopupMenu.0,popup.0,JMenuItem.0,limit.0,=.0,makeMenuItem.0,"""Write option: Limit days..."".100","""Specify a limit for the written output in days"".101",new.0,ActionListener.0,SuppressWarnings.0,"""synthetic-access"".0",Override.0,public.0,void.1,actionPerformed.0,ActionEvent.0,e.0,actionLimit.0,popup.1,add.0,limit.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,addLimit,34426334,1208776944014,17291345896,1,1,"(0.8057893514633179, 0.19880500435829163)","(0.7996957302093506, 0.2328031361103058)",1,1,2.49127197265625,2.458969116210937,Fixation,POINT (0.8027425408363342 0.2158040702342987),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208776952347,17291354229,1,1,"(0.8008847832679749, 0.19100525975227356)","(0.801313042640686, 0.22643640637397766)",1,1,2.508575439453125,2.456787109375,Fixation,POINT (0.8010989129543304 0.2087208330631256),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208776960679,17291362562,1,1,"(0.8029922842979431, 0.19382141530513763)","(0.7993674874305725, 0.23455943167209625)",1,1,2.5264434814453125,2.449325561523437,Fixation,POINT (0.8011798858642578 0.2141904234886169),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208776969013,17291370896,1,1,"(0.8023295402526855, 0.19521287083625793)","(0.8001141548156738, 0.2317977249622345)",1,1,2.504135131835937,2.4499969482421875,Fixation,POINT (0.8012218475341797 0.2135052978992462),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208776977346,17291379229,1,1,"(0.8059492707252502, 0.20032629370689392)","(0.799382209777832, 0.23346486687660217)",1,1,2.50372314453125,2.4428863525390625,Fixation,POINT (0.8026657402515411 0.216895580291748),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208776985679,17291387562,1,1,"(0.8138529658317566, 0.20295554399490356)","(0.7976744174957275, 0.2289927452802658)",1,1,2.531600952148437,2.4580841064453125,Fixation,POINT (0.8057636916637421 0.2159741446375847),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208776994013,17291395896,1,1,"(0.8110018968582153, 0.20257623493671417)","(0.7983214855194092, 0.23700155317783356)",1,1,2.485702514648437,2.433700561523437,Fixation,POINT (0.8046616911888123 0.2197888940572739),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777002346,17291404229,1,1,"(0.8099808096885681, 0.20189112424850464)","(0.8002164959907532, 0.23051731288433075)",1,1,2.53045654296875,2.4741668701171875,Fixation,POINT (0.8050986528396606 0.2162042185664177),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777010681,17291412564,1,1,"(0.8079739809036255, 0.19627179205417633)","(0.7999902963638306, 0.24492177367210388)",1,1,2.483978271484375,2.454620361328125,Fixation,POINT (0.803982138633728 0.2205967828631401),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777019015,17291420898,1,1,"(0.801560640335083, 0.20038455724716187)","(0.8005591034889221, 0.24185284972190857)",1,1,2.4966583251953125,2.458480834960937,Fixation,POINT (0.8010598719120026 0.2211187034845352),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777027348,17291429231,1,1,"(0.8105248212814331, 0.19421535730361938)","(0.798243522644043, 0.23731642961502075)",1,1,2.5302734375,2.4812164306640625,Fixation,POINT (0.804384171962738 0.2157658934593201),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777035679,17291437562,1,1,"(0.8171509504318237, 0.199971005320549)","(0.8008321523666382, 0.24049709737300873)",1,1,2.524078369140625,2.4497222900390625,Fixation,POINT (0.808991551399231 0.2202340513467789),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777044013,17291445896,1,1,"(0.8154969215393066, 0.20123930275440216)","(0.8055763840675354, 0.24201329052448273)",1,1,2.5078887939453125,2.4838409423828125,Fixation,POINT (0.810536652803421 0.2216262966394424),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777060683,17291462566,1,1,"(0.8511137962341309, 0.20419006049633026)","(0.8542642593383789, 0.219071164727211)",1,1,2.494369506835937,2.4520416259765625,Fixation,POINT (0.8526890277862549 0.2116306126117706),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777069017,17291470900,1,1,"(0.8565835356712341, 0.198984757065773)","(0.8472499847412109, 0.23513337969779968)",1,1,2.4796600341796875,2.4477996826171875,Fixation,POINT (0.8519167602062225 0.2170590683817864),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777077350,17291479233,1,1,"(0.8596506118774414, 0.19722314178943634)","(0.8451029658317566, 0.22894175350666046)",1,1,2.4803009033203125,2.456405639648437,Fixation,POINT (0.852376788854599 0.2130824476480484),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777085683,17291487566,1,1,"(0.8502947092056274, 0.20170940458774567)","(0.8481225371360779, 0.22434930503368378)",1,1,2.5045318603515625,2.44873046875,Fixation,POINT (0.8492086231708527 0.2130293548107147),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777094016,17291495900,1,1,"(0.8495663404464722, 0.2140377014875412)","(0.8515642881393433, 0.22915561497211456)",1,1,2.511322021484375,2.471282958984375,Fixation,POINT (0.8505653142929077 0.2215966582298279),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777102351,17291504235,1,1,"(0.8563380241394043, 0.2114226073026657)","(0.8506084084510803, 0.22364194691181183)",1,1,2.511383056640625,2.4724884033203125,Fixation,POINT (0.8534732162952423 0.2175322771072388),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777110684,17291512568,1,1,"(0.8587518334388733, 0.19730587303638458)","(0.8441728353500366, 0.22184346616268158)",1,1,2.529891967773437,2.46759033203125,Fixation,POINT (0.851462334394455 0.2095746695995331),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777119018,17291520902,1,1,"(0.8571814298629761, 0.19823592901229858)","(0.8494725227355957, 0.2187633067369461)",1,1,2.491317749023437,2.4727020263671875,Fixation,POINT (0.8533269762992859 0.2084996178746223),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777127351,17291529235,1,1,"(0.857164740562439, 0.20414602756500244)","(0.8484717011451721, 0.22565516829490662)",1,1,2.5184326171875,2.4708404541015625,Fixation,POINT (0.8528182208538055 0.2149005979299545),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777135684,17291537568,1,1,"(0.8468148708343506, 0.20282673835754395)","(0.856054961681366, 0.2174382358789444)",1,1,2.507843017578125,2.4685211181640625,Fixation,POINT (0.8514349162578583 0.2101324871182442),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777144018,17291545902,1,1,"(0.8541962504386902, 0.19676963984966278)","(0.8538363575935364, 0.21992376446723938)",1,1,2.5206451416015625,2.483505249023437,Fixation,POINT (0.8540163040161133 0.2083467021584511),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777152350,17291554234,1,1,"(0.8518131971359253, 0.20144350826740265)","(0.8522738218307495, 0.21564193069934845)",1,1,2.4990692138671875,2.474609375,Fixation,POINT (0.8520435094833374 0.2085427194833756),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777160684,17291562568,1,1,"(0.854545533657074, 0.19457750022411346)","(0.8497488498687744, 0.21688079833984375)",1,1,2.5081024169921875,2.460067749023437,Fixation,POINT (0.8521471917629242 0.2057291492819786),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777169018,17291570902,1,1,"(0.8591920733451843, 0.19866009056568146)","(0.8499248027801514, 0.21024064719676971)",1,1,2.5156402587890625,2.4752960205078125,Fixation,POINT (0.8545584380626678 0.2044503688812256),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777177352,17291579235,1,1,"(0.8525900840759277, 0.20444239675998688)","(0.8484265208244324, 0.20820237696170807)",1,1,2.51202392578125,2.476058959960937,Fixation,POINT (0.85050830245018 0.2063223868608475),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777185685,17291587568,1,1,"(0.8523440361022949, 0.19537727534770966)","(0.8476412892341614, 0.2149101197719574)",1,1,2.4969482421875,2.4711151123046875,Fixation,POINT (0.8499926626682281 0.2051436975598335),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777194024,17291595907,1,1,"(0.849578320980072, 0.20745542645454407)","(0.854028046131134, 0.21927393972873688)",1,1,2.523468017578125,2.4810028076171875,Fixation,POINT (0.851803183555603 0.2133646830916405),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777202357,17291604240,1,1,"(0.8515995740890503, 0.19109223783016205)","(0.8663405776023865, 0.2195962518453598)",1,1,2.5211944580078125,2.487060546875,Fixation,POINT (0.8589700758457184 0.2053442448377609),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777210690,17291612573,1,1,"(0.8517235517501831, 0.1954939216375351)","(0.8604647517204285, 0.21846351027488708)",1,1,2.51025390625,2.479248046875,Fixation,POINT (0.8560941517353058 0.2069787159562111),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777235687,17291637571,1,1,"(0.8027278184890747, 0.18699434399604797)","(0.801372230052948, 0.2219238579273224)",1,1,2.5591278076171875,2.5178680419921875,Fixation,POINT (0.8020500242710114 0.2044591009616852),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777244023,17291645907,1,1,"(0.8051615357398987, 0.18125522136688232)","(0.7997913956642151, 0.22549863159656525)",1,1,2.5299835205078125,2.527450561523437,Fixation,POINT (0.8024764657020569 0.2033769264817238),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777252356,17291654240,1,1,"(0.8036408424377441, 0.1854509711265564)","(0.7997305989265442, 0.23150905966758728)",1,1,2.549407958984375,2.531967163085937,Fixation,POINT (0.8016857206821442 0.2084800153970718),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777260689,17291662573,1,1,"(0.8078232407569885, 0.18781323730945587)","(0.8025650978088379, 0.2249845713376999)",1,1,2.5436553955078125,2.4907379150390625,Fixation,POINT (0.8051941692829132 0.2063989043235779),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777269023,17291670907,1,1,"(0.8067050576210022, 0.1889660805463791)","(0.8009212017059326, 0.22381345927715302)",1,1,2.530868530273437,2.5025634765625,Fixation,POINT (0.8038131296634674 0.206389769911766),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777277354,17291679238,1,1,"(0.8055253028869629, 0.18533414602279663)","(0.803216814994812, 0.2257051169872284)",1,1,2.534027099609375,2.5131378173828125,Fixation,POINT (0.8043710589408875 0.2055196315050125),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777285687,17291687571,1,1,"(0.8065338134765625, 0.1808362603187561)","(0.7994818091392517, 0.23250433802604675)",1,1,2.5529022216796875,2.515609741210937,Fixation,POINT (0.8030078113079071 0.2066702991724014),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777294021,17291695905,1,1,"(0.8043354153633118, 0.18353766202926636)","(0.7960898280143738, 0.22743014991283417)",1,1,2.535552978515625,2.49810791015625,Fixation,POINT (0.8002126216888428 0.2054839059710503),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777302354,17291704238,1,1,"(0.8026987314224243, 0.1829727590084076)","(0.7973805069923401, 0.23125173151493073)",1,1,2.53924560546875,2.5084686279296875,Fixation,POINT (0.8000396192073822 0.2071122452616692),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777310687,17291712571,1,1,"(0.8023315072059631, 0.18820856511592865)","(0.7946409583091736, 0.22179129719734192)",1,1,2.555023193359375,2.5250396728515625,Fixation,POINT (0.7984862327575684 0.2049999311566353),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777319024,17291720908,1,1,"(0.8035147190093994, 0.1796138733625412)","(0.7938817143440247, 0.21961089968681335)",1,1,2.5286102294921875,2.512176513671875,Fixation,POINT (0.798698216676712 0.1996123865246773),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777327357,17291729241,1,1,"(0.8048080205917358, 0.1789870262145996)","(0.7931718230247498, 0.21951986849308014)",1,1,2.5382080078125,2.5182037353515625,Fixation,POINT (0.7989899218082428 0.1992534473538399),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777335690,17291737574,1,1,"(0.7955058217048645, 0.1964167207479477)","(0.7897323966026306, 0.22931167483329773)",1,1,2.5500946044921875,2.532135009765625,Fixation,POINT (0.7926191091537476 0.2128641977906227),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777344024,17291745908,1,1,"(0.7911701798439026, 0.19313818216323853)","(0.794188916683197, 0.2234272062778473)",1,1,2.5194549560546875,2.503631591796875,Fixation,POINT (0.7926795482635498 0.2082826942205429),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777352357,17291754241,1,1,"(0.7981635928153992, 0.1876872181892395)","(0.7963738441467285, 0.2176443487405777)",1,1,2.5379180908203125,2.48779296875,Fixation,POINT (0.7972687184810638 0.2026657834649086),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777360689,17291762574,1,1,"(0.7955062985420227, 0.1906585991382599)","(0.7924396991729736, 0.21909239888191223)",1,1,2.5446014404296875,2.4841461181640625,Fixation,POINT (0.7939729988574982 0.2048754990100861),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777369023,17291770908,1,1,"(0.795604407787323, 0.1871783435344696)","(0.7959867715835571, 0.2151300013065338)",1,1,2.5518035888671875,2.500350952148437,Fixation,POINT (0.7957955896854401 0.2011541724205017),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777377356,17291779241,1,1,"(0.7971933484077454, 0.19357195496559143)","(0.7958963513374329, 0.2221524715423584)",1,1,2.530242919921875,2.50445556640625,Fixation,POINT (0.7965448498725891 0.2078622132539749),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777385689,17291787574,1,1,"(0.7980795502662659, 0.1897936463356018)","(0.795669674873352, 0.21396955847740173)",1,1,2.5352935791015625,2.5009765625,Fixation,POINT (0.796874612569809 0.2018816024065018),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777394023,17291795908,1,1,"(0.7949821352958679, 0.19665102660655975)","(0.7967216968536377, 0.21473126113414764)",1,1,2.52899169921875,2.49542236328125,Fixation,POINT (0.7958519160747528 0.2056911438703537),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777402356,17291804241,1,1,"(0.7943033576011658, 0.20121024549007416)","(0.7981259226799011, 0.21816092729568481)",1,1,2.53619384765625,2.5048980712890625,Fixation,POINT (0.7962146401405334 0.2096855863928795),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777410689,17291812574,1,1,"(0.7896226644515991, 0.200773686170578)","(0.7962502837181091, 0.21895192563533783)",1,1,2.551849365234375,2.4875030517578125,Fixation,POINT (0.7929364740848541 0.2098628059029579),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777419022,17291820907,1,1,"(0.788992166519165, 0.2045857012271881)","(0.7956601977348328, 0.21570737659931183)",1,1,2.535247802734375,2.5052032470703125,Fixation,POINT (0.7923261821269989 0.21014653891325),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777427356,17291829241,1,1,"(0.7920398712158203, 0.20750954747200012)","(0.7965815663337708, 0.22367128729820251)",1,1,2.540496826171875,2.48309326171875,Fixation,POINT (0.7943107187747955 0.2155904173851013),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777435691,17291837576,1,1,"(0.7920506596565247, 0.20548981428146362)","(0.7993160486221313, 0.2211490273475647)",1,1,2.5435333251953125,2.4891815185546875,Fixation,POINT (0.795683354139328 0.2133194208145142),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777444025,17291845910,1,1,"(0.7950116395950317, 0.20776782929897308)","(0.8003395795822144, 0.22132974863052368)",1,1,2.559478759765625,2.47906494140625,Fixation,POINT (0.797675609588623 0.2145487889647484),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777452364,17291854249,1,1,"(0.7911264896392822, 0.19937843084335327)","(0.8010884523391724, 0.2218664139509201)",1,1,2.5516510009765625,2.4822540283203125,Fixation,POINT (0.7961074709892273 0.2106224223971367),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777460697,17291862582,1,1,"(0.7944746613502502, 0.21292243897914886)","(0.8015670776367188, 0.22094862163066864)",1,1,2.5369110107421875,2.5011138916015625,Fixation,POINT (0.7980208694934845 0.2169355303049088),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777469030,17291870915,1,1,"(0.792485773563385, 0.21003457903862)","(0.7978655695915222, 0.22056622803211212)",1,1,2.5604705810546875,2.4841766357421875,Fixation,POINT (0.7951756715774536 0.2153004035353661),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777477363,17291879248,1,1,"(0.7894663214683533, 0.20151440799236298)","(0.8078532218933105, 0.22893613576889038)",1,1,2.5156402587890625,2.477203369140625,Fixation,POINT (0.7986597716808319 0.2152252718806267),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777494030,17291895915,1,1,"(0.8264391422271729, 0.20647555589675903)","(0.8442414402961731, 0.24573619663715363)",1,1,2.5488433837890625,2.47686767578125,Fixation,POINT (0.835340291261673 0.2261058762669563),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777502362,17291904247,1,1,"(0.8298295736312866, 0.20850825309753418)","(0.8489782810211182, 0.2480519562959671)",1,1,2.5725250244140625,2.47344970703125,Fixation,POINT (0.8394039273262024 0.2282801046967506),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777510695,17291912580,1,1,"(0.8298675417900085, 0.22029975056648254)","(0.8419904708862305, 0.24359560012817383)",1,1,2.5957489013671875,2.48797607421875,Fixation,POINT (0.8359290063381195 0.2319476753473282),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208777527362,17291929247,1,1,"(0.8315280079841614, 0.2115045040845871)","(0.8402412533760071, 0.24488987028598785)",1,1,2.613388061523437,2.487396240234375,,POINT (0.8358846306800842 0.2281971871852875),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777535695,17291937580,1,1,"(0.8286610245704651, 0.20238108932971954)","(0.8429695963859558, 0.24878810346126556)",1,1,2.5616607666015625,2.5024566650390625,Fixation,POINT (0.8358153104782104 0.2255845963954926),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777544028,17291945913,1,1,"(0.8230112195014954, 0.21100787818431854)","(0.8421780467033386, 0.25065580010414124)",1,1,2.55670166015625,2.4727783203125,Fixation,POINT (0.832594633102417 0.2308318391442299),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777552362,17291954247,1,1,"(0.8284410834312439, 0.2091086208820343)","(0.841800332069397, 0.25189170241355896)",1,1,2.58154296875,2.481307983398437,Fixation,POINT (0.8351207077503204 0.2305001616477966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,addLimit,34426334,1208777560695,17291962580,1,1,"(0.8271520137786865, 0.2151375561952591)","(0.8371902704238892, 0.24491827189922333)",1,1,2.5762939453125,2.4604644775390625,Fixation,POINT (0.8321711421012878 0.2300279140472412),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777569028,17291970913,1,1,"(0.8290131688117981, 0.20320802927017212)","(0.8368539214134216, 0.24754370748996735)",1,1,2.59466552734375,2.45672607421875,Fixation,POINT (0.8329335451126099 0.2253758683800697),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777577362,17291979247,1,1,"(0.8330703377723694, 0.2001386284828186)","(0.8348991274833679, 0.24566996097564697)",1,1,2.5869293212890625,2.4758758544921875,Fixation,POINT (0.8339847326278687 0.2229042947292328),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777585700,17291987585,1,1,"(0.8327175974845886, 0.20530453324317932)","(0.8377107381820679, 0.24594564735889435)",1,1,2.591293334960937,2.47882080078125,Fixation,POINT (0.8352141678333282 0.2256250903010368),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777594033,17291995918,1,1,"(0.8308840990066528, 0.20762687921524048)","(0.8321384191513062, 0.23776091635227203)",1,1,2.597076416015625,2.4799041748046875,Fixation,POINT (0.8315112590789795 0.2226938977837563),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777602367,17292004252,1,1,"(0.8310666084289551, 0.21093076467514038)","(0.8336033225059509, 0.23797045648097992)",1,1,2.5811920166015625,2.4662628173828125,Fixation,POINT (0.832334965467453 0.2244506105780602),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777610700,17292012585,1,1,"(0.8329303860664368, 0.204799085855484)","(0.8383185863494873, 0.2323775738477707)",1,1,2.593994140625,2.4901580810546875,Fixation,POINT (0.835624486207962 0.2185883298516274),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777619032,17292020918,1,1,"(0.834653913974762, 0.20173326134681702)","(0.8398841619491577, 0.23476733267307281)",1,1,2.5845489501953125,2.500946044921875,Fixation,POINT (0.8372690379619598 0.2182502970099449),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777627366,17292029252,1,1,"(0.8293077945709229, 0.21122723817825317)","(0.8387455344200134, 0.22859705984592438)",1,1,2.565704345703125,2.489364624023437,Fixation,POINT (0.8340266644954681 0.2199121490120888),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777635700,17292037585,1,1,"(0.8331003189086914, 0.2036687731742859)","(0.8482372760772705, 0.19834810495376587)",1,1,2.5690460205078125,2.5132598876953125,Fixation,POINT (0.840668797492981 0.2010084390640259),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777644032,17292045918,1,1,"(0.8248081803321838, 0.20431818068027496)","(0.8461822867393494, 0.20327219367027283)",1,1,2.578155517578125,2.508651733398437,Fixation,POINT (0.8354952335357666 0.2037951871752739),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777652366,17292054252,1,1,"(0.8268991708755493, 0.19902931153774261)","(0.8530924320220947, 0.2139488309621811)",1,1,2.58758544921875,2.49456787109375,Fixation,POINT (0.839995801448822 0.2064890712499618),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777660699,17292062585,1,1,"(0.8245335817337036, 0.19387824833393097)","(0.844336211681366, 0.20229920744895935)",1,1,2.606109619140625,2.4925537109375,Fixation,POINT (0.8344348967075348 0.1980887278914452),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777669032,17292070918,1,1,"(0.8256697058677673, 0.20527932047843933)","(0.8386421203613281, 0.21711966395378113)",1,1,2.60491943359375,2.4951171875,Fixation,POINT (0.8321559131145477 0.2111994922161102),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777694032,17292095918,1,1,"(0.8788248896598816, 0.19982874393463135)","(0.8846723437309265, 0.21537011861801147)",1,1,2.557891845703125,2.499176025390625,Fixation,POINT (0.881748616695404 0.2075994312763214),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777702366,17292104252,1,1,"(0.8720032572746277, 0.19149070978164673)","(0.8866747617721558, 0.2230389416217804)",1,1,2.564437866210937,2.500274658203125,Fixation,POINT (0.8793390095233917 0.2072648257017136),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777710699,17292112585,1,1,"(0.8736018538475037, 0.21055471897125244)","(0.8817601203918457, 0.21580640971660614)",1,1,2.569244384765625,2.5181884765625,Fixation,POINT (0.8776809871196747 0.2131805643439293),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777719036,17292120922,1,1,"(0.8732225894927979, 0.20147928595542908)","(0.8860431909561157, 0.22932608425617218)",1,1,2.5730743408203125,2.5050811767578125,Fixation,POINT (0.8796328902244568 0.2154026851058006),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777727370,17292129256,1,1,"(0.874846339225769, 0.2092452496290207)","(0.8873521089553833, 0.21607467532157898)",1,1,2.5562744140625,2.502044677734375,Fixation,POINT (0.8810992240905762 0.2126599624752998),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777735703,17292137589,1,1,"(0.8694548010826111, 0.20138318836688995)","(0.8894412517547607, 0.22064396739006042)",1,1,2.580902099609375,2.496368408203125,Fixation,POINT (0.8794480264186859 0.2110135778784752),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777744036,17292145922,1,1,"(0.8755480051040649, 0.2026015818119049)","(0.8896691799163818, 0.21569517254829407)",1,1,2.5493316650390625,2.5353240966796875,Fixation,POINT (0.8826085925102234 0.2091483771800995),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,addLimit,34426334,1208777752370,17292154256,1,1,"(0.8756201267242432, 0.2033296525478363)","(0.8876293301582336, 0.22429059445858002)",1,1,2.556991577148437,2.5085601806640625,Fixation,POINT (0.8816247284412384 0.2138101235032082),,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
