,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Node.0,setNamedItem.0,Node.1,arg.0,try.0,return.0,NodeImpl.0,build.0,XMLParserImpl.0,setNamedItem.1,this.0,getJsObject.0,DOMItem.0,arg.1,).0,getJsObject.1,catch.0,JavaScriptException.0,e.0,throw.0,new.0,DOMNodeException.0,DOMNodeException.1,INVALID_MODIFICATION_ERR.0,e.1,this.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,setNamedItem,1810886,1209726530401,18240929057,1,1,"(0.12159273028373718, 0.16952991485595703)","(0.12822391092777252, 0.1634557694196701)",1,1,2.573699951171875,2.5551300048828125,Fixation,POINT (0.1249083206057548 0.1664928421378136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726538735,18240937391,1,1,"(0.11953630298376083, 0.1653623729944229)","(0.13084927201271057, 0.1657557189464569)",1,1,2.5720977783203125,2.569671630859375,Fixation,POINT (0.1251927874982357 0.1655590459704399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726547068,18240945724,1,1,"(0.11915165185928345, 0.16956625878810883)","(0.12494298815727234, 0.1672675758600235)",1,1,2.5760955810546875,2.572494506835937,Fixation,POINT (0.1220473200082779 0.1684169173240662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726555401,18240954057,1,1,"(0.1172354519367218, 0.16722717881202698)","(0.12530043721199036, 0.1699049025774002)",1,1,2.5940704345703125,2.571258544921875,Fixation,POINT (0.1212679445743561 0.1685660406947136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726563734,18240962390,1,1,"(0.11554572731256485, 0.17448781430721283)","(0.12826329469680786, 0.17047680914402008)",1,1,2.5789947509765625,2.585067749023437,Fixation,POINT (0.1219045110046864 0.1724823117256165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726572067,18240970723,1,1,"(0.11444754898548126, 0.17133761942386627)","(0.12466347962617874, 0.17215843498706818)",1,1,2.574203491210937,2.579071044921875,Fixation,POINT (0.11955551430583 0.1717480272054672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726580404,18240979060,1,1,"(0.1181495189666748, 0.172572523355484)","(0.125364750623703, 0.1631462275981903)",1,1,2.57452392578125,2.5633087158203125,Fixation,POINT (0.1217571347951889 0.1678593754768372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726588738,18240987394,1,1,"(0.11539589613676071, 0.16268640756607056)","(0.1302034854888916, 0.16746532917022705)",1,1,2.5764617919921875,2.550765991210937,Fixation,POINT (0.1227996908128262 0.1650758683681488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726597062,18240995718,1,1,"(0.11682964861392975, 0.16839618980884552)","(0.1292443573474884, 0.17277806997299194)",1,1,2.56317138671875,2.5711822509765625,Fixation,POINT (0.1230370029807091 0.1705871298909187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726605404,18241004060,1,1,"(0.11894618719816208, 0.16911105811595917)","(0.12512458860874176, 0.16220329701900482)",1,1,2.575836181640625,2.5538787841796875,Fixation,POINT (0.1220353879034519 0.165657177567482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726613738,18241012394,1,1,"(0.12049899995326996, 0.16693614423274994)","(0.12724381685256958, 0.1654011607170105)",1,1,2.5727081298828125,2.5511932373046875,Fixation,POINT (0.1238714084029198 0.1661686524748802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726622071,18241020727,1,1,"(0.12248176336288452, 0.16938714683055878)","(0.12440617382526398, 0.1648120880126953)",1,1,2.562225341796875,2.5612335205078125,Fixation,POINT (0.1234439685940742 0.167099617421627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726630404,18241029060,1,1,"(0.12307573109865189, 0.1704280823469162)","(0.12535472214221954, 0.16978250443935394)",1,1,2.5540313720703125,2.5546875,Fixation,POINT (0.1242152266204357 0.1701052933931351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726638737,18241037393,1,1,"(0.11792653799057007, 0.17209196090698242)","(0.12590263783931732, 0.17092111706733704)",1,1,2.550079345703125,2.575424194335937,Fixation,POINT (0.1219145879149437 0.1715065389871597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726647070,18241045726,1,1,"(0.11750508844852448, 0.1752934753894806)","(0.12605144083499908, 0.17014266550540924)",1,1,2.5642547607421875,2.55010986328125,Fixation,POINT (0.1217782646417618 0.1727180704474449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726655404,18241054060,1,1,"(0.1195351779460907, 0.17085614800453186)","(0.12986207008361816, 0.17077529430389404)",1,1,2.56024169921875,2.5568389892578125,Fixation,POINT (0.1246986240148544 0.170815721154213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726663737,18241062393,1,1,"(0.11341483891010284, 0.17078879475593567)","(0.12759771943092346, 0.17092302441596985)",1,1,2.5573272705078125,2.5623321533203125,Fixation,POINT (0.1205062791705132 0.1708559095859528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726672071,18241070727,1,1,"(0.1160360649228096, 0.167681485414505)","(0.1292046159505844, 0.1754421442747116)",1,1,2.5726470947265625,2.558319091796875,Fixation,POINT (0.122620340436697 0.1715618148446083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726680404,18241079060,1,1,"(0.11701738834381104, 0.172718346118927)","(0.1289900839328766, 0.17247682809829712)",1,1,2.5655670166015625,2.567108154296875,Fixation,POINT (0.1230037361383438 0.1725975871086121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726688738,18241087394,1,1,"(0.1174553781747818, 0.17409415543079376)","(0.12964443862438202, 0.17289793491363525)",1,1,2.564697265625,2.5610809326171875,Fixation,POINT (0.1235499083995819 0.1734960451722145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726697071,18241095727,1,1,"(0.11643967777490616, 0.17262673377990723)","(0.1267101913690567, 0.17152619361877441)",1,1,2.5647735595703125,2.5537872314453125,Fixation,POINT (0.1215749345719814 0.1720764636993408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726705404,18241104060,1,1,"(0.12050274759531021, 0.1725279837846756)","(0.12854373455047607, 0.17326965928077698)",1,1,2.5534210205078125,2.5385284423828125,Fixation,POINT (0.1245232410728931 0.1728988215327263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726713741,18241112397,1,1,"(0.1192227303981781, 0.1682964265346527)","(0.12619827687740326, 0.1671668440103531)",1,1,2.551513671875,2.553558349609375,Fixation,POINT (0.1227105036377907 0.1677316352725029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726722074,18241120730,1,1,"(0.11918322741985321, 0.17128977179527283)","(0.12722571194171906, 0.16209246218204498)",1,1,2.560211181640625,2.5527496337890625,Fixation,POINT (0.1232044696807861 0.1666911169886589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726730408,18241129064,1,1,"(0.1152455285191536, 0.17077553272247314)","(0.1277477741241455, 0.16291207075119019)",1,1,2.5573272705078125,2.542083740234375,Fixation,POINT (0.1214966513216496 0.1668438017368317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726738741,18241137397,1,1,"(0.11807806044816971, 0.16827651858329773)","(0.12746600806713104, 0.16616134345531464)",1,1,2.549835205078125,2.538787841796875,Fixation,POINT (0.1227720342576504 0.1672189310193062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726747074,18241145730,1,1,"(0.11736944317817688, 0.1753120720386505)","(0.13123831152915955, 0.16335369646549225)",1,1,2.5525360107421875,2.5376739501953125,Fixation,POINT (0.1243038773536682 0.1693328842520714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726755408,18241154064,1,1,"(0.1178121566772461, 0.17068776488304138)","(0.13080470263957977, 0.16413728892803192)",1,1,2.552459716796875,2.542953491210937,Fixation,POINT (0.1243084296584129 0.1674125269055366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726763742,18241162398,1,1,"(0.11653893440961838, 0.17446762323379517)","(0.12970368564128876, 0.1671312153339386)",1,1,2.561370849609375,2.5572052001953125,Fixation,POINT (0.1231213100254536 0.1707994192838669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726772075,18241170731,1,1,"(0.11638185381889343, 0.16537940502166748)","(0.12649618089199066, 0.17067492008209229)",1,1,2.5654449462890625,2.559906005859375,Fixation,POINT (0.121439017355442 0.1680271625518799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726780408,18241179064,1,1,"(0.11729266494512558, 0.16543550789356232)","(0.12679456174373627, 0.1662588268518448)",1,1,2.545806884765625,2.546051025390625,Fixation,POINT (0.1220436133444309 0.1658471673727036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726788743,18241187398,1,1,"(0.11981061100959778, 0.16089119017124176)","(0.12534700334072113, 0.17166264355182648)",1,1,2.536239624023437,2.5438232421875,Fixation,POINT (0.1225788071751594 0.1662769168615341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726797075,18241195730,1,1,"(0.11998066306114197, 0.16660387814044952)","(0.12785686552524567, 0.16820168495178223)",1,1,2.5554351806640625,2.551986694335937,Fixation,POINT (0.1239187642931938 0.1674027815461159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726805409,18241204064,1,1,"(0.12300926446914673, 0.16635896265506744)","(0.12719853222370148, 0.1686924546957016)",1,1,2.5586700439453125,2.5465240478515625,Fixation,POINT (0.1251038983464241 0.1675257086753845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726813742,18241212397,1,1,"(0.12203407287597656, 0.1751512885093689)","(0.12690670788288116, 0.16768205165863037)",1,1,2.56512451171875,2.537811279296875,Fixation,POINT (0.1244703903794289 0.1714166700839996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726822075,18241220730,1,1,"(0.11933453381061554, 0.1751326322555542)","(0.12647618353366852, 0.16609889268875122)",1,1,2.563217163085937,2.534912109375,Fixation,POINT (0.122905358672142 0.1706157624721527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726830409,18241229064,1,1,"(0.1226123496890068, 0.17464733123779297)","(0.12808175384998322, 0.16809047758579254)",1,1,2.5672607421875,2.5406036376953125,Fixation,POINT (0.125347051769495 0.1713689044117928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726838743,18241237398,1,1,"(0.12091454863548279, 0.17350956797599792)","(0.1260191649198532, 0.166741743683815)",1,1,2.5742645263671875,2.5426788330078125,Fixation,POINT (0.123466856777668 0.1701256558299065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726847083,18241245738,1,1,"(0.11934392154216766, 0.17191289365291595)","(0.12390773743391037, 0.16255073249340057)",1,1,2.5606231689453125,2.540557861328125,Fixation,POINT (0.121625829488039 0.1672318130731583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726855416,18241254071,1,1,"(0.1186453178524971, 0.16939173638820648)","(0.12626053392887115, 0.17054472863674164)",1,1,2.569686889648437,2.5399627685546875,Fixation,POINT (0.1224529258906841 0.1699682325124741),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726863749,18241262404,1,1,"(0.11775819212198257, 0.17518094182014465)","(0.12641151249408722, 0.16332313418388367)",1,1,2.559921264648437,2.5426788330078125,Fixation,POINT (0.1220848523080349 0.1692520380020142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726872082,18241270737,1,1,"(0.11992913484573364, 0.17506812512874603)","(0.12780030071735382, 0.16434435546398163)",1,1,2.574432373046875,2.556854248046875,Fixation,POINT (0.1238647177815437 0.1697062402963638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726880416,18241279071,1,1,"(0.11700017005205154, 0.17175284028053284)","(0.1293800324201584, 0.1727263629436493)",1,1,2.56658935546875,2.550628662109375,Fixation,POINT (0.123190101236105 0.1722396016120911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726888749,18241287404,1,1,"(0.11853273212909698, 0.17200389504432678)","(0.12798093259334564, 0.1677771657705307)",1,1,2.56707763671875,2.546249389648437,Fixation,POINT (0.1232568323612213 0.1698905304074287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726897082,18241295737,1,1,"(0.11770223081111908, 0.16928979754447937)","(0.12797591090202332, 0.16867777705192566)",1,1,2.566268920898437,2.5511016845703125,Fixation,POINT (0.1228390708565712 0.1689837872982025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726905416,18241304071,1,1,"(0.1203623041510582, 0.1712092161178589)","(0.13085146248340607, 0.16539716720581055)",1,1,2.5508575439453125,2.5356597900390625,Fixation,POINT (0.1256068833172321 0.1683031916618347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726913749,18241312404,1,1,"(0.11872773617506027, 0.17770227789878845)","(0.12665028870105743, 0.16846685111522675)",1,1,2.568710327148437,2.5537261962890625,Fixation,POINT (0.1226890124380588 0.1730845645070076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726922083,18241320738,1,1,"(0.12260470539331436, 0.1748589426279068)","(0.12777672708034515, 0.1704910844564438)",1,1,2.557403564453125,2.559600830078125,Fixation,POINT (0.1251907162368298 0.1726750135421753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726930416,18241329071,1,1,"(0.1175246313214302, 0.17022110521793365)","(0.1252037137746811, 0.16586270928382874)",1,1,2.585693359375,2.536972045898437,Fixation,POINT (0.1213641725480556 0.1680419072508812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726938749,18241337404,1,1,"(0.1215025782585144, 0.1738673597574234)","(0.1266799122095108, 0.1654004156589508)",1,1,2.5716705322265625,2.563507080078125,Fixation,POINT (0.1240912452340126 0.1696338877081871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726947082,18241345737,1,1,"(0.11956451833248138, 0.17537982761859894)","(0.1281375288963318, 0.17194266617298126)",1,1,2.588958740234375,2.55010986328125,Fixation,POINT (0.1238510236144066 0.1736612468957901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726955416,18241354071,1,1,"(0.119501493871212, 0.16562585532665253)","(0.1280348002910614, 0.16526223719120026)",1,1,2.5504150390625,2.5496978759765625,Fixation,POINT (0.1237681470811367 0.1654440462589264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726963749,18241362404,1,1,"(0.11471659690141678, 0.17245498299598694)","(0.12965522706508636, 0.17450377345085144)",1,1,2.573211669921875,2.563339233398437,Fixation,POINT (0.1221859119832516 0.1734793782234192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726972082,18241370737,1,1,"(0.11848742514848709, 0.168126180768013)","(0.1278766393661499, 0.17112235724925995)",1,1,2.5804595947265625,2.5595703125,Fixation,POINT (0.1231820322573185 0.1696242690086365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726980419,18241379074,1,1,"(0.13049376010894775, 0.1715787798166275)","(0.13754916191101074, 0.17844027280807495)",1,1,2.576080322265625,2.5595245361328125,Fixation,POINT (0.1340214610099792 0.1750095263123512),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209726997085,18241395740,1,1,"(0.15577217936515808, 0.16151270270347595)","(0.1623716503381729, 0.16422919929027557)",1,1,2.594085693359375,2.5602569580078125,Fixation,POINT (0.1590719148516655 0.1628709509968758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727005419,18241404074,1,1,"(0.15508945286273956, 0.16198648512363434)","(0.16218997538089752, 0.1706731915473938)",1,1,2.5746002197265625,2.5705718994140625,Fixation,POINT (0.1586397141218185 0.1663298383355141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727013752,18241412407,1,1,"(0.15710410475730896, 0.17016133666038513)","(0.16372917592525482, 0.17116647958755493)",1,1,2.586700439453125,2.579742431640625,Fixation,POINT (0.1604166403412819 0.17066390812397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727022085,18241420740,1,1,"(0.15580099821090698, 0.17505939304828644)","(0.16767624020576477, 0.17246778309345245)",1,1,2.58929443359375,2.562286376953125,Fixation,POINT (0.1617386192083359 0.1737635880708694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727030419,18241429074,1,1,"(0.1552792638540268, 0.16867677867412567)","(0.1658286452293396, 0.16706979274749756)",1,1,2.5968170166015625,2.57440185546875,Fixation,POINT (0.1605539545416832 0.1678732857108116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727038752,18241437407,1,1,"(0.15740294754505157, 0.16792351007461548)","(0.16374948620796204, 0.1678895205259323)",1,1,2.579925537109375,2.561279296875,Fixation,POINT (0.1605762168765068 0.1679065153002739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727047085,18241445740,1,1,"(0.1578419953584671, 0.16131781041622162)","(0.16219396889209747, 0.1714019626379013)",1,1,2.58135986328125,2.5769195556640625,Fixation,POINT (0.1600179821252823 0.1663598865270615),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727055419,18241454074,1,1,"(0.15725640952587128, 0.16226674616336823)","(0.16462622582912445, 0.17055170238018036)",1,1,2.573104858398437,2.56353759765625,Fixation,POINT (0.1609413176774979 0.1664092242717743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727063753,18241462407,1,1,"(0.1591309905052185, 0.16828416287899017)","(0.1635744273662567, 0.16903653740882874)",1,1,2.5967254638671875,2.54559326171875,Fixation,POINT (0.1613527089357376 0.1686603501439094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727072087,18241470741,1,1,"(0.15587563812732697, 0.17027032375335693)","(0.1673702746629715, 0.16665618121623993)",1,1,2.606063842773437,2.563201904296875,Fixation,POINT (0.1616229563951492 0.1684632524847984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727080421,18241479074,1,1,"(0.15666773915290833, 0.16873498260974884)","(0.16390329599380493, 0.17076243460178375)",1,1,2.587554931640625,2.578033447265625,Fixation,POINT (0.1602855175733566 0.1697487086057663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727088754,18241487407,1,1,"(0.15505573153495789, 0.16997262835502625)","(0.1625259667634964, 0.16725847125053406)",1,1,2.57830810546875,2.5738067626953125,Fixation,POINT (0.1587908491492271 0.1686155498027802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727097087,18241495740,1,1,"(0.1598702073097229, 0.16110798716545105)","(0.16656668484210968, 0.1616472601890564)",1,1,2.584213256835937,2.5578765869140625,Fixation,POINT (0.1632184460759163 0.1613776236772537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727105424,18241504077,1,1,"(0.1577383130788803, 0.16725009679794312)","(0.1684272736310959, 0.17014019191265106)",1,1,2.565292358398437,2.5694122314453125,Fixation,POINT (0.1630827933549881 0.1686951443552971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727113758,18241512411,1,1,"(0.15501204133033752, 0.16187162697315216)","(0.16640149056911469, 0.17460337281227112)",1,1,2.5548858642578125,2.576156616210937,Fixation,POINT (0.1607067659497261 0.1682374998927116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727122092,18241520745,1,1,"(0.1553894728422165, 0.1611258089542389)","(0.16695638000965118, 0.16616643965244293)",1,1,2.571533203125,2.5652008056640625,Fixation,POINT (0.1611729264259338 0.1636461243033409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727130425,18241529078,1,1,"(0.15570467710494995, 0.15772688388824463)","(0.16470080614089966, 0.17012518644332886)",1,1,2.569122314453125,2.5827789306640625,Fixation,POINT (0.1602027416229248 0.1639260351657867),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727138758,18241537411,1,1,"(0.1594240665435791, 0.16887575387954712)","(0.1678839772939682, 0.1694418042898178)",1,1,2.5904083251953125,2.576934814453125,Fixation,POINT (0.1636540219187736 0.1691587790846825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727147091,18241545744,1,1,"(0.1574384868144989, 0.1688353568315506)","(0.16491283476352692, 0.16489288210868835)",1,1,2.5859375,2.5772705078125,Fixation,POINT (0.1611756607890129 0.1668641194701195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727155425,18241554078,1,1,"(0.15738825500011444, 0.1685711294412613)","(0.16578303277492523, 0.16863705217838287)",1,1,2.584381103515625,2.5811004638671875,Fixation,POINT (0.1615856438875198 0.1686040908098221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727163758,18241562411,1,1,"(0.15906961262226105, 0.1674504429101944)","(0.16525159776210785, 0.16405805945396423)",1,1,2.590972900390625,2.5766754150390625,Fixation,POINT (0.1621606051921844 0.1657542511820793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727172092,18241570745,1,1,"(0.1588875949382782, 0.17165926098823547)","(0.16698335111141205, 0.16869816184043884)",1,1,2.5923614501953125,2.58892822265625,Fixation,POINT (0.1629354730248451 0.1701787114143372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727180425,18241579078,1,1,"(0.15486492216587067, 0.16453814506530762)","(0.1657484620809555, 0.16962382197380066)",1,1,2.597518920898437,2.59027099609375,Fixation,POINT (0.1603066921234131 0.1670809835195541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727188758,18241587411,1,1,"(0.15678101778030396, 0.165030375123024)","(0.1661543995141983, 0.16671179234981537)",1,1,2.5803375244140625,2.5833282470703125,Fixation,POINT (0.1614677086472511 0.1658710837364197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727197091,18241595744,1,1,"(0.15744808316230774, 0.16456185281276703)","(0.16544069349765778, 0.1737975776195526)",1,1,2.584869384765625,2.578155517578125,Fixation,POINT (0.1614443883299828 0.1691797152161598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727205425,18241604078,1,1,"(0.15412963926792145, 0.17289207875728607)","(0.16712799668312073, 0.16756713390350342)",1,1,2.5969696044921875,2.587890625,Fixation,POINT (0.1606288179755211 0.1702296063303947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727213758,18241612411,1,1,"(0.15777093172073364, 0.16653938591480255)","(0.16582700610160828, 0.1662430316209793)",1,1,2.60150146484375,2.592010498046875,Fixation,POINT (0.161798968911171 0.1663912087678909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727222092,18241620745,1,1,"(0.1615598350763321, 0.1658397614955902)","(0.16591733694076538, 0.16802427172660828)",1,1,2.5974884033203125,2.5851287841796875,Fixation,POINT (0.1637385860085487 0.1669320166110992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727230424,18241629077,1,1,"(0.15778188407421112, 0.16420070827007294)","(0.16594265401363373, 0.16975924372673035)",1,1,2.5870513916015625,2.5875701904296875,Fixation,POINT (0.1618622690439224 0.1669799759984016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727238767,18241637420,1,1,"(0.15606988966464996, 0.16294527053833008)","(0.16959677636623383, 0.1690373420715332)",1,1,2.6033477783203125,2.604095458984375,Fixation,POINT (0.1628333330154419 0.1659913063049316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727247101,18241645754,1,1,"(0.15857461094856262, 0.16730298101902008)","(0.16620124876499176, 0.16915510594844818)",1,1,2.614013671875,2.5971221923828125,Fixation,POINT (0.1623879298567772 0.1682290434837341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727255434,18241654087,1,1,"(0.158341646194458, 0.16737784445285797)","(0.16797684133052826, 0.1675359457731247)",1,1,2.601837158203125,2.602508544921875,Fixation,POINT (0.1631592437624931 0.1674568951129913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,setNamedItem,1810886,1209727263767,18241662420,1,1,"(0.15577682852745056, 0.1659819483757019)","(0.16642075777053833, 0.16937264800071716)",1,1,2.5921630859375,2.589569091796875,Fixation,POINT (0.1610987931489944 0.1676772981882095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
