,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Collection.0,getInstitutions.0,try.0,if.0,iInstitutions.0,==.0,nan.0,refreshInstitutions.0,logger.0,debug.0,"""Institutions were nan while getting them Attempting to refresh "".100",return.0,iInstitutions.1,catch.0,Exception.0,e.0,logger.1,warn.0,e.1,getMessage.0,e.2,return.1,Collections.0,EMPTY_LIST.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,getInstitutions,19280843,1209683903770,18198302568,1,1,"(0.11437375843524933, 0.35902461409568787)","(0.126215398311615, 0.36347219347953796)",1,1,2.5896148681640625,2.559844970703125,Fixation,POINT (0.1202945783734322 0.3612484037876129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683912105,18198310903,1,1,"(0.11411722749471664, 0.3651631772518158)","(0.12652504444122314, 0.35174161195755005)",1,1,2.602386474609375,2.560272216796875,Fixation,POINT (0.1203211359679699 0.3584523946046829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683920439,18198319237,1,1,"(0.1129157766699791, 0.36223554611206055)","(0.12521769106388092, 0.3579694926738739)",1,1,2.603118896484375,2.5625457763671875,Fixation,POINT (0.11906673386693 0.3601025193929672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683928772,18198327570,1,1,"(0.11592774838209152, 0.3592618703842163)","(0.12184140831232071, 0.3601365387439728)",1,1,2.5876617431640625,2.5614166259765625,Fixation,POINT (0.1188845783472061 0.3596992045640945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683937105,18198335903,1,1,"(0.11445429176092148, 0.3563738167285919)","(0.1249455064535141, 0.36006876826286316)",1,1,2.5905914306640625,2.583831787109375,Fixation,POINT (0.1196998991072178 0.3582212924957275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683945440,18198344237,1,1,"(0.11275037378072739, 0.3669182360172272)","(0.12446237355470657, 0.36715927720069885)",1,1,2.5843963623046875,2.569549560546875,Fixation,POINT (0.118606373667717 0.367038756608963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683953773,18198352570,1,1,"(0.11037102341651917, 0.3605036735534668)","(0.12518641352653503, 0.35817018151283264)",1,1,2.5884552001953125,2.5791778564453125,Fixation,POINT (0.1177787184715271 0.3593369275331497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683962106,18198360903,1,1,"(0.11348427832126617, 0.35756364464759827)","(0.12416616827249527, 0.3633687496185303)",1,1,2.577972412109375,2.56683349609375,Fixation,POINT (0.1188252232968807 0.3604661971330643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683970440,18198369237,1,1,"(0.11413886398077011, 0.35846102237701416)","(0.12202633172273636, 0.36158454418182373)",1,1,2.595809936523437,2.55413818359375,Fixation,POINT (0.1180825978517532 0.360022783279419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683978773,18198377570,1,1,"(0.11505231261253357, 0.3546586036682129)","(0.12364517897367477, 0.36421895027160645)",1,1,2.577423095703125,2.5641632080078125,Fixation,POINT (0.1193487457931042 0.3594387769699097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683987112,18198385909,1,1,"(0.112476646900177, 0.35978999733924866)","(0.12767045199871063, 0.35939493775367737)",1,1,2.5747528076171875,2.5605621337890625,Fixation,POINT (0.1200735494494438 0.359592467546463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209683995446,18198394243,1,1,"(0.11604964733123779, 0.3594590723514557)","(0.12276480346918106, 0.3643864393234253)",1,1,2.56414794921875,2.57366943359375,Fixation,POINT (0.1194072254002094 0.3619227558374405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684003779,18198402576,1,1,"(0.11276484280824661, 0.3547152876853943)","(0.12691465020179749, 0.360980361700058)",1,1,2.5592041015625,2.565643310546875,Fixation,POINT (0.119839746505022 0.3578478246927261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684012112,18198410909,1,1,"(0.11719971150159836, 0.3618491291999817)","(0.12429442256689072, 0.36281687021255493)",1,1,2.561492919921875,2.55694580078125,Fixation,POINT (0.1207470670342445 0.3623329997062683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684020446,18198419243,1,1,"(0.11191200464963913, 0.3586645722389221)","(0.1236739233136177, 0.3640691339969635)",1,1,2.5652008056640625,2.5664825439453125,Fixation,POINT (0.1177929639816284 0.3613668531179428),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684028779,18198427576,1,1,"(0.11470557749271393, 0.3584199547767639)","(0.12533289194107056, 0.3562126159667969)",1,1,2.557601928710937,2.5470733642578125,Fixation,POINT (0.1200192347168922 0.3573162853717804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684037112,18198435909,1,1,"(0.11759965866804123, 0.3593377470970154)","(0.12338083982467651, 0.3543914556503296)",1,1,2.559921264648437,2.5455474853515625,Fixation,POINT (0.1204902492463589 0.3568646013736725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684045444,18198444241,1,1,"(0.11553507298231125, 0.3629377484321594)","(0.1232738196849823, 0.3543001711368561)",1,1,2.5576629638671875,2.5423736572265625,Fixation,POINT (0.1194044463336468 0.3586189597845078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684053779,18198452576,1,1,"(0.11502357572317123, 0.3668639063835144)","(0.12571749091148376, 0.35818731784820557)",1,1,2.577606201171875,2.5474853515625,Fixation,POINT (0.1203705333173275 0.36252561211586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684062112,18198460909,1,1,"(0.11951464414596558, 0.35749655961990356)","(0.12607793509960175, 0.3585580885410309)",1,1,2.5556182861328125,2.5317840576171875,Fixation,POINT (0.1227962896227837 0.3580273240804672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684070446,18198469243,1,1,"(0.11511188000440598, 0.3583451807498932)","(0.12397025525569916, 0.354408323764801)",1,1,2.5370635986328125,2.5364227294921875,Fixation,POINT (0.1195410676300526 0.3563767522573471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684078779,18198477576,1,1,"(0.11508532613515854, 0.35991838574409485)","(0.12562096118927002, 0.35927045345306396)",1,1,2.54925537109375,2.5179595947265625,Fixation,POINT (0.1203531436622143 0.3595944195985794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684087112,18198485909,1,1,"(0.1178673580288887, 0.35633525252342224)","(0.1238255724310875, 0.36071446537971497)",1,1,2.541488647460937,2.531723022460937,Fixation,POINT (0.1208464652299881 0.3585248589515686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684095446,18198494243,1,1,"(0.11735893040895462, 0.3564970791339874)","(0.12499473243951797, 0.35777589678764343)",1,1,2.530792236328125,2.5286865234375,Fixation,POINT (0.1211768314242363 0.3571364879608154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684103779,18198502576,1,1,"(0.11621293425559998, 0.36015594005584717)","(0.12783604860305786, 0.3566758930683136)",1,1,2.5381011962890625,2.529693603515625,Fixation,POINT (0.1220244914293289 0.3584159165620804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684112117,18198510914,1,1,"(0.11974509805440903, 0.35892581939697266)","(0.12563300132751465, 0.3570064306259155)",1,1,2.55206298828125,2.523788452148437,Fixation,POINT (0.1226890496909618 0.3579661250114441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684120451,18198519248,1,1,"(0.11533041298389435, 0.3596985936164856)","(0.1215338483452797, 0.355032742023468)",1,1,2.51806640625,2.511077880859375,Fixation,POINT (0.118432130664587 0.3573656678199768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684128784,18198527581,1,1,"(0.11608138680458069, 0.364837646484375)","(0.12275770306587219, 0.356095552444458)",1,1,2.52581787109375,2.5261993408203125,Fixation,POINT (0.1194195449352264 0.3604665994644165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684137117,18198535914,1,1,"(0.11465790122747421, 0.36384037137031555)","(0.12453413009643555, 0.3575468361377716)",1,1,2.5210418701171875,2.514892578125,Fixation,POINT (0.1195960156619549 0.3606936037540436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684145450,18198544247,1,1,"(0.11921991407871246, 0.36231499910354614)","(0.1290929913520813, 0.36404454708099365)",1,1,2.5173797607421875,2.5059967041015625,Fixation,POINT (0.1241564527153969 0.3631797730922699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684170450,18198569247,1,1,"(0.16203579306602478, 0.3690494894981384)","(0.17422260344028473, 0.3696225583553314)",1,1,2.534027099609375,2.518539428710937,Fixation,POINT (0.1681291982531548 0.3693360239267349),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684178784,18198577581,1,1,"(0.16688014566898346, 0.37269702553749084)","(0.17478176951408386, 0.36611199378967285)",1,1,2.547088623046875,2.526458740234375,Fixation,POINT (0.1708309575915337 0.3694045096635818),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684187118,18198585914,1,1,"(0.1625920832157135, 0.35954749584198)","(0.17628352344036102, 0.37190011143684387)",1,1,2.5030517578125,2.5116729736328125,Fixation,POINT (0.1694378033280373 0.3657238036394119),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684195451,18198594247,1,1,"(0.1621597707271576, 0.35242000222206116)","(0.17316113412380219, 0.3640557825565338)",1,1,2.4878082275390625,2.510848999023437,Fixation,POINT (0.1676604524254799 0.3582378923892975),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684203785,18198602581,1,1,"(0.16227707266807556, 0.3563011586666107)","(0.17358103394508362, 0.3694207966327667)",1,1,2.507659912109375,2.51837158203125,Fixation,POINT (0.1679290533065796 0.3628609776496887),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684212118,18198610914,1,1,"(0.16286954283714294, 0.34989458322525024)","(0.1707151085138321, 0.36971598863601685)",1,1,2.5160675048828125,2.52117919921875,Fixation,POINT (0.1667923256754875 0.3598052859306335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684220449,18198619245,1,1,"(0.16644035279750824, 0.3606428802013397)","(0.17131096124649048, 0.3662322163581848)",1,1,2.5220947265625,2.491546630859375,Fixation,POINT (0.1688756570219994 0.3634375482797623),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684228783,18198627579,1,1,"(0.1616319715976715, 0.35522618889808655)","(0.1721857339143753, 0.3682505190372467)",1,1,2.50634765625,2.5088653564453125,Fixation,POINT (0.1669088527560234 0.3617383539676666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684237116,18198635912,1,1,"(0.16284988820552826, 0.35294994711875916)","(0.17065903544425964, 0.3660358488559723)",1,1,2.505126953125,2.5156402587890625,Fixation,POINT (0.166754461824894 0.3594928979873657),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684245457,18198644253,1,1,"(0.1660546362400055, 0.34274956583976746)","(0.17219337821006775, 0.3606605529785156)",1,1,2.4784698486328125,2.496246337890625,Fixation,POINT (0.1691240072250366 0.3517050594091415),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684253791,18198652587,1,1,"(0.1633131057024002, 0.34298238158226013)","(0.17622841894626617, 0.35957977175712585)",1,1,2.484115600585937,2.492294311523437,Fixation,POINT (0.1697707623243332 0.351281076669693),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684262124,18198660920,1,1,"(0.16382259130477905, 0.34459787607192993)","(0.1744345873594284, 0.3602735996246338)",1,1,2.493927001953125,2.4996795654296875,Fixation,POINT (0.1691285893321037 0.3524357378482819),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684270457,18198669253,1,1,"(0.166030153632164, 0.3529242277145386)","(0.1742728352546692, 0.36364808678627014)",1,1,2.5064697265625,2.4918670654296875,Fixation,POINT (0.1701514944434166 0.3582861572504044),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684278791,18198677587,1,1,"(0.1630512773990631, 0.3445807099342346)","(0.17257626354694366, 0.3621280789375305)",1,1,2.48516845703125,2.50823974609375,Fixation,POINT (0.1678137704730034 0.3533543944358826),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684287124,18198685920,1,1,"(0.1677597612142563, 0.3588514029979706)","(0.1762572079896927, 0.35703346133232117)",1,1,2.5072174072265625,2.507049560546875,Fixation,POINT (0.1720084846019745 0.3579424321651459),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684295457,18198694253,1,1,"(0.16538962721824646, 0.3534611463546753)","(0.1761278361082077, 0.3595300316810608)",1,1,2.511932373046875,2.4929656982421875,Fixation,POINT (0.1707587316632271 0.356495589017868),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684303791,18198702587,1,1,"(0.16936419904232025, 0.358829528093338)","(0.1744023859500885, 0.3540652394294739)",1,1,2.503936767578125,2.467864990234375,Fixation,POINT (0.1718832924962044 0.3564473837614059),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684312124,18198710920,1,1,"(0.16802169382572174, 0.3568841516971588)","(0.17490674555301666, 0.3601999878883362)",1,1,2.5111846923828125,2.4793853759765625,Fixation,POINT (0.1714642196893692 0.3585420697927475),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684320457,18198719253,1,1,"(0.16732732951641083, 0.35534998774528503)","(0.17600010335445404, 0.35408344864845276)",1,1,2.4901580810546875,2.4757843017578125,Fixation,POINT (0.1716637164354324 0.3547167181968689),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684328791,18198727587,1,1,"(0.16786819696426392, 0.355732798576355)","(0.17491823434829712, 0.3543347716331482)",1,1,2.490463256835937,2.474700927734375,Fixation,POINT (0.1713932156562805 0.3550337851047516),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684337123,18198735918,1,1,"(0.1641877293586731, 0.3580808937549591)","(0.17373649775981903, 0.34724804759025574)",1,1,2.5179595947265625,2.4817047119140625,Fixation,POINT (0.1689621135592461 0.3526644706726074),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684345458,18198744253,1,1,"(0.1663689762353897, 0.35255858302116394)","(0.17214249074459076, 0.3609236478805542)",1,1,2.4845428466796875,2.4898681640625,Fixation,POINT (0.1692557334899902 0.3567411154508591),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684353792,18198752587,1,1,"(0.16463910043239594, 0.3564175069332123)","(0.17057889699935913, 0.3666705787181854)",1,1,2.4944000244140625,2.478515625,Fixation,POINT (0.1676089987158775 0.3615440428256988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684362123,18198760918,1,1,"(0.17197346687316895, 0.36631491780281067)","(0.16566264629364014, 0.37353208661079407)",1,1,2.4906463623046875,2.480560302734375,Fixation,POINT (0.1688180565834045 0.3699235022068024),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684562132,18198960927,1,1,"(0.13312861323356628, 0.49706655740737915)","(0.14638826251029968, 1.0021997690200806)",1,1,2.30694580078125,2.0038604736328125,,POINT (0.139758437871933 0.7496331632137299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684603797,18199002591,1,1,"(0.1576257050037384, 0.34063708782196045)","(0.13836337625980377, 0.6274579763412476)",1,1,2.5279083251953125,2.397079467773437,Fixation,POINT (0.1479945406317711 0.484047532081604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684620464,18199019258,1,1,"(0.1605900675058365, 0.3675066828727722)","(0.16184400022029877, 0.44843652844429016)",1,1,2.455718994140625,2.3743896484375,Fixation,POINT (0.1612170338630676 0.4079716056585312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684628798,18199027592,1,1,"(0.15922796726226807, 0.37695345282554626)","(0.16125839948654175, 0.4053192138671875)",1,1,2.4727783203125,2.388290405273437,Fixation,POINT (0.1602431833744049 0.3911363333463669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684637136,18199035930,1,1,"(0.1611430048942566, 0.37541845440864563)","(0.17003501951694489, 0.3660416901111603)",1,1,2.4862213134765625,2.458114624023437,Fixation,POINT (0.1655890122056007 0.370730072259903),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684645469,18199044263,1,1,"(0.15660418570041656, 0.37045398354530334)","(0.16451382637023926, 0.34394052624702454)",1,1,2.476104736328125,2.505355834960937,Fixation,POINT (0.1605590060353279 0.3571972548961639),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684653803,18199052597,1,1,"(0.15803201496601105, 0.37629449367523193)","(0.16769693791866302, 0.32710522413253784)",1,1,2.4930877685546875,2.5377197265625,Fixation,POINT (0.162864476442337 0.3516998589038849),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684662138,18199060932,1,1,"(0.15948934853076935, 0.37027445435523987)","(0.16685079038143158, 0.3161231279373169)",1,1,2.4889678955078125,2.5614471435546875,Fixation,POINT (0.1631700694561005 0.3431987911462784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684670471,18199069265,1,1,"(0.15881288051605225, 0.3760938346385956)","(0.16673454642295837, 0.34930291771888733)",1,1,2.5052947998046875,2.5216064453125,Fixation,POINT (0.1627737134695053 0.3626983761787415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684678805,18199077599,1,1,"(0.15708114206790924, 0.3734930753707886)","(0.16759347915649414, 0.34467050433158875)",1,1,2.497589111328125,2.5167694091796875,Fixation,POINT (0.1623373106122017 0.3590817898511887),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684687138,18199085932,1,1,"(0.15964889526367188, 0.37008559703826904)","(0.1690397560596466, 0.3542676866054535)",1,1,2.5032196044921875,2.516876220703125,Fixation,POINT (0.1643443256616592 0.3621766418218613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684695471,18199094265,1,1,"(0.15787993371486664, 0.36648979783058167)","(0.16807158291339874, 0.3468475043773651)",1,1,2.5172882080078125,2.5432891845703125,Fixation,POINT (0.1629757583141327 0.3566686511039734),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684703805,18199102599,1,1,"(0.15574924647808075, 0.3682616651058197)","(0.16768458485603333, 0.3427344858646393)",1,1,2.515350341796875,2.524642944335937,Fixation,POINT (0.161716915667057 0.3554980754852295),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684712138,18199110932,1,1,"(0.15487010776996613, 0.3624092936515808)","(0.1718534678220749, 0.3587656617164612)",1,1,2.522705078125,2.5067901611328125,Fixation,POINT (0.1633617877960205 0.360587477684021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684720471,18199119265,1,1,"(0.15983827412128448, 0.36222097277641296)","(0.16709433495998383, 0.3651699125766754)",1,1,2.5301055908203125,2.4961395263671875,Fixation,POINT (0.1634663045406342 0.3636954426765442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684728804,18199127598,1,1,"(0.15845148265361786, 0.3537922203540802)","(0.1700545996427536, 0.36458373069763184)",1,1,2.5202789306640625,2.5028076171875,Fixation,POINT (0.1642530411481857 0.359187975525856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684737138,18199135932,1,1,"(0.15439291298389435, 0.3521030843257904)","(0.17017951607704163, 0.36522749066352844)",1,1,2.5258941650390625,2.505645751953125,Fixation,POINT (0.162286214530468 0.3586652874946594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684745471,18199144265,1,1,"(0.15704947710037231, 0.3503114879131317)","(0.16811135411262512, 0.36406460404396057)",1,1,2.532699584960937,2.4917755126953125,Fixation,POINT (0.1625804156064987 0.3571880459785461),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684753804,18199152598,1,1,"(0.15890823304653168, 0.3534441590309143)","(0.1676613688468933, 0.3639107942581177)",1,1,2.53680419921875,2.48651123046875,Fixation,POINT (0.1632848009467125 0.358677476644516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684762137,18199160931,1,1,"(0.15745680034160614, 0.3472456634044647)","(0.1648830622434616, 0.3698025345802307)",1,1,2.549346923828125,2.5136260986328125,Fixation,POINT (0.1611699312925339 0.3585240989923477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684770475,18199169269,1,1,"(0.15618188679218292, 0.35144972801208496)","(0.16402533650398254, 0.3726133704185486)",1,1,2.5501251220703125,2.5141754150390625,Fixation,POINT (0.1601036116480827 0.3620315492153168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684778808,18199177602,1,1,"(0.15780900418758392, 0.3424440026283264)","(0.16501377522945404, 0.3778765797615051)",1,1,2.540069580078125,2.5179443359375,Fixation,POINT (0.161411389708519 0.3601602911949158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684787140,18199185934,1,1,"(0.15450502932071686, 0.3488045334815979)","(0.1596631109714508, 0.3784622550010681)",1,1,2.551376342773437,2.524398803710937,Fixation,POINT (0.1570840701460838 0.363633394241333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684795473,18199194267,1,1,"(0.15876762568950653, 0.35464686155319214)","(0.16357925534248352, 0.3739624321460724)",1,1,2.5686187744140625,2.5127716064453125,Fixation,POINT (0.161173440515995 0.3643046468496323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684803806,18199202600,1,1,"(0.15876257419586182, 0.3577726185321808)","(0.1655287891626358, 0.373760849237442)",1,1,2.5556793212890625,2.51507568359375,Fixation,POINT (0.1621456816792488 0.3657667338848114),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684812140,18199210934,1,1,"(0.15491552650928497, 0.3555593490600586)","(0.16359305381774902, 0.37330836057662964)",1,1,2.563949584960937,2.5266876220703125,Fixation,POINT (0.159254290163517 0.3644338548183441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684820473,18199219267,1,1,"(0.15575653314590454, 0.3569740056991577)","(0.1590120941400528, 0.3719976246356964)",1,1,2.5914306640625,2.531112670898437,Fixation,POINT (0.1573843136429787 0.3644858151674271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684828807,18199227600,1,1,"(0.15457488596439362, 0.35186314582824707)","(0.16341917216777802, 0.3691777288913727)",1,1,2.5749053955078125,2.53424072265625,Fixation,POINT (0.1589970290660858 0.3605204373598099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684837140,18199235933,1,1,"(0.1556243598461151, 0.3601137399673462)","(0.1620205193758011, 0.36677441000938416)",1,1,2.58935546875,2.553131103515625,Fixation,POINT (0.1588224396109581 0.3634440749883652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684845474,18199244267,1,1,"(0.1531575620174408, 0.3600854277610779)","(0.16354016959667206, 0.36520203948020935)",1,1,2.5908660888671875,2.5565338134765625,Fixation,POINT (0.1583488658070564 0.3626437336206436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684853807,18199252600,1,1,"(0.15209053456783295, 0.35783496499061584)","(0.16082675755023956, 0.3668190538883209)",1,1,2.604232788085937,2.57525634765625,Fixation,POINT (0.1564586460590362 0.3623270094394684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684862142,18199260935,1,1,"(0.15439121425151825, 0.35725829005241394)","(0.16265957057476044, 0.3678284287452698)",1,1,2.593109130859375,2.5511627197265625,Fixation,POINT (0.1585253924131393 0.3625433593988419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684870474,18199269267,1,1,"(0.1535257250070572, 0.35651156306266785)","(0.16571293771266937, 0.36822864413261414)",1,1,2.603057861328125,2.573837280273437,Fixation,POINT (0.1596193313598633 0.362370103597641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684878809,18199277602,1,1,"(0.15961769223213196, 0.35037508606910706)","(0.16555668413639069, 0.36157938838005066)",1,1,2.613006591796875,2.554656982421875,Fixation,POINT (0.1625871881842613 0.3559772372245789),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
0,136,getInstitutions,19280843,1209684887141,18199285934,1,1,"(0.15926210582256317, 0.3623538613319397)","(0.1630023717880249, 0.36332735419273376)",1,1,2.6102752685546875,2.5733184814453125,Fixation,POINT (0.161132238805294 0.3628406077623367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getInstitutions,19280843,1209684895479,18199294272,1,1,"(0.1602833867073059, 0.3568243980407715)","(0.165686696767807, 0.360312283039093)",1,1,2.622665405273437,2.5782928466796875,Fixation,POINT (0.1629850417375565 0.3585683405399322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
