,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,List.0,getCollaborateCollection.0,String.1,userID.0,throws.0,AccessException.0,logger.0,debug.0,"""entering getCollaborateCollection()"".100",String.2,query.0,=.0,"""SELECT collection. PID PID collection. TITLE TITLE, "".101",+.0,""" collectionrole. ROLE ROLE FROM collectionrole collection WHERE "".102",+.1,""" collectionrole. USERID = "".103",+.2,userID.1,+.3,"""'"".0",+.4,""" AND collectionrole. COLLECTIONPID = collection. PID"".104",+.5,""" AND collection. ROOT = '1'"".105",List.1,list.0,=.1,buildResult.0,query.1,return.0,list.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getCollaborateCollection,250694,1209121223682,17635624560,1,1,"(0.15392251312732697, 0.158491849899292)","(0.16443182528018951, 0.17085808515548706)",1,1,2.618270874023437,2.55169677734375,Fixation,POINT (0.1591771692037582 0.1646749675273895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121232015,17635632893,1,1,"(0.15447966754436493, 0.15853318572044373)","(0.1539323776960373, 0.17114263772964478)",1,1,2.62847900390625,2.5427703857421875,Fixation,POINT (0.1542060226202011 0.1648379117250442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121240348,17635641226,1,1,"(0.15055949985980988, 0.16059346497058868)","(0.1568940281867981, 0.17103342711925507)",1,1,2.6073455810546875,2.5532684326171875,Fixation,POINT (0.153726764023304 0.1658134460449219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121248682,17635649560,1,1,"(0.15845075249671936, 0.16015097498893738)","(0.16143834590911865, 0.17521484196186066)",1,1,2.6172027587890625,2.546630859375,Fixation,POINT (0.159944549202919 0.167682908475399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121257015,17635657893,1,1,"(0.1504000723361969, 0.15414686501026154)","(0.15483084321022034, 0.17822487652301788)",1,1,2.5876007080078125,2.5432281494140625,Fixation,POINT (0.1526154577732086 0.1661858707666397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121265351,17635666229,1,1,"(0.1532502919435501, 0.15805797278881073)","(0.15704506635665894, 0.18107084929943085)",1,1,2.6051788330078125,2.554672241210937,Fixation,POINT (0.1551476791501045 0.1695644110441208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121273685,17635674563,1,1,"(0.16143478453159332, 0.1559295952320099)","(0.16118603944778442, 0.1719827800989151)",1,1,2.60455322265625,2.549423217773437,Fixation,POINT (0.1613104119896889 0.1639561876654625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121282018,17635682896,1,1,"(0.15713171660900116, 0.15298406779766083)","(0.15948055684566498, 0.1783246248960495)",1,1,2.607772827148437,2.533782958984375,Fixation,POINT (0.1583061367273331 0.1656543463468552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121307018,17635707896,1,1,"(0.23019924759864807, 0.16986137628555298)","(0.22848346829414368, 0.18212667107582092)",1,1,2.630645751953125,2.5767974853515625,Fixation,POINT (0.2293413579463959 0.175994023680687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121315351,17635716229,1,1,"(0.2307189702987671, 0.1676771342754364)","(0.23202098906040192, 0.17869140207767487)",1,1,2.6309051513671875,2.5797882080078125,Fixation,POINT (0.2313699796795845 0.1731842681765556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121323685,17635724563,1,1,"(0.23350133001804352, 0.16187964379787445)","(0.23478591442108154, 0.17773392796516418)",1,1,2.6104736328125,2.573760986328125,Fixation,POINT (0.2341436222195625 0.1698067858815193),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121332018,17635732896,1,1,"(0.239347442984581, 0.16422748565673828)","(0.23760442435741425, 0.18114157021045685)",1,1,2.623291015625,2.562652587890625,Fixation,POINT (0.2384759336709976 0.1726845279335976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121340351,17635741229,1,1,"(0.24060583114624023, 0.1573612093925476)","(0.23595570027828217, 0.18274234235286713)",1,1,2.60797119140625,2.5719146728515625,Fixation,POINT (0.2382807657122612 0.1700517758727074),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121348685,17635749563,1,1,"(0.23716343939304352, 0.15987074375152588)","(0.23509694635868073, 0.17561697959899902)",1,1,2.5835418701171875,2.5594024658203125,Fixation,POINT (0.2361301928758621 0.1677438616752624),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121357018,17635757896,1,1,"(0.23510664701461792, 0.15731969475746155)","(0.231194406747818, 0.18152840435504913)",1,1,2.6055145263671875,2.5547332763671875,Fixation,POINT (0.233150526881218 0.1694240495562553),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121365351,17635766229,1,1,"(0.2344614863395691, 0.16610723733901978)","(0.23721180856227875, 0.1872767210006714)",1,1,2.6276397705078125,2.542022705078125,Fixation,POINT (0.2358366474509239 0.1766919791698456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121373685,17635774563,1,1,"(0.2308259904384613, 0.15613310039043427)","(0.23409602046012878, 0.18076767027378082)",1,1,2.588623046875,2.532562255859375,Fixation,POINT (0.232461005449295 0.1684503853321075),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121382018,17635782896,1,1,"(0.23113277554512024, 0.15986059606075287)","(0.23428234457969666, 0.18504370748996735)",1,1,2.6226806640625,2.569488525390625,Fixation,POINT (0.2327075600624084 0.1724521517753601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121390351,17635791229,1,1,"(0.2333495318889618, 0.16970738768577576)","(0.23497852683067322, 0.1814790815114975)",1,1,2.6065216064453125,2.52667236328125,Fixation,POINT (0.2341640293598175 0.1755932345986366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121398691,17635799569,1,1,"(0.23507153987884521, 0.16595229506492615)","(0.2322695255279541, 0.1787850558757782)",1,1,2.58721923828125,2.529647827148437,Fixation,POINT (0.2336705327033997 0.1723686754703522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121407024,17635807902,1,1,"(0.23253540694713593, 0.15525773167610168)","(0.23267076909542084, 0.18304745852947235)",1,1,2.585922241210937,2.525909423828125,Fixation,POINT (0.2326030880212784 0.169152595102787),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121415357,17635816235,1,1,"(0.23534472286701202, 0.15211962163448334)","(0.23071511089801788, 0.1843906193971634)",1,1,2.5590057373046875,2.5246124267578125,Fixation,POINT (0.233029916882515 0.1682551205158234),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121423690,17635824568,1,1,"(0.23620286583900452, 0.1532844752073288)","(0.22704625129699707, 0.19099611043930054)",1,1,2.593475341796875,2.542938232421875,Fixation,POINT (0.2316245585680008 0.1721402928233147),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121432023,17635832901,1,1,"(0.23560979962348938, 0.15621978044509888)","(0.22922012209892273, 0.18449808657169342)",1,1,2.6032867431640625,2.5202789306640625,Fixation,POINT (0.232414960861206 0.1703589335083962),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121440357,17635841235,1,1,"(0.23783349990844727, 0.15817709267139435)","(0.22521653771400452, 0.18726666271686554)",1,1,2.5826873779296875,2.5318603515625,Fixation,POINT (0.2315250188112259 0.1727218776941299),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121448691,17635849569,1,1,"(0.23660314083099365, 0.1584174931049347)","(0.22454223036766052, 0.19329127669334412)",1,1,2.58050537109375,2.522430419921875,Fixation,POINT (0.2305726855993271 0.1758543848991394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121457024,17635857902,1,1,"(0.23853594064712524, 0.15612608194351196)","(0.22623448073863983, 0.1829500049352646)",1,1,2.5836334228515625,2.517181396484375,Fixation,POINT (0.2323852106928825 0.1695380434393883),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121465357,17635866235,1,1,"(0.23223631083965302, 0.15359313786029816)","(0.23033790290355682, 0.18865148723125458)",1,1,2.5736083984375,2.5432891845703125,Fixation,POINT (0.2312871068716049 0.1711223125457764),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121473692,17635874569,1,1,"(0.23044028878211975, 0.15214775502681732)","(0.23329520225524902, 0.1773298680782318)",1,1,2.58135986328125,2.526092529296875,Fixation,POINT (0.2318677455186844 0.1647388115525246),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121482025,17635882902,1,1,"(0.2279006540775299, 0.156212717294693)","(0.2299727499485016, 0.18395660817623138)",1,1,2.5969696044921875,2.518783569335937,Fixation,POINT (0.2289367020130158 0.1700846627354622),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121490358,17635891235,1,1,"(0.23511138558387756, 0.15413814783096313)","(0.2266896367073059, 0.18791434168815613)",1,1,2.5885772705078125,2.5446929931640625,Fixation,POINT (0.2309005111455917 0.1710262447595596),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121498692,17635899569,1,1,"(0.23685474693775177, 0.15419399738311768)","(0.2272185981273651, 0.1840619444847107)",1,1,2.59210205078125,2.523468017578125,Fixation,POINT (0.2320366725325584 0.1691279709339142),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121507025,17635907902,1,1,"(0.2172989547252655, 0.16478370130062103)","(0.2249870002269745, 0.18576791882514954)",1,1,2.6071319580078125,2.5394439697265625,Fixation,POINT (0.22114297747612 0.1752758100628853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121523692,17635924569,1,1,"(0.17799720168113708, 0.1518123745918274)","(0.1823958158493042, 0.18389616906642914)",1,1,2.551666259765625,2.5232696533203125,Fixation,POINT (0.1801965087652206 0.1678542718291283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121532029,17635932906,1,1,"(0.1824844479560852, 0.15935984253883362)","(0.18247589468955994, 0.17923805117607117)",1,1,2.570297241210937,2.515228271484375,Fixation,POINT (0.1824801713228226 0.1692989468574524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121540362,17635941239,1,1,"(0.17789028584957123, 0.15793773531913757)","(0.17525294423103333, 0.1850656121969223)",1,1,2.5659942626953125,2.527679443359375,Fixation,POINT (0.1765716150403023 0.1715016737580299),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121548696,17635949573,1,1,"(0.17474602162837982, 0.15922409296035767)","(0.1720670908689499, 0.17741578817367554)",1,1,2.5564117431640625,2.521484375,Fixation,POINT (0.1734065562486649 0.1683199405670166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121557029,17635957906,1,1,"(0.1734556406736374, 0.15834203362464905)","(0.17581480741500854, 0.17268836498260498)",1,1,2.5670166015625,2.536041259765625,Fixation,POINT (0.174635224044323 0.165515199303627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121565362,17635966239,1,1,"(0.17715227603912354, 0.16029027104377747)","(0.17602325975894928, 0.17568480968475342)",1,1,2.563232421875,2.53045654296875,Fixation,POINT (0.1765877678990364 0.1679875403642654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121573696,17635974573,1,1,"(0.17275546491146088, 0.16147920489311218)","(0.17912662029266357, 0.17442524433135986)",1,1,2.5684814453125,2.50506591796875,Fixation,POINT (0.1759410426020622 0.167952224612236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121582029,17635982906,1,1,"(0.17142131924629211, 0.16100777685642242)","(0.18121781945228577, 0.18139499425888062)",1,1,2.5465850830078125,2.516754150390625,Fixation,POINT (0.1763195693492889 0.1712013855576515),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121590362,17635991239,1,1,"(0.17224133014678955, 0.16370093822479248)","(0.18024174869060516, 0.1754334717988968)",1,1,2.55126953125,2.526397705078125,Fixation,POINT (0.1762415394186974 0.1695672050118446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121598696,17635999573,1,1,"(0.1694127321243286, 0.16497835516929626)","(0.18159617483615875, 0.1738383024930954)",1,1,2.540985107421875,2.521591186523437,Fixation,POINT (0.1755044534802437 0.1694083288311958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121607029,17636007906,1,1,"(0.1752675324678421, 0.16861289739608765)","(0.18109770119190216, 0.17508141696453094)",1,1,2.55230712890625,2.50909423828125,Fixation,POINT (0.1781826168298721 0.1718471571803093),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121615362,17636016239,1,1,"(0.17068536579608917, 0.16656877100467682)","(0.18038128316402435, 0.18055826425552368)",1,1,2.5292205810546875,2.51531982421875,Fixation,POINT (0.1755333244800568 0.1735635176301002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121623696,17636024573,1,1,"(0.17484426498413086, 0.1598404347896576)","(0.18199828267097473, 0.17356868088245392)",1,1,2.55621337890625,2.520599365234375,Fixation,POINT (0.1784212738275528 0.1667045578360558),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121632029,17636032906,1,1,"(0.17570719122886658, 0.15617261826992035)","(0.1816621869802475, 0.18450172245502472)",1,1,2.5333404541015625,2.5354461669921875,Fixation,POINT (0.178684689104557 0.1703371703624725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121640362,17636041239,1,1,"(0.17793196439743042, 0.1545756310224533)","(0.18018634617328644, 0.17489983141422272)",1,1,2.5428924560546875,2.5195770263671875,Fixation,POINT (0.1790591552853584 0.164737731218338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121648696,17636049573,1,1,"(0.17713826894760132, 0.16326139867305756)","(0.18211479485034943, 0.16875801980495453)",1,1,2.53070068359375,2.504013061523437,Fixation,POINT (0.1796265318989754 0.166009709239006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121657029,17636057906,1,1,"(0.1776760369539261, 0.16197307407855988)","(0.1798316240310669, 0.17506146430969238)",1,1,2.538360595703125,2.503768920898437,Fixation,POINT (0.1787538304924965 0.1685172691941261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121665368,17636066245,1,1,"(0.17518621683120728, 0.15805965662002563)","(0.18143755197525024, 0.17490282654762268)",1,1,2.539291381835937,2.5001983642578125,Fixation,POINT (0.1783118844032288 0.1664812415838242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121673702,17636074579,1,1,"(0.17403027415275574, 0.16020134091377258)","(0.1758318692445755, 0.18519946932792664)",1,1,2.5383453369140625,2.5184326171875,Fixation,POINT (0.1749310716986656 0.1727004051208496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121682035,17636082912,1,1,"(0.17505986988544464, 0.15935593843460083)","(0.17767086625099182, 0.19051343202590942)",1,1,2.5633697509765625,2.514617919921875,Fixation,POINT (0.1763653680682182 0.1749346852302551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121690368,17636091245,1,1,"(0.16807925701141357, 0.16093380749225616)","(0.17522959411144257, 0.18811358511447906)",1,1,2.545516967773437,2.5241241455078125,Fixation,POINT (0.1716544255614281 0.1745236963033676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121698702,17636099579,1,1,"(0.1719844490289688, 0.15264050662517548)","(0.17280864715576172, 0.1734423190355301)",1,1,2.5377960205078125,2.5014801025390625,Fixation,POINT (0.1723965480923653 0.1630414128303528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121707035,17636107912,1,1,"(0.17367884516716003, 0.16277267038822174)","(0.17405615746974945, 0.17975573241710663)",1,1,2.5518951416015625,2.49847412109375,Fixation,POINT (0.1738675013184547 0.1712642014026642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121715368,17636116245,1,1,"(0.1764238178730011, 0.15768159925937653)","(0.17527857422828674, 0.18725994229316711)",1,1,2.552597045898437,2.5032958984375,Fixation,POINT (0.1758511960506439 0.1724707707762718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121723702,17636124579,1,1,"(0.17603597044944763, 0.15722553431987762)","(0.17375124990940094, 0.1849476397037506)",1,1,2.5303955078125,2.5185699462890625,Fixation,POINT (0.1748936101794243 0.1710865870118141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121732035,17636132912,1,1,"(0.17746330797672272, 0.15298901498317719)","(0.1733260452747345, 0.18831853568553925)",1,1,2.5294647216796875,2.511932373046875,Fixation,POINT (0.1753946766257286 0.1706537753343582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121740368,17636141245,1,1,"(0.17544785141944885, 0.15643984079360962)","(0.18021056056022644, 0.18068167567253113)",1,1,2.5325469970703125,2.500595092773437,Fixation,POINT (0.1778292059898376 0.1685607582330704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121748701,17636149578,1,1,"(0.17463397979736328, 0.15384267270565033)","(0.17724762856960297, 0.1808561533689499)",1,1,2.529510498046875,2.502471923828125,Fixation,POINT (0.1759408041834831 0.1673494130373001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121757035,17636157912,1,1,"(0.1728765219449997, 0.15452167391777039)","(0.1803237497806549, 0.18368133902549744)",1,1,2.53131103515625,2.506088256835937,Fixation,POINT (0.1766001358628273 0.1691015064716339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121765368,17636166245,1,1,"(0.17110903561115265, 0.15451069176197052)","(0.18003250658512115, 0.17692755162715912)",1,1,2.563995361328125,2.4951324462890625,Fixation,POINT (0.1755707710981369 0.1657191216945648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121773701,17636174578,1,1,"(0.17260098457336426, 0.1590621918439865)","(0.17225566506385803, 0.1779141128063202)",1,1,2.54071044921875,2.459808349609375,Fixation,POINT (0.1724283248186112 0.1684881523251534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121782035,17636182912,1,1,"(0.17735356092453003, 0.16086958348751068)","(0.16915999352931976, 0.1806458681821823)",1,1,2.5545806884765625,2.484603881835937,Fixation,POINT (0.1732567772269249 0.1707577258348465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121790372,17636191249,1,1,"(0.17900590598583221, 0.15692417323589325)","(0.17140120267868042, 0.18579962849617004)",1,1,2.537841796875,2.49481201171875,Fixation,POINT (0.1752035543322563 0.1713619008660316),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121798705,17636199582,1,1,"(0.18018527328968048, 0.1643526256084442)","(0.16962499916553497, 0.18548613786697388)",1,1,2.54754638671875,2.49993896484375,Fixation,POINT (0.1749051362276077 0.174919381737709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121807040,17636207916,1,1,"(0.1781204789876938, 0.16162137687206268)","(0.1756141483783722, 0.1743088960647583)",1,1,2.543243408203125,2.4872589111328125,Fixation,POINT (0.176867313683033 0.1679651364684105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121815373,17636216249,1,1,"(0.1774049550294876, 0.15734796226024628)","(0.181183859705925, 0.17406092584133148)",1,1,2.5438995361328125,2.487518310546875,Fixation,POINT (0.1792944073677063 0.1657044440507889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121823705,17636224581,1,1,"(0.1727016419172287, 0.15941089391708374)","(0.18387912213802338, 0.17520591616630554)",1,1,2.52947998046875,2.4750518798828125,Fixation,POINT (0.178290382027626 0.1673084050416946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121832039,17636232915,1,1,"(0.17169830203056335, 0.16165396571159363)","(0.18332666158676147, 0.16893263161182404)",1,1,2.54364013671875,2.4979248046875,Fixation,POINT (0.1775124818086624 0.1652932986617088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121840372,17636241248,1,1,"(0.1734803169965744, 0.16508950293064117)","(0.18376807868480682, 0.18110083043575287)",1,1,2.5167388916015625,2.49285888671875,Fixation,POINT (0.1786241978406906 0.173095166683197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121848705,17636249581,1,1,"(0.17906741797924042, 0.15781602263450623)","(0.17859932780265808, 0.18052344024181366)",1,1,2.521881103515625,2.45233154296875,Fixation,POINT (0.1788333728909492 0.1691697314381599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121857039,17636257915,1,1,"(0.18185557425022125, 0.15638907253742218)","(0.1742449849843979, 0.18065114319324493)",1,1,2.5407257080078125,2.50433349609375,Fixation,POINT (0.1780502796173096 0.1685201078653336),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121865372,17636266248,1,1,"(0.176191508769989, 0.15801368653774261)","(0.17244921624660492, 0.18142321705818176)",1,1,2.536041259765625,2.476287841796875,Fixation,POINT (0.174320362508297 0.1697184517979622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121873705,17636274581,1,1,"(0.1710827648639679, 0.1615588217973709)","(0.17517045140266418, 0.18942274153232574)",1,1,2.547943115234375,2.5088653564453125,Fixation,POINT (0.173126608133316 0.1754907816648483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121882039,17636282915,1,1,"(0.17531618475914001, 0.1620098054409027)","(0.1828613132238388, 0.18857508897781372)",1,1,2.520736694335937,2.4845428466796875,Fixation,POINT (0.1790887489914894 0.1752924472093582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121890372,17636291248,1,1,"(0.1792813539505005, 0.15689414739608765)","(0.1796923726797104, 0.17911656200885773)",1,1,2.5501251220703125,2.4765167236328125,Fixation,POINT (0.1794868633151054 0.1680053547024727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121898705,17636299581,1,1,"(0.17084674537181854, 0.16384156048297882)","(0.174651101231575, 0.17589174211025238)",1,1,2.558135986328125,2.480010986328125,Fixation,POINT (0.1727489233016968 0.1698666512966156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121923710,17636324586,1,1,"(0.09544254839420319, 0.14768172800540924)","(0.10751532763242722, 0.17048925161361694)",1,1,2.540069580078125,2.470428466796875,Fixation,POINT (0.1014789380133152 0.1590854898095131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121932044,17636332920,1,1,"(0.10703922808170319, 0.15484140813350677)","(0.11478569358587265, 0.1762169748544693)",1,1,2.53192138671875,2.480010986328125,Fixation,POINT (0.1109124608337879 0.165529191493988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121940377,17636341253,1,1,"(0.10449173301458359, 0.15491101145744324)","(0.11637919396162033, 0.16846711933612823)",1,1,2.5431365966796875,2.494857788085937,Fixation,POINT (0.110435463488102 0.1616890653967857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getCollaborateCollection,250694,1209121948710,17636349586,1,1,"(0.10965890437364578, 0.1511504054069519)","(0.11313413083553314, 0.17381903529167175)",1,1,2.5446319580078125,2.4486236572265625,Fixation,POINT (0.1113965176045895 0.1624847203493118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
