,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testLogin.0,SessionManager.0,manager.0,=.0,new.0,SimpleSessionManager.0,String.0,sessionId.0,=.1,manager.1,createSession.0,nan.0,nan.1,Session.0,session.0,=.2,manager.2,getSession.0,sessionId.1,manager.3,login.0,session.1,"""user"".0","""password"".0",assertEquals.0,"""user"".1",session.2,getUserId.0,assertEquals.1,"""password"".1",session.3,getUserPassword.0,assertTrue.0,session.4,isLoggedIn.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,testLogin,3456415,1210493659997,19008055719,1,1,"(0.11840610951185226, 0.2600821256637573)","(0.1176505759358406, 0.27462202310562134)",1,1,2.5792694091796875,2.604400634765625,Fixation,POINT (0.1180283427238464 0.2673520743846893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493668330,19008064052,1,1,"(0.1167042925953865, 0.26122331619262695)","(0.11982240527868271, 0.278557151556015)",1,1,2.57061767578125,2.6280975341796875,Fixation,POINT (0.1182633489370346 0.269890233874321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493676663,19008072385,1,1,"(0.11874699592590332, 0.26327818632125854)","(0.11654353141784668, 0.27477923035621643)",1,1,2.562408447265625,2.609710693359375,Fixation,POINT (0.117645263671875 0.2690287083387375),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493684996,19008080718,1,1,"(0.1163177415728569, 0.2674359977245331)","(0.1185857504606247, 0.27639251947402954)",1,1,2.568511962890625,2.6168365478515625,Fixation,POINT (0.1174517460167408 0.2719142585992813),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493693330,19008089052,1,1,"(0.1219276413321495, 0.2642909288406372)","(0.11499647796154022, 0.2725273072719574)",1,1,2.568832397460937,2.602142333984375,Fixation,POINT (0.1184620596468449 0.2684091180562973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493701664,19008097386,1,1,"(0.12095355987548828, 0.2695274353027344)","(0.11957117170095444, 0.2774028182029724)",1,1,2.5855865478515625,2.6019744873046875,Fixation,POINT (0.1202623657882214 0.2734651267528534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493726663,19008122385,1,1,"(0.05414127558469772, 0.26638731360435486)","(0.05909160524606705, 0.27418428659439087)",1,1,2.56622314453125,2.598129272460937,Fixation,POINT (0.0566164404153824 0.2702858000993729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493734996,19008130718,1,1,"(0.06208094209432602, 0.2642911672592163)","(0.060599181801080704, 0.27236542105674744)",1,1,2.5736083984375,2.6049346923828125,Fixation,POINT (0.0613400619477034 0.2683282941579819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493743330,19008139052,1,1,"(0.06162851303815842, 0.26388999819755554)","(0.0603405125439167, 0.2694222629070282)",1,1,2.574554443359375,2.6128387451171875,Fixation,POINT (0.0609845127910376 0.2666561305522919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493751663,19008147385,1,1,"(0.06246057525277138, 0.26065897941589355)","(0.06302313506603241, 0.2759195566177368)",1,1,2.57080078125,2.608062744140625,Fixation,POINT (0.0627418551594019 0.2682892680168152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493759996,19008155718,1,1,"(0.057823408395051956, 0.25906234979629517)","(0.061752744019031525, 0.27143803238868713)",1,1,2.592681884765625,2.6075439453125,Fixation,POINT (0.0597880762070417 0.2652501910924912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493768330,19008164052,1,1,"(0.05823982134461403, 0.265941321849823)","(0.06366566568613052, 0.27145999670028687)",1,1,2.581939697265625,2.5973663330078125,Fixation,POINT (0.0609527435153723 0.2687006592750549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493776668,19008172390,1,1,"(0.06164102256298065, 0.25973498821258545)","(0.061146266758441925, 0.26916640996932983)",1,1,2.56671142578125,2.6112823486328125,Fixation,POINT (0.0613936446607113 0.2644506990909576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493785002,19008180724,1,1,"(0.056557755917310715, 0.2667175829410553)","(0.05949080362915993, 0.27064087986946106)",1,1,2.5502166748046875,2.6132354736328125,Fixation,POINT (0.0580242797732353 0.2686792314052582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493793335,19008189057,1,1,"(0.05218303203582764, 0.2629998028278351)","(0.05670933425426483, 0.27379071712493896)",1,1,2.563461303710937,2.6119537353515625,Fixation,POINT (0.0544461831450462 0.268395259976387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493801667,19008197390,1,1,"(0.055561307817697525, 0.26410338282585144)","(0.05716125667095184, 0.2696516215801239)",1,1,2.5630035400390625,2.596771240234375,Fixation,POINT (0.0563612822443247 0.2668775022029877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493810001,19008205724,1,1,"(0.06002373620867729, 0.26302221417427063)","(0.05498914048075676, 0.26595860719680786)",1,1,2.568634033203125,2.59710693359375,Fixation,POINT (0.057506438344717 0.2644904106855392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493818334,19008214057,1,1,"(0.057291995733976364, 0.25680461525917053)","(0.05796732008457184, 0.2677898406982422)",1,1,2.5573272705078125,2.6121826171875,Fixation,POINT (0.0576296579092741 0.2622972279787064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493826667,19008222390,1,1,"(0.05966601520776749, 0.2558709979057312)","(0.059521887451410294, 0.26518842577934265)",1,1,2.5684814453125,2.606719970703125,Fixation,POINT (0.0595939513295889 0.2605297118425369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493835000,19008230723,1,1,"(0.05849480256438255, 0.25907132029533386)","(0.05490906536579132, 0.27126216888427734)",1,1,2.5347137451171875,2.60662841796875,Fixation,POINT (0.0567019339650869 0.2651667445898056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493843334,19008239057,1,1,"(0.05447816848754883, 0.26587414741516113)","(0.057855330407619476, 0.26856324076652527)",1,1,2.56475830078125,2.613433837890625,Fixation,POINT (0.0561667494475842 0.2672186940908432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493851667,19008247390,1,1,"(0.05476134270429611, 0.2591116428375244)","(0.058629851788282394, 0.26800623536109924)",1,1,2.5506744384765625,2.5943756103515625,Fixation,POINT (0.0566955972462892 0.2635589390993118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493860000,19008255723,1,1,"(0.05486374720931053, 0.26226216554641724)","(0.05777891352772713, 0.2667221128940582)",1,1,2.55694580078125,2.587753295898437,Fixation,POINT (0.0563213303685188 0.2644921392202377),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493868335,19008264057,1,1,"(0.059399109333753586, 0.26003217697143555)","(0.059497009962797165, 0.26821014285087585)",1,1,2.5511016845703125,2.58856201171875,Fixation,POINT (0.0594480596482754 0.2641211599111557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493876668,19008272390,1,1,"(0.06127601116895676, 0.2621723711490631)","(0.06120002269744873, 0.2661530077457428)",1,1,2.5626678466796875,2.5819091796875,Fixation,POINT (0.0612380169332027 0.264162689447403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493885002,19008280724,1,1,"(0.06088705360889435, 0.25101998448371887)","(0.061533067375421524, 0.26747483015060425)",1,1,2.537750244140625,2.58441162109375,Fixation,POINT (0.0612100604921579 0.2592474073171616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493893335,19008289057,1,1,"(0.06076819822192192, 0.2579157054424286)","(0.060494810342788696, 0.27031049132347107)",1,1,2.5476226806640625,2.59356689453125,Fixation,POINT (0.0606315042823553 0.2641130983829498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493901669,19008297391,1,1,"(0.06049204245209694, 0.2575761675834656)","(0.06013890355825424, 0.26897040009498596)",1,1,2.55572509765625,2.5787811279296875,Fixation,POINT (0.0603154730051756 0.2632732838392258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493910008,19008305730,1,1,"(0.0584104098379612, 0.26767197251319885)","(0.05831697955727577, 0.2726023495197296)",1,1,2.5520477294921875,2.588775634765625,Fixation,POINT (0.0583636946976185 0.2701371610164642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493918340,19008314062,1,1,"(0.05688343942165375, 0.27010801434516907)","(0.0576220378279686, 0.2718861997127533)",1,1,2.56451416015625,2.585678100585937,Fixation,POINT (0.0572527386248112 0.2709971070289612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493926674,19008322396,1,1,"(0.05684163048863411, 0.26858752965927124)","(0.05858192592859268, 0.2695550322532654)",1,1,2.5676727294921875,2.5832061767578125,Fixation,POINT (0.0577117782086134 0.2690712809562683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493935008,19008330730,1,1,"(0.05736023932695389, 0.2548719346523285)","(0.05894555523991585, 0.268344908952713)",1,1,2.53125,2.579330444335937,Fixation,POINT (0.0581528972834349 0.2616084218025208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493943340,19008339062,1,1,"(0.05745570361614227, 0.2648146450519562)","(0.06182949244976044, 0.2689797282218933)",1,1,2.5465545654296875,2.5843963623046875,Fixation,POINT (0.0596425980329514 0.2668971866369247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493951674,19008347396,1,1,"(0.057312384247779846, 0.2620853781700134)","(0.06003537401556969, 0.26984238624572754)",1,1,2.543304443359375,2.581939697265625,Fixation,POINT (0.0586738791316748 0.2659638822078705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493960007,19008355729,1,1,"(0.055806275457143784, 0.2668117582798004)","(0.06097843125462532, 0.27283695340156555)",1,1,2.533798217773437,2.5832061767578125,Fixation,POINT (0.0583923533558846 0.269824355840683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493968341,19008364063,1,1,"(0.061094630509614944, 0.2578142583370209)","(0.05974726378917694, 0.2711087167263031)",1,1,2.5386505126953125,2.576400756835937,Fixation,POINT (0.0604209471493959 0.264461487531662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493976674,19008372396,1,1,"(0.056300580501556396, 0.2620461881160736)","(0.05942073091864586, 0.27021557092666626)",1,1,2.5510711669921875,2.57122802734375,Fixation,POINT (0.0578606557101011 0.2661308795213699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493985007,19008380729,1,1,"(0.055904045701026917, 0.2609253227710724)","(0.06282766163349152, 0.2671574354171753)",1,1,2.5472412109375,2.575958251953125,Fixation,POINT (0.0593658536672592 0.2640413790941238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210493993341,19008389063,1,1,"(0.06235188990831375, 0.2553272247314453)","(0.06308814138174057, 0.26725664734840393)",1,1,2.54534912109375,2.581787109375,Fixation,POINT (0.0627200156450272 0.2612919360399246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210494001674,19008397396,1,1,"(0.05679222196340561, 0.2570302188396454)","(0.06511920690536499, 0.2622266709804535)",1,1,2.548065185546875,2.5699615478515625,Fixation,POINT (0.0609557144343853 0.2596284449100494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210494010008,19008405730,1,1,"(0.05511665716767311, 0.2544967830181122)","(0.0604298859834671, 0.2671900689601898)",1,1,2.5482177734375,2.566558837890625,Fixation,POINT (0.0577732715755701 0.260843425989151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210494018341,19008414063,1,1,"(0.05590967833995819, 0.25964853167533875)","(0.056790512055158615, 0.2614888548851013)",1,1,2.5437469482421875,2.5699920654296875,Fixation,POINT (0.0563500951975584 0.26056869328022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210494026674,19008422396,1,1,"(0.06601039320230484, 0.26204705238342285)","(0.06789109855890274, 0.2665131688117981)",1,1,2.55413818359375,2.5547637939453125,Fixation,POINT (0.0669507458806038 0.2642801105976105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testLogin,3456415,1210494060012,19008455734,1,1,"(0.18383364379405975, 0.26299750804901123)","(0.19211867451667786, 0.2815868556499481)",1,1,2.556137084960937,2.563705444335937,Fixation,POINT (0.1879761591553688 0.2722921818494797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494068345,19008464067,1,1,"(0.18207567930221558, 0.26650840044021606)","(0.18907839059829712, 0.2843676805496216)",1,1,2.562225341796875,2.581939697265625,Fixation,POINT (0.1855770349502564 0.2754380404949188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494076678,19008472400,1,1,"(0.18800806999206543, 0.27167603373527527)","(0.1909184753894806, 0.2788641154766083)",1,1,2.570953369140625,2.5635986328125,Fixation,POINT (0.189463272690773 0.2752700746059418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494085011,19008480733,1,1,"(0.19152727723121643, 0.2727088928222656)","(0.1896069049835205, 0.2724224030971527)",1,1,2.551864624023437,2.5442352294921875,Fixation,POINT (0.1905670911073685 0.2725656479597092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494093345,19008489067,1,1,"(0.18912935256958008, 0.266042023897171)","(0.18758633732795715, 0.2847349941730499)",1,1,2.567855834960937,2.562835693359375,Fixation,POINT (0.1883578449487686 0.2753885090351105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494101678,19008497400,1,1,"(0.18673081696033478, 0.26308906078338623)","(0.1905679702758789, 0.28107064962387085)",1,1,2.549591064453125,2.563934326171875,Fixation,POINT (0.1886493936181068 0.2720798552036285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494110012,19008505734,1,1,"(0.19013452529907227, 0.2625889480113983)","(0.1881287395954132, 0.28200969099998474)",1,1,2.556137084960937,2.56683349609375,Fixation,POINT (0.1891316324472427 0.2722993195056915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494118345,19008514067,1,1,"(0.189444899559021, 0.26058077812194824)","(0.18781180679798126, 0.2809065878391266)",1,1,2.549957275390625,2.560531616210937,Fixation,POINT (0.1886283531785011 0.2707436829805374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494126678,19008522400,1,1,"(0.18818607926368713, 0.2725282311439514)","(0.1906375139951706, 0.2876356244087219)",1,1,2.5677490234375,2.571685791015625,Fixation,POINT (0.1894117966294289 0.2800819277763367),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494135012,19008530734,1,1,"(0.19096405804157257, 0.27183228731155396)","(0.18553447723388672, 0.28476276993751526)",1,1,2.5774383544921875,2.561752319335937,Fixation,POINT (0.1882492676377296 0.2782975286245346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494143345,19008539067,1,1,"(0.1879168152809143, 0.2690303921699524)","(0.18955445289611816, 0.2845580577850342)",1,1,2.580810546875,2.580551147460937,Fixation,POINT (0.1887356340885162 0.2767942249774933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494151678,19008547400,1,1,"(0.18906159698963165, 0.2601188123226166)","(0.18873654305934906, 0.28170254826545715)",1,1,2.550155639648437,2.564788818359375,Fixation,POINT (0.1888990700244904 0.2709106802940369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494160012,19008555734,1,1,"(0.18610712885856628, 0.27389395236968994)","(0.18739360570907593, 0.285360187292099)",1,1,2.5836944580078125,2.571563720703125,Fixation,POINT (0.1867503672838211 0.2796270698308945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494168348,19008564070,1,1,"(0.18906269967556, 0.2725023925304413)","(0.18765589594841003, 0.2839452028274536)",1,1,2.575897216796875,2.565460205078125,Fixation,POINT (0.188359297811985 0.2782237976789474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494176682,19008572404,1,1,"(0.186396524310112, 0.268791139125824)","(0.18578390777111053, 0.27711132168769836)",1,1,2.5774383544921875,2.5762481689453125,Fixation,POINT (0.1860902160406113 0.2729512304067612),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494185015,19008580737,1,1,"(0.18880298733711243, 0.27042296528816223)","(0.18715207278728485, 0.28344088792800903)",1,1,2.585601806640625,2.5660400390625,Fixation,POINT (0.1879775300621986 0.2769319266080856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494193350,19008589071,1,1,"(0.1866062730550766, 0.2695949077606201)","(0.18857336044311523, 0.2865208387374878)",1,1,2.576202392578125,2.5792694091796875,Fixation,POINT (0.1875898167490959 0.278057873249054),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494201683,19008597404,1,1,"(0.18636034429073334, 0.2669063210487366)","(0.18729931116104126, 0.2780591547489166)",1,1,2.57159423828125,2.57061767578125,Fixation,POINT (0.1868298277258873 0.2724827378988266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494210016,19008605737,1,1,"(0.1888207495212555, 0.26947328448295593)","(0.18767866492271423, 0.2804010212421417)",1,1,2.575103759765625,2.5867462158203125,Fixation,POINT (0.1882497072219849 0.2749371528625488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494218349,19008614071,1,1,"(0.18902723491191864, 0.26225173473358154)","(0.18561142683029175, 0.26918718218803406)",1,1,2.570587158203125,2.551849365234375,Fixation,POINT (0.1873193308711052 0.2657194584608078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494226682,19008622404,1,1,"(0.18797224760055542, 0.26421985030174255)","(0.18519525229930878, 0.27625319361686707)",1,1,2.581695556640625,2.557342529296875,Fixation,POINT (0.1865837499499321 0.2702365219593048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494235016,19008630738,1,1,"(0.1832730770111084, 0.2657053768634796)","(0.18900491297245026, 0.2773764431476593)",1,1,2.5543365478515625,2.5811004638671875,Fixation,POINT (0.1861389949917793 0.2715409100055695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494243349,19008639071,1,1,"(0.18667224049568176, 0.26387062668800354)","(0.18627648055553436, 0.27281638979911804)",1,1,2.56689453125,2.581085205078125,Fixation,POINT (0.1864743605256081 0.2683435082435608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494251682,19008647404,1,1,"(0.18645064532756805, 0.2664494514465332)","(0.1854831725358963, 0.2787485420703888)",1,1,2.579940795898437,2.58038330078125,Fixation,POINT (0.1859669089317322 0.272598996758461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494260016,19008655738,1,1,"(0.1880587786436081, 0.2662331759929657)","(0.18890443444252014, 0.27578189969062805)",1,1,2.5791778564453125,2.5684051513671875,Fixation,POINT (0.1884816065430641 0.2710075378417969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494268349,19008664071,1,1,"(0.18657423555850983, 0.2641007602214813)","(0.1874532699584961, 0.2790197730064392)",1,1,2.564239501953125,2.58978271484375,Fixation,POINT (0.187013752758503 0.2715602666139603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494276682,19008672404,1,1,"(0.18795157968997955, 0.2688160538673401)","(0.18728303909301758, 0.27585461735725403)",1,1,2.5554351806640625,2.5897216796875,Fixation,POINT (0.1876173093914986 0.2723353356122971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494285016,19008680738,1,1,"(0.18780678510665894, 0.2621018588542938)","(0.18814721703529358, 0.27303242683410645)",1,1,2.579071044921875,2.573699951171875,Fixation,POINT (0.1879770010709763 0.2675671428442001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494293348,19008689070,1,1,"(0.1891098916530609, 0.2607511878013611)","(0.18561500310897827, 0.26921242475509644)",1,1,2.568695068359375,2.5714263916015625,Fixation,POINT (0.1873624473810196 0.2649818062782288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494301688,19008697410,1,1,"(0.1886129379272461, 0.26194673776626587)","(0.18521170318126678, 0.2785778045654297)",1,1,2.57354736328125,2.59228515625,Fixation,POINT (0.1869123205542564 0.2702622711658478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494310022,19008705744,1,1,"(0.18957704305648804, 0.25828826427459717)","(0.18768459558486938, 0.2712537944316864)",1,1,2.5618438720703125,2.5823516845703125,Fixation,POINT (0.1886308193206787 0.2647710293531418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494318355,19008714077,1,1,"(0.18896427750587463, 0.2533850073814392)","(0.1865558922290802, 0.26928815245628357)",1,1,2.55755615234375,2.579498291015625,Fixation,POINT (0.1877600848674774 0.2613365799188614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494326688,19008722410,1,1,"(0.18707729876041412, 0.26061224937438965)","(0.18789704144001007, 0.2848716080188751)",1,1,2.5714263916015625,2.590316772460937,Fixation,POINT (0.1874871701002121 0.2727419286966324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494335021,19008730743,1,1,"(0.1862199604511261, 0.2701697051525116)","(0.18753494322299957, 0.27427172660827637)",1,1,2.576507568359375,2.5876617431640625,Fixation,POINT (0.1868774518370628 0.272220715880394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494343355,19008739077,1,1,"(0.18576820194721222, 0.26594439148902893)","(0.18312722444534302, 0.2707225978374481)",1,1,2.572174072265625,2.5623321533203125,Fixation,POINT (0.1844477131962776 0.2683334946632385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494351688,19008747410,1,1,"(0.1861317753791809, 0.263412207365036)","(0.18415005505084991, 0.2717217803001404)",1,1,2.574981689453125,2.5711669921875,Fixation,POINT (0.1851409152150154 0.2675669938325882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494360021,19008755743,1,1,"(0.18868891894817352, 0.261066734790802)","(0.18659143149852753, 0.2721517086029053)",1,1,2.5569305419921875,2.569061279296875,Fixation,POINT (0.1876401752233505 0.2666092216968536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494368356,19008764077,1,1,"(0.1892646700143814, 0.2635185122489929)","(0.18918484449386597, 0.27361834049224854)",1,1,2.583984375,2.582122802734375,Fixation,POINT (0.1892247572541237 0.2685684263706207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494376689,19008772410,1,1,"(0.18759118020534515, 0.2649047374725342)","(0.18845346570014954, 0.27705562114715576)",1,1,2.579452514648437,2.5750885009765625,Fixation,POINT (0.1880223229527473 0.270980179309845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494385022,19008780743,1,1,"(0.1890154629945755, 0.2639102041721344)","(0.1881696581840515, 0.2777465879917145)",1,1,2.5665283203125,2.57757568359375,Fixation,POINT (0.1885925605893135 0.2708283960819244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testLogin,3456415,1210494393356,19008789077,1,1,"(0.18780489265918732, 0.26474523544311523)","(0.1868886947631836, 0.2787623405456543)",1,1,2.5708770751953125,2.577880859375,Fixation,POINT (0.1873467937111855 0.2717537879943848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
