,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,createServerChooser.0,MainMenuBar.0,mainMenuBar.0,=.0,MainMenuBar.1,getInstance.0,int.0,nodeId.0,=.1,dbMgr.0,getNodeId.0,String.0,cbNE.0,getSelectedItem.0,DownloadFileChooser.0,downloadFile.0,=.2,new.0,DownloadFileChooser.1,nodeId.1,DBDataDesc.0,SHELF_OLT1.0,tfFileName.0,tfFileNameOnly.0,mainMenuBar.1,putCommand.0,Object.0,downloadFile.1,downloadFile.2,setViewId.0,mainMenuBar.2,getViewId.0,downloadFile.3,setVisible.0,TRUE.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,createServerChooser,35553791,1208901607003,17416008567,1,1,"(0.05346568301320076, 0.24282968044281006)","(0.06571438163518906, 0.2521172761917114)",1,1,2.505889892578125,2.5551300048828125,Fixation,POINT (0.0595900323241949 0.2474734783172607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901615338,17416016902,1,1,"(0.054415468126535416, 0.24136680364608765)","(0.06558354943990707, 0.25257736444473267)",1,1,2.488067626953125,2.564697265625,Fixation,POINT (0.0599995087832212 0.2469720840454102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901623670,17416025234,1,1,"(0.049854543060064316, 0.2446708083152771)","(0.06689079105854034, 0.24956291913986206)",1,1,2.5068511962890625,2.564178466796875,Fixation,POINT (0.0583726670593023 0.2471168637275696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901632004,17416033568,1,1,"(0.052299968898296356, 0.2404467761516571)","(0.06481922417879105, 0.2613987624645233)",1,1,2.5009765625,2.5545196533203125,Fixation,POINT (0.0585595965385437 0.2509227693080902),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901640337,17416041901,1,1,"(0.052457671612501144, 0.24051901698112488)","(0.06504973769187927, 0.2641737461090088)",1,1,2.49432373046875,2.5641632080078125,Fixation,POINT (0.0587537046521902 0.2523463815450668),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901648671,17416050235,1,1,"(0.053343117237091064, 0.24007974565029144)","(0.05866404250264168, 0.25463852286338806)",1,1,2.52191162109375,2.56146240234375,Fixation,POINT (0.0560035798698664 0.2473591342568398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901657003,17416058567,1,1,"(0.05061981827020645, 0.23663468658924103)","(0.06160232424736023, 0.25073516368865967)",1,1,2.511962890625,2.5460662841796875,Fixation,POINT (0.0561110712587833 0.2436849251389504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901665337,17416066901,1,1,"(0.053947608917951584, 0.2403905689716339)","(0.06277143955230713, 0.27027571201324463)",1,1,2.5041961669921875,2.5750732421875,Fixation,POINT (0.0583595242351294 0.2553331404924393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901673671,17416075235,1,1,"(0.05144095420837402, 0.24363406002521515)","(0.059961140155792236, 0.2635221481323242)",1,1,2.51177978515625,2.5736083984375,Fixation,POINT (0.0557010471820831 0.2535781040787697),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901682003,17416083567,1,1,"(0.052325740456581116, 0.23742401599884033)","(0.05697547271847725, 0.25971925258636475)",1,1,2.5196990966796875,2.5692901611328125,Fixation,POINT (0.0546506065875292 0.2485716342926025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901690337,17416091901,1,1,"(0.0504603274166584, 0.23964175581932068)","(0.06269995123147964, 0.25858721137046814)",1,1,2.51116943359375,2.5753173828125,Fixation,POINT (0.056580139324069 0.2491144835948944),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901698671,17416100235,1,1,"(0.05220530927181244, 0.23830734193325043)","(0.05690906196832657, 0.25451165437698364)",1,1,2.51806640625,2.566757202148437,Fixation,POINT (0.0545571856200695 0.246409498155117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901707003,17416108567,1,1,"(0.05003873258829117, 0.2414548248052597)","(0.06027674674987793, 0.2629491984844208)",1,1,2.5328521728515625,2.5786895751953125,Fixation,POINT (0.0551577396690846 0.2522020116448402),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901715341,17416116905,1,1,"(0.04614657908678055, 0.23004929721355438)","(0.05286554619669914, 0.23290923237800598)",1,1,2.5420684814453125,2.581878662109375,Fixation,POINT (0.0495060626417398 0.2314792647957802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901723675,17416125239,1,1,"(0.044730693101882935, 0.2096884697675705)","(0.04953256621956825, 0.22244013845920563)",1,1,2.5617218017578125,2.567657470703125,Fixation,POINT (0.0471316296607256 0.2160643041133881),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901732008,17416133572,1,1,"(0.05412721633911133, 0.1969982385635376)","(0.04977703094482422, 0.21251189708709717)",1,1,2.560043334960937,2.59246826171875,Fixation,POINT (0.0519521236419678 0.2047550678253174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901740341,17416141905,1,1,"(0.05721042677760124, 0.18857352435588837)","(0.051673658192157745, 0.21847829222679138)",1,1,2.5398101806640625,2.5729522705078125,Fixation,POINT (0.0544420424848795 0.2035259082913399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901748676,17416150240,1,1,"(0.052575163543224335, 0.18899257481098175)","(0.05734054371714592, 0.2104465514421463)",1,1,2.525177001953125,2.5938720703125,Fixation,POINT (0.0549578536301851 0.199719563126564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901757008,17416158572,1,1,"(0.05765153467655182, 0.18080873787403107)","(0.05427952855825424, 0.21081610023975372)",1,1,2.561798095703125,2.5896148681640625,Fixation,POINT (0.055965531617403 0.1958124190568924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901765341,17416166905,1,1,"(0.06019695848226547, 0.18547454476356506)","(0.04930649325251579, 0.21080347895622253)",1,1,2.546844482421875,2.5976715087890625,Fixation,POINT (0.0547517258673906 0.1981390118598938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901773676,17416175240,1,1,"(0.057137154042720795, 0.1848032921552658)","(0.05412658303976059, 0.21648725867271423)",1,1,2.5814666748046875,2.592437744140625,Fixation,POINT (0.0556318685412407 0.20064527541399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901782008,17416183572,1,1,"(0.058204084634780884, 0.1851387917995453)","(0.05577963963150978, 0.2075400948524475)",1,1,2.5794830322265625,2.591400146484375,Fixation,POINT (0.0569918621331453 0.1963394433259964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901790342,17416191906,1,1,"(0.057087432593107224, 0.1745414137840271)","(0.05827885493636131, 0.20724613964557648)",1,1,2.5652008056640625,2.6085205078125,Fixation,POINT (0.0576831437647343 0.1908937767148018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901798676,17416200240,1,1,"(0.06024428829550743, 0.18598316609859467)","(0.05518892779946327, 0.21120621263980865)",1,1,2.571746826171875,2.61700439453125,Fixation,POINT (0.0577166080474854 0.1985946893692017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901807009,17416208573,1,1,"(0.057855818420648575, 0.19848817586898804)","(0.05602675676345825, 0.22322356700897217)",1,1,2.5938873291015625,2.615585327148437,Fixation,POINT (0.0569412875920534 0.2108558714389801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901815342,17416216906,1,1,"(0.054766006767749786, 0.21845528483390808)","(0.06767774373292923, 0.23524025082588196)",1,1,2.607162475585937,2.641876220703125,Fixation,POINT (0.0612218752503395 0.226847767829895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901823676,17416225240,1,1,"(0.06117040663957596, 0.2237616777420044)","(0.0851537212729454, 0.2726886570453644)",1,1,2.57318115234375,2.590194702148437,Fixation,POINT (0.0731620639562607 0.2482251673936844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,createServerChooser,35553791,1208901940349,17416341912,1,1,"(0.0740898996591568, 0.16769146919250488)","(0.09540247917175293, 0.17895425856113434)",1,1,2.6345367431640625,2.6790313720703125,,POINT (0.0847461894154549 0.1733228638768196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208901948681,17416350244,1,1,"(0.07423632591962814, 0.1683436930179596)","(0.08883911371231079, 0.16947515308856964)",1,1,2.6374664306640625,2.616302490234375,Fixation,POINT (0.0815377198159695 0.1689094230532646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208901957014,17416358577,1,1,"(0.07214570790529251, 0.163618266582489)","(0.08200784027576447, 0.17827624082565308)",1,1,2.638153076171875,2.6136016845703125,Fixation,POINT (0.0770767740905285 0.170947253704071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208901965347,17416366910,1,1,"(0.07860492914915085, 0.16314437985420227)","(0.08495793491601944, 0.18006588518619537)",1,1,2.6255645751953125,2.625885009765625,Fixation,POINT (0.0817814320325851 0.1716051325201988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208901973685,17416375248,1,1,"(0.07621144503355026, 0.17320317029953003)","(0.08339957147836685, 0.16861212253570557)",1,1,2.6352996826171875,2.6437225341796875,Fixation,POINT (0.0798055082559586 0.1709076464176178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208901982018,17416383581,1,1,"(0.07573303580284119, 0.1681966781616211)","(0.08522693067789078, 0.17160354554653168)",1,1,2.6390533447265625,2.66949462890625,Fixation,POINT (0.080479983240366 0.1699001118540764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208901990351,17416391914,1,1,"(0.07647761702537537, 0.1635170876979828)","(0.0867987871170044, 0.1755271703004837)",1,1,2.639892578125,2.651962280273437,Fixation,POINT (0.0816382020711899 0.1695221289992332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208901998685,17416400248,1,1,"(0.07502760738134384, 0.1662328690290451)","(0.08463872969150543, 0.17117832601070404)",1,1,2.647811889648437,2.6655426025390625,Fixation,POINT (0.0798331685364246 0.1687055975198746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902007018,17416408581,1,1,"(0.0770178884267807, 0.16292373836040497)","(0.08471759408712387, 0.16688098013401031)",1,1,2.658355712890625,2.676986694335937,Fixation,POINT (0.0808677412569523 0.1649023592472076),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902015351,17416416914,1,1,"(0.08019883930683136, 0.15641337633132935)","(0.08099856227636337, 0.16879001259803772)",1,1,2.6510162353515625,2.66064453125,Fixation,POINT (0.0805987007915974 0.1626016944646835),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902023685,17416425248,1,1,"(0.07660594582557678, 0.1524004191160202)","(0.08503870666027069, 0.1768641173839569)",1,1,2.665863037109375,2.6752166748046875,Fixation,POINT (0.0808223262429237 0.1646322682499886),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902032018,17416433581,1,1,"(0.07593587785959244, 0.15321576595306396)","(0.0815657526254654, 0.17627578973770142)",1,1,2.6685333251953125,2.6652374267578125,Fixation,POINT (0.0787508152425289 0.1647457778453827),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902040351,17416441914,1,1,"(0.07781308144330978, 0.15737619996070862)","(0.08125302940607071, 0.1743648499250412)",1,1,2.673080444335937,2.6840057373046875,Fixation,POINT (0.0795330554246902 0.1658705249428749),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902048685,17416450248,1,1,"(0.07364244759082794, 0.16652104258537292)","(0.079367496073246, 0.1790902018547058)",1,1,2.66766357421875,2.673675537109375,Fixation,POINT (0.076504971832037 0.1728056222200394),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902057018,17416458581,1,1,"(0.07918223738670349, 0.16736266016960144)","(0.07818028330802917, 0.17365173995494843)",1,1,2.6767120361328125,2.660919189453125,Fixation,POINT (0.0786812603473663 0.1705072000622749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902065351,17416466914,1,1,"(0.07553786784410477, 0.15499374270439148)","(0.08015695959329605, 0.177764892578125)",1,1,2.6665191650390625,2.6738433837890625,Fixation,POINT (0.0778474137187004 0.1663793176412582),,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902073685,17416475248,1,1,"(0.07551941275596619, 0.15800783038139343)","(0.08267946541309357, 0.18077917397022247)",1,1,2.674652099609375,2.68084716796875,Fixation,POINT (0.0790994390845299 0.169393502175808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902082018,17416483581,1,1,"(0.07657787203788757, 0.15916167199611664)","(0.0798971876502037, 0.1830144226551056)",1,1,2.6873931884765625,2.6820831298828125,Fixation,POINT (0.0782375298440456 0.1710880473256111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902090351,17416491914,1,1,"(0.07979477196931839, 0.16613353788852692)","(0.08241170644760132, 0.17555899918079376)",1,1,2.677093505859375,2.671539306640625,Fixation,POINT (0.0811032392084598 0.1708462685346603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902098685,17416500248,1,1,"(0.07734423875808716, 0.16525182127952576)","(0.08865393698215485, 0.1926053762435913)",1,1,2.6792755126953125,2.6715087890625,Fixation,POINT (0.082999087870121 0.1789285987615585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902257031,17416658593,1,1,"(0.1429939717054367, 0.11594837158918381)","(0.1505281925201416, 0.11631905287504196)",1,1,2.7270660400390625,2.801177978515625,,POINT (0.1467610821127892 0.1161337122321129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902265362,17416666924,1,1,"(0.137339249253273, 0.12953484058380127)","(0.1624060720205307, 0.14157213270664215)",1,1,2.724945068359375,2.6478729248046875,Fixation,POINT (0.1498726606369019 0.1355534866452217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902273695,17416675257,1,1,"(0.14444202184677124, 0.10979659110307693)","(0.1521296352148056, 0.1470227688550949)",1,1,2.724395751953125,2.63519287109375,Fixation,POINT (0.1482858285307884 0.1284096799790859),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902282028,17416683590,1,1,"(0.1385430097579956, 0.11413205415010452)","(0.1433560997247696, 0.14882782101631165)",1,1,2.7390594482421875,2.6679229736328125,Fixation,POINT (0.1409495547413826 0.1314799375832081),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902290361,17416691923,1,1,"(0.1421602964401245, 0.11639924347400665)","(0.14825935661792755, 0.13537998497486115)",1,1,2.73101806640625,2.68310546875,Fixation,POINT (0.145209826529026 0.1258896142244339),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902298694,17416700256,1,1,"(0.13353689014911652, 0.1128474771976471)","(0.14834801852703094, 0.14162611961364746)",1,1,2.7249908447265625,2.697509765625,Fixation,POINT (0.1409424543380737 0.1272367984056473),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902307028,17416708590,1,1,"(0.137790709733963, 0.1092110350728035)","(0.14139775931835175, 0.13589167594909668)",1,1,2.7283172607421875,2.6875457763671875,Fixation,POINT (0.1395942345261574 0.1225513555109501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902315361,17416716923,1,1,"(0.1380510926246643, 0.12007354944944382)","(0.14099451899528503, 0.1422288864850998)",1,1,2.7366485595703125,2.688095092773437,Fixation,POINT (0.1395228058099747 0.1311512179672718),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902323694,17416725256,1,1,"(0.14100031554698944, 0.12329432368278503)","(0.1481095254421234, 0.15095198154449463)",1,1,2.7323150634765625,2.699325561523437,Fixation,POINT (0.1445549204945564 0.1371231526136398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902332028,17416733590,1,1,"(0.1444735825061798, 0.11962106078863144)","(0.1427309662103653, 0.12963396310806274)",1,1,2.7303924560546875,2.7148895263671875,Fixation,POINT (0.1436022743582726 0.1246275119483471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902340361,17416741923,1,1,"(0.13311924040317535, 0.11649041622877121)","(0.1419273018836975, 0.14531801640987396)",1,1,2.736419677734375,2.699920654296875,Fixation,POINT (0.1375232711434364 0.1309042163193226),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902348694,17416750256,1,1,"(0.14803840219974518, 0.1157902330160141)","(0.13718540966510773, 0.14434820413589478)",1,1,2.74578857421875,2.71539306640625,Fixation,POINT (0.1426119059324264 0.1300692185759544),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902357028,17416758590,1,1,"(0.142545685172081, 0.1088564321398735)","(0.13970151543617249, 0.13402700424194336)",1,1,2.7139892578125,2.7082672119140625,Fixation,POINT (0.1411236003041267 0.1214417181909084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902365361,17416766923,1,1,"(0.14014384150505066, 0.11219356209039688)","(0.14620524644851685, 0.14828285574913025)",1,1,2.7227325439453125,2.7130279541015625,Fixation,POINT (0.1431745439767838 0.1302382089197636),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902373699,17416775261,1,1,"(0.14588506519794464, 0.10878472775220871)","(0.14381733536720276, 0.14763587713241577)",1,1,2.73846435546875,2.71063232421875,Fixation,POINT (0.1448512002825737 0.1282103024423122),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902382033,17416783595,1,1,"(0.14001742005348206, 0.12110336869955063)","(0.13714554905891418, 0.1413714736700058)",1,1,2.7362518310546875,2.7216796875,Fixation,POINT (0.1385814845561981 0.1312374211847782),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902390366,17416791928,1,1,"(0.14686588943004608, 0.10929121822118759)","(0.13887730240821838, 0.13180845975875854)",1,1,2.7398223876953125,2.719757080078125,Fixation,POINT (0.1428715959191322 0.1205498389899731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902398699,17416800261,1,1,"(0.1429348737001419, 0.12441104650497437)","(0.14481109380722046, 0.14570549130439758)",1,1,2.7391510009765625,2.7262115478515625,Fixation,POINT (0.1438729837536812 0.135058268904686),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902407033,17416808595,1,1,"(0.14377187192440033, 0.10926954448223114)","(0.13546833395957947, 0.14570191502571106)",1,1,2.74652099609375,2.7340545654296875,Fixation,POINT (0.1396201029419899 0.1274857297539711),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902415366,17416816928,1,1,"(0.14009611308574677, 0.12153925001621246)","(0.14053678512573242, 0.13457344472408295)",1,1,2.741058349609375,2.722030639648437,Fixation,POINT (0.1403164491057396 0.1280563473701477),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902423699,17416825261,1,1,"(0.1468266099691391, 0.1171327456831932)","(0.1460666060447693, 0.14086316525936127)",1,1,2.733245849609375,2.727264404296875,Fixation,POINT (0.1464466080069542 0.1289979554712772),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902432033,17416833595,1,1,"(0.14010928571224213, 0.11795639246702194)","(0.1389702558517456, 0.14346656203269958)",1,1,2.755233764648437,2.713287353515625,Fixation,POINT (0.1395397707819939 0.1307114772498608),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902440366,17416841928,1,1,"(0.1346355527639389, 0.12545037269592285)","(0.14070336520671844, 0.15109512209892273)",1,1,2.732391357421875,2.729354858398437,Fixation,POINT (0.1376694589853287 0.1382727473974228),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902448699,17416850261,1,1,"(0.1385958194732666, 0.12758857011795044)","(0.14442285895347595, 0.14534892141819)",1,1,2.7515106201171875,2.74029541015625,Fixation,POINT (0.1415093392133713 0.1364687457680702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902457033,17416858595,1,1,"(0.1432836651802063, 0.13122835755348206)","(0.13427996635437012, 0.15189434587955475)",1,1,2.7592315673828125,2.714508056640625,Fixation,POINT (0.1387818157672882 0.1415613517165184),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902473699,17416875261,1,1,"(0.10523585230112076, 0.12183668464422226)","(0.10224147886037827, 0.1378622055053711)",1,1,2.7473907470703125,2.7106170654296875,Fixation,POINT (0.1037386655807495 0.1298494450747967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902482033,17416883595,1,1,"(0.11055291444063187, 0.1251303106546402)","(0.1082269623875618, 0.1407547891139984)",1,1,2.7530059814453125,2.731796264648437,Fixation,POINT (0.1093899384140968 0.1329425498843193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902490366,17416891928,1,1,"(0.10725679993629456, 0.13345669209957123)","(0.11237967014312744, 0.13406233489513397)",1,1,2.744537353515625,2.7332000732421875,Fixation,POINT (0.109818235039711 0.1337595134973526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902498702,17416900264,1,1,"(0.10503571480512619, 0.12907294929027557)","(0.11240817606449127, 0.1366111934185028)",1,1,2.7517547607421875,2.740951538085937,Fixation,POINT (0.1087219454348087 0.1328420713543892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902507036,17416908598,1,1,"(0.10910030454397202, 0.11593487858772278)","(0.10432256013154984, 0.13501054048538208)",1,1,2.7513580322265625,2.7335357666015625,Fixation,POINT (0.1067114323377609 0.1254727095365524),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902515369,17416916931,1,1,"(0.10903697460889816, 0.12236122786998749)","(0.10326161980628967, 0.14249949157238007)",1,1,2.7418975830078125,2.711532592773437,Fixation,POINT (0.1061492972075939 0.1324303597211838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902523702,17416925264,1,1,"(0.10182616859674454, 0.12208380550146103)","(0.11520025134086609, 0.14066320657730103)",1,1,2.739486694335937,2.7203521728515625,Fixation,POINT (0.1085132099688053 0.131373506039381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902532036,17416933598,1,1,"(0.10420256108045578, 0.12268052250146866)","(0.10393650084733963, 0.14611279964447021)",1,1,2.7427215576171875,2.719818115234375,Fixation,POINT (0.1040695309638977 0.1343966610729694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902540369,17416941931,1,1,"(0.1037847101688385, 0.13114972412586212)","(0.10485045611858368, 0.1492971032857895)",1,1,2.7424468994140625,2.7287750244140625,Fixation,POINT (0.1043175831437111 0.1402234137058258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,createServerChooser,35553791,1208902548702,17416950264,1,1,"(0.10408979654312134, 0.12560920417308807)","(0.11385426670312881, 0.13821566104888916)",1,1,2.735076904296875,2.71600341796875,Fixation,POINT (0.1089720316231251 0.1319124326109886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
