,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,String.0,readResponse.0,InputStream.0,stream.0,BufferedReader.0,input.0,=.0,new.0,BufferedReader.1,new.1,InputStreamReader.0,stream.1,StringBuffer.0,sb.0,=.1,new.2,StringBuffer.1,String.1,line.0,try.0,line.1,=.2,input.1,readLine.0,catch.0,IOException.0,e.0,line.2,=.3,nan.0,while.0,line.3,!=.0,nan.1,if.0,trim.0,equals.0,""""".0",if.1,sb.1,length.0,>.0,0.0,sb.2,append.0,"""|n"".0",sb.3,append.1,line.5,try.1,line.6,=.4,input.2,readLine.1,catch.1,IOException.1,e.1,line.7,=.5,nan.2,return.0,sb.4,toString.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,readResponse,28953715,1210223749592,18738146334,1,1,"(0.06685350090265274, 0.26627787947654724)","(0.06338345259428024, 0.24879103899002075)",1,1,2.739105224609375,2.701812744140625,Fixation,POINT (0.0651184767484665 0.257534459233284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223757931,18738154673,1,1,"(0.064288429915905, 0.26714423298835754)","(0.0643390566110611, 0.25163254141807556)",1,1,2.74456787109375,2.6828765869140625,Fixation,POINT (0.064313743263483 0.2593883872032166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223766264,18738163006,1,1,"(0.0659412369132042, 0.2672088146209717)","(0.06505180895328522, 0.2501072585582733)",1,1,2.7301025390625,2.6844635009765625,Fixation,POINT (0.0654965229332447 0.2586580365896225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223774597,18738171339,1,1,"(0.06764349341392517, 0.26837897300720215)","(0.062303800135850906, 0.2503854036331177)",1,1,2.724349975585937,2.677337646484375,Fixation,POINT (0.064973646774888 0.2593821883201599),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223782931,18738179673,1,1,"(0.06593822687864304, 0.26603034138679504)","(0.06230740249156952, 0.2566181719303131)",1,1,2.7369537353515625,2.678863525390625,Fixation,POINT (0.0641228146851063 0.2613242566585541),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223791264,18738188006,1,1,"(0.06698811799287796, 0.2707711458206177)","(0.06361377239227295, 0.2498115748167038)",1,1,2.7349853515625,2.6799468994140625,Fixation,POINT (0.0653009451925754 0.2602913603186607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223799598,18738196340,1,1,"(0.06973350793123245, 0.26500850915908813)","(0.06300104409456253, 0.24701207876205444)",1,1,2.7171173095703125,2.660507202148437,Fixation,POINT (0.0663672760128975 0.2560102939605713),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223807930,18738204672,1,1,"(0.06490553915500641, 0.2638653516769409)","(0.06292310357093811, 0.2480895072221756)",1,1,2.7241973876953125,2.66693115234375,Fixation,POINT (0.0639143213629723 0.2559774294495583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223816264,18738213006,1,1,"(0.06840882450342178, 0.266432523727417)","(0.0617704838514328, 0.24258777499198914)",1,1,2.7261962890625,2.662948608398437,Fixation,POINT (0.0650896541774273 0.2545101493597031),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223824598,18738221340,1,1,"(0.06876323372125626, 0.2712559700012207)","(0.0644058957695961, 0.24356959760189056)",1,1,2.7036285400390625,2.666259765625,Fixation,POINT (0.0665845647454262 0.2574127838015556),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223832930,18738229672,1,1,"(0.06707538664340973, 0.27056559920310974)","(0.06381020694971085, 0.24651329219341278)",1,1,2.71746826171875,2.6572265625,Fixation,POINT (0.0654427967965603 0.2585394456982613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223841264,18738238006,1,1,"(0.06649994850158691, 0.270692378282547)","(0.062027618288993835, 0.24938173592090607)",1,1,2.717376708984375,2.6537628173828125,Fixation,POINT (0.0642637833952904 0.2600370571017265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223849597,18738246339,1,1,"(0.07118416577577591, 0.2678444981575012)","(0.06461194902658463, 0.24164845049381256)",1,1,2.710357666015625,2.648681640625,Fixation,POINT (0.0678980574011803 0.2547464743256569),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223857930,18738254672,1,1,"(0.0677613839507103, 0.2693116366863251)","(0.06392951309680939, 0.2455853521823883)",1,1,2.7011871337890625,2.6529998779296875,Fixation,POINT (0.0658454485237598 0.2574484944343567),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223866264,18738263006,1,1,"(0.06875663250684738, 0.2657102644443512)","(0.06610408425331116, 0.2508135735988617)",1,1,2.70159912109375,2.6595611572265625,Fixation,POINT (0.0674303583800793 0.2582619190216064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223874597,18738271339,1,1,"(0.06698370724916458, 0.2632504999637604)","(0.07014922052621841, 0.25262120366096497)",1,1,2.6923370361328125,2.6387176513671875,Fixation,POINT (0.0685664638876915 0.2579358518123627),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223882933,18738279673,1,1,"(0.07195360213518143, 0.2641194760799408)","(0.07141660898923874, 0.24591022729873657)",1,1,2.683746337890625,2.6429901123046875,Fixation,POINT (0.0716851055622101 0.2550148516893387),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223891270,18738288010,1,1,"(0.07115579396486282, 0.26220592856407166)","(0.07154879719018936, 0.24679432809352875)",1,1,2.672210693359375,2.626205444335937,Fixation,POINT (0.0713522955775261 0.2545001283288002),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223899603,18738296343,1,1,"(0.06815733760595322, 0.26189738512039185)","(0.06640349328517914, 0.24577531218528748)",1,1,2.6746368408203125,2.609130859375,Fixation,POINT (0.0672804154455662 0.2538363486528397),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223907937,18738304677,1,1,"(0.06821666657924652, 0.26372161507606506)","(0.0625920444726944, 0.24607479572296143)",1,1,2.6616668701171875,2.6108551025390625,Fixation,POINT (0.0654043555259705 0.2548982053995132),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223916270,18738313010,1,1,"(0.06555537134408951, 0.26596543192863464)","(0.060963790863752365, 0.24394330382347107)",1,1,2.6668243408203125,2.6403961181640625,Fixation,POINT (0.0632595811039209 0.2549543678760529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223924603,18738321343,1,1,"(0.06819168478250504, 0.2644316852092743)","(0.07052752375602722, 0.24411088228225708)",1,1,2.6712799072265625,2.6069488525390625,Fixation,POINT (0.0693596042692661 0.2542712837457657),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223949603,18738346343,1,1,"(0.10574111342430115, 0.2570688724517822)","(0.10101708769798279, 0.23648297786712646)",1,1,2.668670654296875,2.601425170898437,Fixation,POINT (0.103379100561142 0.2467759251594544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223957937,18738354677,1,1,"(0.10753920674324036, 0.2522234618663788)","(0.10312099754810333, 0.2408190667629242)",1,1,2.659393310546875,2.606475830078125,Fixation,POINT (0.1053301021456718 0.2465212643146515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223966270,18738363010,1,1,"(0.10636784881353378, 0.25698745250701904)","(0.1091834306716919, 0.2406781166791916)",1,1,2.6522674560546875,2.5856170654296875,Fixation,POINT (0.1077756397426128 0.2488327845931053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223974603,18738371343,1,1,"(0.11027886718511581, 0.2556092441082001)","(0.11028312146663666, 0.24579475820064545)",1,1,2.6550750732421875,2.587310791015625,Fixation,POINT (0.1102809943258762 0.2507020011544228),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223982937,18738379677,1,1,"(0.10659470409154892, 0.2582230567932129)","(0.10778415203094482, 0.24173618853092194)",1,1,2.6468048095703125,2.5843963623046875,Fixation,POINT (0.1071894280612469 0.2499796226620674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223991270,18738388010,1,1,"(0.10696978867053986, 0.24957701563835144)","(0.10651475936174393, 0.24349768459796906)",1,1,2.6262664794921875,2.5937652587890625,Fixation,POINT (0.1067422740161419 0.2465373501181602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210223999603,18738396343,1,1,"(0.10620012134313583, 0.24803504347801208)","(0.10600869357585907, 0.24604104459285736)",1,1,2.6167449951171875,2.570907592773437,Fixation,POINT (0.1061044074594974 0.2470380440354347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224007937,18738404677,1,1,"(0.10734439641237259, 0.250369668006897)","(0.10252584517002106, 0.24308183789253235)",1,1,2.61968994140625,2.5648651123046875,Fixation,POINT (0.1049351207911968 0.2467257529497147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224016270,18738413010,1,1,"(0.10711444169282913, 0.2499285340309143)","(0.1027117595076561, 0.2403000146150589)",1,1,2.6312408447265625,2.5670623779296875,Fixation,POINT (0.1049131006002426 0.2451142743229866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224024609,18738421349,1,1,"(0.10505801439285278, 0.2501359283924103)","(0.1054404154419899, 0.24053244292736053)",1,1,2.6220245361328125,2.571075439453125,Fixation,POINT (0.1052492149174213 0.2453341856598854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224032942,18738429682,1,1,"(0.10431985557079315, 0.2546275556087494)","(0.10375073552131653, 0.23777154088020325)",1,1,2.611083984375,2.56842041015625,Fixation,POINT (0.1040352955460548 0.2461995482444763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224041276,18738438016,1,1,"(0.10708580166101456, 0.2547799348831177)","(0.10646934807300568, 0.23953543603420258)",1,1,2.6063995361328125,2.548309326171875,Fixation,POINT (0.1067775748670101 0.2471576854586601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224049609,18738446349,1,1,"(0.1084810197353363, 0.25283083319664)","(0.10886651277542114, 0.23820114135742188)",1,1,2.618881225585937,2.561019897460937,Fixation,POINT (0.1086737662553787 0.2455159872770309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224057943,18738454683,1,1,"(0.10204961150884628, 0.2581092119216919)","(0.10781127959489822, 0.2401314377784729)",1,1,2.607574462890625,2.5570831298828125,Fixation,POINT (0.1049304455518722 0.2491203248500824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224066276,18738463016,1,1,"(0.10597065091133118, 0.2553890347480774)","(0.11010468751192093, 0.24294842779636383)",1,1,2.619049072265625,2.560333251953125,Fixation,POINT (0.108037669211626 0.2491687312722206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224074609,18738471349,1,1,"(0.10257052630186081, 0.25434643030166626)","(0.10867485404014587, 0.23986482620239258)",1,1,2.610076904296875,2.5463104248046875,Fixation,POINT (0.1056226901710033 0.2471056282520294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224082942,18738479682,1,1,"(0.10430131107568741, 0.25489839911460876)","(0.11200986057519913, 0.24278955161571503)",1,1,2.5928497314453125,2.55120849609375,Fixation,POINT (0.1081555858254433 0.2488439753651619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224091276,18738488016,1,1,"(0.10550355911254883, 0.2594197690486908)","(0.10645386576652527, 0.24444648623466492)",1,1,2.6012115478515625,2.556243896484375,Fixation,POINT (0.105978712439537 0.2519331276416779),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224099609,18738496349,1,1,"(0.10545151680707932, 0.25763484835624695)","(0.10821114480495453, 0.2426227480173111)",1,1,2.5987701416015625,2.5451202392578125,Fixation,POINT (0.1068313308060169 0.250128798186779),,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224107942,18738504682,1,1,"(0.10525953024625778, 0.2547939121723175)","(0.10677104443311691, 0.24160179495811462)",1,1,2.5844879150390625,2.5356903076171875,Fixation,POINT (0.1060152873396874 0.2481978535652161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224116276,18738513016,1,1,"(0.10349240154027939, 0.2524090111255646)","(0.1065446138381958, 0.23723728954792023)",1,1,2.589569091796875,2.528182983398437,Fixation,POINT (0.1050185076892376 0.2448231503367424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224124609,18738521349,1,1,"(0.10847190022468567, 0.2567852735519409)","(0.1055576279759407, 0.24191787838935852)",1,1,2.575057983398437,2.5351104736328125,Fixation,POINT (0.1070147641003132 0.2493515759706497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224132942,18738529682,1,1,"(0.10634937882423401, 0.2528352439403534)","(0.10617716610431671, 0.24208909273147583)",1,1,2.5832977294921875,2.534271240234375,Fixation,POINT (0.1062632724642754 0.2474621683359146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224141276,18738538016,1,1,"(0.10506489127874374, 0.25548309087753296)","(0.10040519386529922, 0.2363775223493576)",1,1,2.5635223388671875,2.5429229736328125,Fixation,POINT (0.1027350425720215 0.2459303066134453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224149611,18738546351,1,1,"(0.10358007252216339, 0.24485263228416443)","(0.10237282514572144, 0.23819661140441895)",1,1,2.571380615234375,2.5361328125,Fixation,POINT (0.1029764488339424 0.2415246218442917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224157944,18738554684,1,1,"(0.10472679138183594, 0.24908845126628876)","(0.10513422638177872, 0.23820075392723083)",1,1,2.573455810546875,2.520416259765625,Fixation,POINT (0.1049305088818073 0.2436446025967598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224166277,18738563017,1,1,"(0.108467236161232, 0.24992012977600098)","(0.10560648143291473, 0.23609291017055511)",1,1,2.5816192626953125,2.5300750732421875,Fixation,POINT (0.1070368587970734 0.243006519973278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,readResponse,28953715,1210224182946,18738579685,1,1,"(0.13139058649539948, 0.24656499922275543)","(0.13892801105976105, 0.23553679883480072)",1,1,2.5886993408203125,2.533554077148437,Fixation,POINT (0.1351592987775803 0.2410508990287781),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224191278,18738588017,1,1,"(0.1310863494873047, 0.25257059931755066)","(0.12830036878585815, 0.23207125067710876)",1,1,2.6011962890625,2.526885986328125,Fixation,POINT (0.1296933591365814 0.2423209249973297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224199612,18738596351,1,1,"(0.13224147260189056, 0.2513098120689392)","(0.13655808568000793, 0.22962483763694763)",1,1,2.5787353515625,2.5196075439453125,Fixation,POINT (0.1343997791409492 0.2404673248529434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224207945,18738604684,1,1,"(0.13360556960105896, 0.25246596336364746)","(0.13624824583530426, 0.23417796194553375)",1,1,2.579132080078125,2.505645751953125,Fixation,POINT (0.1349269077181816 0.2433219626545906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224216278,18738613017,1,1,"(0.13315950334072113, 0.2544851303100586)","(0.13173383474349976, 0.2398289144039154)",1,1,2.5732421875,2.5037841796875,Fixation,POINT (0.1324466690421104 0.247157022356987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224224612,18738621351,1,1,"(0.13280601799488068, 0.24639078974723816)","(0.13459369540214539, 0.24147997796535492)",1,1,2.5549774169921875,2.514617919921875,Fixation,POINT (0.133699856698513 0.2439353838562965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224232945,18738629684,1,1,"(0.13375811278820038, 0.2478240728378296)","(0.13346406817436218, 0.23900018632411957)",1,1,2.56781005859375,2.5176544189453125,Fixation,POINT (0.1336110904812813 0.2434121295809746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224241278,18738638017,1,1,"(0.13073867559432983, 0.25598272681236267)","(0.12962263822555542, 0.23670761287212372)",1,1,2.566436767578125,2.5188751220703125,Fixation,POINT (0.1301806569099426 0.2463451698422432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224249612,18738646351,1,1,"(0.1347915232181549, 0.25256264209747314)","(0.13802962005138397, 0.24124418199062347)",1,1,2.58056640625,2.50042724609375,Fixation,POINT (0.1364105716347694 0.2469034120440483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224257945,18738654684,1,1,"(0.13083454966545105, 0.24706728756427765)","(0.13139136135578156, 0.24195055663585663)",1,1,2.5697021484375,2.501953125,Fixation,POINT (0.1311129555106163 0.2445089221000671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224266278,18738663017,1,1,"(0.13132499158382416, 0.24319374561309814)","(0.1339978128671646, 0.2407405823469162)",1,1,2.558441162109375,2.5078277587890625,Fixation,POINT (0.1326614022254944 0.2419671639800072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224274612,18738671351,1,1,"(0.13386055827140808, 0.25024259090423584)","(0.13132891058921814, 0.24389611184597015)",1,1,2.5514678955078125,2.498260498046875,Fixation,POINT (0.1325947344303131 0.247069351375103),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224282951,18738679690,1,1,"(0.13239321112632751, 0.2556995153427124)","(0.13604912161827087, 0.23865780234336853)",1,1,2.5779266357421875,2.506698608398437,Fixation,POINT (0.1342211663722992 0.2471786588430405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224291284,18738688023,1,1,"(0.13021835684776306, 0.2520413398742676)","(0.13206738233566284, 0.2380599081516266)",1,1,2.561019897460937,2.501373291015625,Fixation,POINT (0.131142869591713 0.2450506240129471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224299618,18738696357,1,1,"(0.13110440969467163, 0.25133267045021057)","(0.13272416591644287, 0.23553124070167542)",1,1,2.585235595703125,2.508819580078125,Fixation,POINT (0.1319142878055572 0.243431955575943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224307951,18738704690,1,1,"(0.13496218621730804, 0.23903250694274902)","(0.13787126541137695, 0.23218688368797302)",1,1,2.558013916015625,2.512069702148437,Fixation,POINT (0.1364167258143425 0.235609695315361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224316284,18738713023,1,1,"(0.1329105794429779, 0.24376338720321655)","(0.13039149343967438, 0.2327820360660553)",1,1,2.563720703125,2.502777099609375,Fixation,POINT (0.1316510364413261 0.2382727116346359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224324618,18738721357,1,1,"(0.12861037254333496, 0.25326064229011536)","(0.13579410314559937, 0.23286856710910797)",1,1,2.5633087158203125,2.491180419921875,Fixation,POINT (0.1322022378444672 0.2430646046996117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224332951,18738729690,1,1,"(0.13640739023685455, 0.24890480935573578)","(0.1325055956840515, 0.24006664752960205)",1,1,2.554718017578125,2.49432373046875,Fixation,POINT (0.134456492960453 0.2444857284426689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224341284,18738738023,1,1,"(0.1362055093050003, 0.24986225366592407)","(0.13128650188446045, 0.23271791636943817)",1,1,2.557098388671875,2.497039794921875,Fixation,POINT (0.1337460055947304 0.2412900850176811),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224349618,18738746357,1,1,"(0.13236625492572784, 0.24995996057987213)","(0.13697759807109833, 0.2369215041399002)",1,1,2.5523834228515625,2.4878387451171875,Fixation,POINT (0.1346719264984131 0.2434407323598862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,readResponse,28953715,1210224357951,18738754690,1,1,"(0.13259761035442352, 0.25048133730888367)","(0.13247428834438324, 0.23848086595535278)",1,1,2.5438385009765625,2.49481201171875,Fixation,POINT (0.1325359493494034 0.2444811016321182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
